Kanton ^aktualisiert^,zweifach Geimpfte,einfach Geimpfte,Bevölkerung
SH ^31.03.2021^,8.773740710156895,3.375916840724729,82348
UR ^31.03.2021^,8.541536114214097,5.040459907909435,36703
NE ^31.03.2021^,7.999048137068263,4.893595322273592,176496
AI ^31.03.2021^,7.874503968253968,3.962053571428571,16128
GE ^31.03.2021^,7.570894693411197,5.719182429859083,504128
BL ^31.03.2021^,7.538657122721683,5.327359155416143,289468
JU ^31.03.2021^,7.478527940856708,3.882637529897804,73584
VS ^31.03.2021^,7.435062585919977,4.05035815064033,345525
GR ^31.03.2021^,7.399721637415148,4.995955200707463,199021
BS ^31.03.2021^,7.302240558812116,4.07773534037295,195844
NW ^31.03.2021^,7.178499315338733,2.4554970176619397,43087
ZG ^31.03.2021^,7.155168361511101,4.938813243289826,127642
VD ^31.03.2021^,7.1477012736337695,4.417723059801416,805098
SG ^31.03.2021^,7.0132397686466925,4.918215744399237,510734
AG ^31.03.2021^,6.928970831601893,4.52332524112591,685845
SO ^31.03.2021^,6.8767325347778545,5.633122250197096,275247
TI ^31.03.2021^,6.7193754605381075,5.534423356501304,351491
TG ^31.03.2021^,6.6947597362876365,3.4402086232368796,279547
CH ^31.03.2021^,6.677025291443804,4.496055267275875,8606033
FR ^31.03.2021^,6.633973827082226,3.805359512466476,321783
SZ ^31.03.2021^,6.483673978065803,4.153788634097707,160480
GL ^31.03.2021^,6.437546193643755,6.2281350086228136,40590
AR ^31.03.2021^,6.395527098926864,6.31797276580395,55445
OW ^31.03.2021^,6.314263116266808,5.539151067756394,37930
BE ^31.03.2021^,6.251719619730749,4.662454279760725,1039474
ZH ^31.03.2021^,5.62271199103474,3.252375306556658,1539275
LU ^31.03.2021^,5.435466692486444,5.997046862896979,413120
