Kanton ^aktualisiert^,zweifach Geimpfte,einfach Geimpfte,Bevölkerung
UR ^28.04.2021^,13.726398387052829,7.064817589842792,36703
GL ^28.04.2021^,13.215077605321508,5.05050505050505,40590
GE ^28.04.2021^,13.003443569887013,9.914545512250857,504128
BL ^28.04.2021^,12.556482927301118,12.65908494203159,289468
NE ^28.04.2021^,12.3821503036896,10.952089565769196,176496
OW ^28.04.2021^,12.378064856314264,4.932770893751648,37930
GR ^28.04.2021^,12.30573658056185,9.924580823129217,199021
SO ^28.04.2021^,12.285329177066416,7.7152521190058385,275247
AR ^28.04.2021^,11.981242672919109,7.32076832897466,55445
TI ^28.04.2021^,11.968443004230549,10.551906023198319,351491
NW ^28.04.2021^,11.936314897764987,6.301204539652332,43087
SH ^28.04.2021^,11.925001214358575,11.887356098508768,82348
AI ^28.04.2021^,11.817956349206348,8.550347222222223,16128
ZG ^28.04.2021^,11.780605129972892,8.520706350574264,127642
VS ^28.04.2021^,11.51146805585703,8.025468489979017,345525
AG ^28.04.2021^,11.3532941116433,9.390897360190714,685845
VD ^28.04.2021^,11.05231909655719,7.7486219068982916,805098
SG ^28.04.2021^,10.998484534023582,10.091358711188212,510734
LU ^28.04.2021^,10.796136715724245,6.810853989155693,413120
CH ^28.04.2021^,10.760172544074605,9.037787793748873,8606033
BE ^28.04.2021^,10.682229666158076,9.73501982733575,1039474
BS ^28.04.2021^,10.59210391944609,10.043708257592778,195844
JU ^28.04.2021^,10.498206131767777,8.564361817786475,73584
TG ^28.04.2021^,10.485177805521074,7.903501021295167,279547
SZ ^28.04.2021^,10.405034895314058,6.353439680957129,160480
FR ^28.04.2021^,9.656507646457396,7.600152898071061,321783
ZH ^28.04.2021^,8.072761527342417,9.116044891263744,1539275
