Kanton ^aktualisiert^,zweifach Geimpfte,einfach Geimpfte,Bevölkerung
BL ^26.05.2021^,23.79503088424282,13.534829411195712,289468
SH ^26.05.2021^,23.310827221061835,12.69611890999174,82348
OW ^26.05.2021^,22.436066438175587,7.95148958607962,37930
GE ^26.05.2021^,22.18861082899581,15.325472895772501,504128
NE ^26.05.2021^,22.055457347475297,9.391714259813254,176496
TI ^26.05.2021^,21.831284442560406,15.812069156820515,351491
GR ^26.05.2021^,21.40578129946086,11.798754905261253,199021
UR ^26.05.2021^,20.95469035228728,14.944282483720677,36703
BS ^26.05.2021^,20.229366230264905,16.692367394456813,195844
AI ^26.05.2021^,20.10168650793651,9.623015873015873,16128
AG ^26.05.2021^,19.893124539801267,11.830224030210907,685845
ZG ^26.05.2021^,19.856316886291346,13.063098353206627,127642
BE ^26.05.2021^,19.843016756551872,16.803017680095895,1039474
VS ^26.05.2021^,19.503653860068013,12.174227624629188,345525
SO ^26.05.2021^,19.315015240856397,13.508230789073087,275247
CH ^26.05.2021^,18.760862292766017,15.017465073629163,8606033
AR ^26.05.2021^,18.726666065470283,13.348363242853278,55445
NW ^26.05.2021^,18.29554157866642,14.902406758419012,43087
JU ^26.05.2021^,18.040606653620355,16.45874103065884,73584
SG ^26.05.2021^,17.34307878465111,14.287672252092086,510734
LU ^26.05.2021^,17.23470178156468,16.522802091402014,413120
TG ^26.05.2021^,17.12771018826888,15.409573345448171,279547
VD ^26.05.2021^,16.988118216664308,17.897821134818372,805098
GL ^26.05.2021^,16.974624291697463,17.319536831731956,40590
ZH ^26.05.2021^,16.24193207841354,15.924834743629306,1539275
SZ ^26.05.2021^,16.057452642073777,15.419990029910268,160480
FR ^26.05.2021^,15.561107951632,13.728195709530958,321783
