Kanton ^aktualisiert^,zweifach Geimpfte,einfach Geimpfte,Bevölkerung
SH ^23.05.2021^,22.58221207558168,11.441686501190071,82348
BL ^23.05.2021^,22.490914367045754,12.839415755800296,289468
OW ^23.05.2021^,21.486949644081204,7.3978381228578955,37930
NE ^23.05.2021^,20.607265887045596,8.899918411748708,176496
GE ^23.05.2021^,20.529905103465786,15.025350704582962,504128
TI ^23.05.2021^,20.315171654466262,16.39472987928567,351491
UR ^23.05.2021^,20.07192872517233,14.29855870092363,36703
GR ^23.05.2021^,19.755704171921558,11.810311474668502,199021
ZG ^23.05.2021^,19.2656022312405,12.071261810375896,127642
AG ^23.05.2021^,18.587144325612933,11.698270017277956,685845
AI ^23.05.2021^,18.284970238095237,10.249255952380953,16128
BE ^23.05.2021^,18.216713453150344,17.015144197930876,1039474
NW ^23.05.2021^,18.147004897068722,12.792721702601712,43087
SO ^23.05.2021^,18.12626477309471,13.235748255203509,275247
BS ^23.05.2021^,17.989828639120933,17.810093748085208,195844
AR ^23.05.2021^,17.904229416538914,12.821715213274414,55445
VS ^23.05.2021^,17.7396715143622,12.96288257000217,345525
CH ^23.05.2021^,17.392357198723268,14.73347824717846,8606033
SG ^23.05.2021^,16.699495236267804,13.10897649265567,510734
JU ^23.05.2021^,16.650358773646445,16.1543270276147,73584
TG ^23.05.2021^,15.817375968978384,14.614715951163848,279547
GL ^23.05.2021^,15.764966740576497,17.292436560729243,40590
VD ^23.05.2021^,15.668899935163171,17.366705668129843,805098
LU ^23.05.2021^,15.327749806351665,16.187064291247093,413120
ZH ^23.05.2021^,14.94781634210911,15.356320345617256,1539275
SZ ^23.05.2021^,14.751994017946163,15.552716849451645,160480
FR ^23.05.2021^,14.621344197797894,13.399713471500979,321783
