Kanton ^aktualisiert^,zweifach Geimpfte,einfach Geimpfte,Bevölkerung
UR ^05.05.2021^,15.718061193907856,8.86031114622783,36703
AI ^05.05.2021^,14.298115079365079,9.027777777777777,16128
NE ^05.05.2021^,14.225251563774815,11.32036986673919,176496
GE ^05.05.2021^,14.182905928653042,11.946767487622191,504128
AR ^05.05.2021^,13.732527730183063,7.8383984128415545,55445
BL ^05.05.2021^,13.646758881810769,14.577086240966185,289468
ZG ^05.05.2021^,13.453252064367527,9.604205512292193,127642
TI ^05.05.2021^,13.409447183569423,13.898506647396378,351491
GL ^05.05.2021^,13.357969943335796,10.15521064301552,40590
SH ^05.05.2021^,13.309369990770875,14.226210715500073,82348
GR ^05.05.2021^,12.96948563216947,11.267655172067268,199021
VS ^05.05.2021^,12.897764271760364,9.345199334346285,345525
SO ^05.05.2021^,12.752182585096294,10.705293790668017,275247
OW ^05.05.2021^,12.694437121012392,7.516477722119694,37930
AG ^05.05.2021^,12.579227084836953,10.96180623901902,685845
NW ^05.05.2021^,12.532782509805743,10.065681063893981,43087
VD ^05.05.2021^,11.974194445893543,10.8840166041898,805098
SG ^05.05.2021^,11.9159875786613,11.379700587781507,510734
BE ^05.05.2021^,11.850609058042817,13.212355479790741,1039474
LU ^05.05.2021^,11.794635941130906,9.694035631293572,413120
CH ^05.05.2021^,11.658240213580404,11.554743050601827,8606033
TG ^05.05.2021^,11.622732492210613,9.820531073486748,279547
JU ^05.05.2021^,11.611219830397912,10.774081322026527,73584
BS ^05.05.2021^,11.161945221707073,12.539572312657013,195844
SZ ^05.05.2021^,11.069292123629113,9.02791625124626,160480
FR ^05.05.2021^,10.51112084852214,9.3190131237511,321783
ZH ^05.05.2021^,8.134024134738757,12.467038053629144,1539275
