Kanton ^aktualisiert^,zweifach Geimpfte,einfach Geimpfte,Bevölkerung
TG ^21.04.2021^,15.960822330413132,-7.004546641530762,279547
UR ^21.04.2021^,11.955425986976541,6.710623109827535,36703
OW ^21.04.2021^,11.850777748484049,1.162668072765621,37930
NW ^21.04.2021^,11.567294079420707,5.802214124910066,43087
GL ^21.04.2021^,11.495442227149544,3.22739591032274,40590
GE ^21.04.2021^,11.316768757141043,8.09516630696966,504128
BL ^21.04.2021^,10.831594511310403,10.65610015614852,289468
GR ^21.04.2021^,10.49236010270273,8.257922530788209,199021
VS ^21.04.2021^,10.294479415382389,6.35554590840026,345525
NE ^21.04.2021^,10.255189919318285,10.281252832925391,176496
ZG ^21.04.2021^,10.20745522633616,7.9558452546967295,127642
SH ^21.04.2021^,10.126536163598388,10.821149268956137,82348
SO ^21.04.2021^,10.092753054529204,7.527057515613249,275247
AG ^21.04.2021^,10.062769284605121,7.995829961580241,685845
VD ^21.04.2021^,10.061135414570648,5.3255628507337,805098
AR ^21.04.2021^,9.963026422580937,7.952024528812336,55445
SG ^21.04.2021^,9.91768709347723,8.114008466246618,510734
TI ^21.04.2021^,9.906085788825319,8.42325977052044,351491
CH ^21.04.2021^,9.763278853334631,6.896545713919526,8606033
JU ^21.04.2021^,9.595836051315503,6.7297238530115235,73584
BS ^21.04.2021^,9.589264925144503,6.437266395702703,195844
SZ ^21.04.2021^,9.410518444666002,4.609920239282154,160480
BE ^21.04.2021^,9.406680686578019,7.881293808214538,1039474
LU ^21.04.2021^,9.334575910147173,5.60708752904725,413120
FR ^21.04.2021^,9.308136228452094,5.894034178312714,321783
AI ^21.04.2021^,8.891369047619047,8.128720238095239,16128
ZH ^21.04.2021^,7.4898897208101225,7.465267739682643,1539275
