Kanton ^aktualisiert^,zweifach Geimpfte,einfach Geimpfte,Bevölkerung
SH ^24.03.2021^,7.78160975372808,2.510079176179142,82348
UR ^24.03.2021^,7.7023676538702555,4.0705119472522675,36703
AI ^24.03.2021^,7.359871031746032,1.8539186507936507,16128
NW ^24.03.2021^,7.122798059739596,1.8590294056211851,43087
NE ^24.03.2021^,6.804120206690237,3.9122699664581635,176496
TG ^24.03.2021^,6.5745652788261015,1.6197634029340324,279547
BS ^24.03.2021^,6.573599395437185,3.1519985294418005,195844
BL ^24.03.2021^,6.5378556524382665,4.432268851824727,289468
TI ^24.03.2021^,6.488928592766244,3.5164485008150987,351491
VS ^24.03.2021^,6.390275667462557,3.3919398017509588,345525
GR ^24.03.2021^,6.388773044050628,3.8890368353088367,199021
ZG ^24.03.2021^,6.306701555914198,4.030021466288526,127642
SG ^24.03.2021^,6.300931600402558,3.979370866243485,510734
GE ^24.03.2021^,6.257141043544497,5.281000063475942,504128
JU ^24.03.2021^,6.235051098064797,4.063383344205262,73584
SO ^24.03.2021^,6.16755132662663,4.383335694848626,275247
GL ^24.03.2021^,6.040896772604089,4.875585119487559,40590
AR ^24.03.2021^,6.000541076742718,4.31779240688971,55445
CH ^24.03.2021^,5.865931492477428,3.8705405847270162,8606033
BE ^24.03.2021^,5.797162795798645,3.7580545545150725,1039474
VD ^24.03.2021^,5.75296423540985,4.817674370076686,805098
AG ^24.03.2021^,5.588726315712734,4.574502985368414,685845
OW ^24.03.2021^,5.391510677563933,4.510941207487477,37930
FR ^24.03.2021^,5.234272786318731,4.334598160872389,321783
ZH ^24.03.2021^,5.180490815481314,2.8134024134738755,1539275
SZ ^24.03.2021^,5.141450648055833,4.826769690927218,160480
LU ^24.03.2021^,4.995400852052672,4.533307513555383,413120
