,Stand: 08.09.2021,total,in Prozent
0,Unbekannt,23985,47.3
1,Familie,15555,30.7
2,Einreise Ausland,1681,3.3
3,Arbeitsplatz,4030,7.9
4,Schule,1369,2.7
5,Bekannte/Nachbarn,2245,4.4
6,Club/Bar,89,0.2
7,Veranstaltung privat,645,1.3
8,Heime,851,1.7
9,Restaurant/Lokal,34,0.1
10,Veranstaltung öffentlich,63,0.1
11,Arzt/Spital,88,0.2
12,Geschäfte und Läden,60,0.1
13,Militär/WK/Zivildienst,20,0.0
