,Stand: 03.02.2022,total,in Prozent
0,Unbekannt,64291,49.1
1,Familie,38420,29.3
2,Einreise Ausland,2397,1.8
3,Arbeitsplatz,5191,4.0
4,Schule,7554,5.8
5,Bekannte/Nachbarn,7733,5.9
6,Club/Bar,637,0.5
7,Veranstaltung privat,782,0.6
8,Heime,1526,1.2
9,Restaurant/Lokal,309,0.2
10,Veranstaltung öffentlich,210,0.2
11,Arzt/Spital,614,0.5
12,Geschäfte und Läden,1180,0.9
13,Militär/WK/Zivildienst,118,0.1
