,Stand: 26.02.2021,total,in Prozent
0,Unbekannt,16367,50.8
1,Familie,9080,28.2
2,Einreise Ausland,379,1.2
3,Arbeitsplatz,2909,9.0
4,Schule,350,1.1
5,Bekannte/Nachbarn,1665,5.2
6,Club/Bar,30,0.1
7,Veranstaltung privat,597,1.9
8,Heime,776,2.4
9,Restaurant/Lokal,16,0.0
10,Veranstaltung öffentlich,16,0.0
11,Arzt/Spital,36,0.1
12,Geschäfte und Läden,12,0.0
13,Militär/WK/Zivildienst,4,0.0
