,Stand: 02.02.2022,total,in Prozent
0,Unbekannt,62808,48.9
1,Familie,37731,29.4
2,Einreise Ausland,2388,1.9
3,Arbeitsplatz,5191,4.0
4,Schule,7372,5.7
5,Bekannte/Nachbarn,7564,5.9
6,Club/Bar,624,0.5
7,Veranstaltung privat,780,0.6
8,Heime,1508,1.2
9,Restaurant/Lokal,300,0.2
10,Veranstaltung öffentlich,208,0.2
11,Arzt/Spital,597,0.5
12,Geschäfte und Läden,1140,0.9
13,Militär/WK/Zivildienst,116,0.1
