bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601,Solothurn,Solothurn,4351,62,16883,25.771486110288457,http://i.imgur.com/JHN85pd.png
2465,Bucheggberg,Buchegg,554,2,2521,21.975406584688614,http://i.imgur.com/yrxc1LY.png
2464,Bucheggberg,Lüsslingen-Nennigkofen,385,3,1104,34.8731884057971,http://i.imgur.com/N8MtfcB.png
2455,Bucheggberg,Lüterkofen-Ichertswil,193,4,879,21.956769055745166,http://i.imgur.com/YJgUnxE.png
2457,Bucheggberg,Messen,406,8,1474,27.54409769335143,http://i.imgur.com/2uxYEzV.png
2461,Bucheggberg,Schnottwil,295,5,1139,25.899912203687446,http://i.imgur.com/pEng2IM.png
2471,Dorneck,Bättwil,257,6,1190,21.596638655462186,http://i.imgur.com/LLvYalH.png
2472,Dorneck,Büren,241,3,1051,22.930542340627973,http://i.imgur.com/PnBxaSz.png
2473,Dorneck,Dornach,2066,25,6923,29.8425538061534,http://i.imgur.com/COHmoqb.png
2474,Dorneck,Gempen,241,2,906,26.600441501103756,http://i.imgur.com/HzEspur.png
2475,Dorneck,Hochwald,282,9,1277,22.08300704776821,http://i.imgur.com/kIBMZAQ.png
2476,Dorneck,Hofstetten-Flüh,605,16,3216,18.812189054726367,http://i.imgur.com/V2VR9yi.png
2477,Dorneck,Metzerlen-Mariastein,222,3,943,23.54188759278897,http://i.imgur.com/i4ILrgV.png
2478,Dorneck,Nuglar-St. Pantaleon,285,6,1521,18.73767258382643,http://i.imgur.com/MGm5Ywo.png
2479,Dorneck,Rodersdorf,252,2,1368,18.421052631578945,http://i.imgur.com/p4uw0r9.png
2480,Dorneck,Seewen,213,5,1026,20.760233918128655,http://i.imgur.com/0JB6Mb5.png
2481,Dorneck,Witterswil,273,8,1450,18.82758620689655,http://i.imgur.com/0JrQ5Xw.png
2401,Gäu,Egerkingen,1026,11,4086,25.11013215859031,http://i.imgur.com/wyoEuip.png
2402,Gäu,Härkingen,399,3,1648,24.21116504854369,http://i.imgur.com/PQdyoSw.png
2403,Gäu,Kestenholz,468,6,1852,25.26997840172786,http://i.imgur.com/ITC2whV.png
2404,Gäu,Neuendorf,591,2,2278,25.943810359964882,http://i.imgur.com/aAcIy85.png
2405,Gäu,Niederbuchsiten,256,5,1265,20.23715415019763,http://i.imgur.com/cetMZcH.png
2406,Gäu,Oberbuchsiten,511,10,2305,22.16919739696312,http://i.imgur.com/GMgfP9q.png
2407,Gäu,Oensingen,1702,29,6326,26.904837179892503,http://i.imgur.com/nxrng2H.png
2408,Gäu,Wolfwil,497,7,2376,20.91750841750842,http://i.imgur.com/rWT56QU.png
2503,Gösgen,Erlinsbach,797,9,3576,22.287472035794185,http://i.imgur.com/PUlb6uL.png
2492,Gösgen,Kienberg,107,3,506,21.14624505928854,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,841,15,3967,21.199899168137133,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,1002,8,3904,25.665983606557376,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,536,9,2363,22.683030046550996,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,282,1,1227,22.982885085574573,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,1773,16,6617,26.79461991839202,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,407,5,1977,20.586747597369754,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1330,21,5340,24.9063670411985,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1092,22,4971,21.96741098370549,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,135,4,977,13.817809621289662,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,252,6,1056,23.863636363636363,http://i.imgur.com/h8frbs5.png
2546,Lebern,Grenchen,4594,78,17746,25.887523949058945,http://i.imgur.com/HPgVrQu.png
2547,Lebern,Günsberg,257,1,1197,21.4703425229741,http://i.imgur.com/ZKfrFH6.png
2548,Lebern,Hubersdorf,183,1,727,25.17193947730399,http://i.imgur.com/GrIxwUh.png
2550,Lebern,Langendorf,929,8,3789,24.518342570599103,http://i.imgur.com/gBJhift.png
2551,Lebern,Lommiswil,344,6,1590,21.635220125786166,http://i.imgur.com/kp8FhJC.png
2553,Lebern,Oberdorf,333,3,1780,18.707865168539325,http://i.imgur.com/crpGiRQ.png
2554,Lebern,Riedholz,552,11,2317,23.823910228744065,http://i.imgur.com/sMEMU8t.png
2555,Lebern,Rüttenen,253,1,1483,17.06001348617667,http://i.imgur.com/sivJZRn.png
2556,Lebern,Selzach,838,16,3510,23.874643874643876,http://i.imgur.com/kla0mby.png
2571,Olten,Boningen,206,2,796,25.879396984924625,http://i.imgur.com/MhFqEu0.png
2572,Olten,Däniken,690,11,2898,23.809523809523807,http://i.imgur.com/BZxrxKx.png
2573,Olten,Dulliken,1421,15,5105,27.835455435847205,http://i.imgur.com/XL473mv.png
2575,Olten,Fulenbach,340,5,1773,19.176536943034407,http://i.imgur.com/QcYUHDY.png
2576,Olten,Gretzenbach,609,9,2789,21.835783434922913,http://i.imgur.com/MlSwCRn.png
2578,Olten,Gunzgen,362,7,1691,21.407451212300412,http://i.imgur.com/tAcSIIa.png
2579,Olten,Hägendorf,1332,10,5193,25.64991334488735,http://i.imgur.com/RJoWgKI.png
2580,Olten,Kappel,742,13,3286,22.58064516129032,http://i.imgur.com/FR4dCDn.png
2581,Olten,Olten,4460,35,18549,24.04442287993962,http://i.imgur.com/P9JM0Cd.png
2582,Olten,Rickenbach,253,3,1057,23.935666982024596,http://i.imgur.com/EVTUO7d.png
2583,Olten,Schönenwerd,1251,12,5094,24.558303886925795,http://i.imgur.com/l6WAIYt.png
2584,Olten,Starrkirch-Wil,471,3,1758,26.791808873720136,http://i.imgur.com/T9u6sRs.png
2586,Olten,Wangen b. Olten,1285,11,5155,24.92725509214355,http://i.imgur.com/gCafUGv.png
2421,Thal,Aedermannsdorf,175,2,581,30.120481927710845,http://i.imgur.com/BVMxQoV.png
2422,Thal,Balsthal,1802,29,6234,28.90599935835739,http://i.imgur.com/18bTE5O.png
2425,Thal,Holderbank,187,4,706,26.487252124645895,http://i.imgur.com/ftfz7o1.png
2426,Thal,Laupersdorf,447,9,1811,24.682495858641634,http://i.imgur.com/ZL7intR.png
2427,Thal,Matzendorf,298,4,1326,22.473604826546005,http://i.imgur.com/z108GYa.png
2428,Thal,Mümliswil-Ramiswil,630,15,2395,26.304801670146137,http://i.imgur.com/IvGrJWV.png
2430,Thal,Welschenrohr,235,3,1089,21.57943067033976,http://i.imgur.com/hQrTbTj.png
2611,Thierstein,Bärschwil,152,1,804,18.90547263681592,http://i.imgur.com/SIV7f2Q.png
2613,Thierstein,Breitenbach,1118,20,3994,27.99198798197296,http://i.imgur.com/RS288nQ.png
2614,Thierstein,Büsserach,568,8,2297,24.727905964301264,http://i.imgur.com/Frdm2ev.png
2615,Thierstein,Erschwil,254,5,950,26.736842105263158,http://i.imgur.com/fi2KQWE.png
2616,Thierstein,Fehren,140,2,595,23.52941176470588,http://i.imgur.com/tOLwfbI.png
2618,Thierstein,Himmelried,175,2,958,18.26722338204593,http://i.imgur.com/JV9lhgR.png
2619,Thierstein,Kleinlützel,293,6,1221,23.996723996723997,http://i.imgur.com/YRAV8Lv.png
2620,Thierstein,Meltingen,222,3,657,33.789954337899545,http://i.imgur.com/US4T7TG.png
2621,Thierstein,Nunningen,469,14,1916,24.478079331941544,http://i.imgur.com/wk78sE6.png
2622,Thierstein,Zullwil,218,4,659,33.0804248861912,http://i.imgur.com/TJpYXDO.png
2511,Wasseramt,Aeschi,260,2,1270,20.47244094488189,http://i.imgur.com/tCbYiS4.png
2513,Wasseramt,Biberist,2338,31,9151,25.549120314719705,http://i.imgur.com/t1DRpBF.png
2516,Wasseramt,Deitingen,555,10,2240,24.776785714285715,http://i.imgur.com/p2y3Rzi.png
2517,Wasseramt,Derendingen,1705,23,6608,25.802058111380145,http://i.imgur.com/drmZ0fh.png
2535,Wasseramt,Drei Höfe,162,7,750,21.6,http://i.imgur.com/4JHrz4f.png
2518,Wasseramt,Etziken,268,3,975,27.487179487179485,http://i.imgur.com/HbwkPRH.png
2519,Wasseramt,Gerlafingen,1764,20,5529,31.904503526858385,http://i.imgur.com/9CQ9svQ.png
2520,Wasseramt,Halten,141,1,851,16.56874265569918,http://i.imgur.com/v6uFic4.png
2523,Wasseramt,Horriwil,190,4,836,22.727272727272727,http://i.imgur.com/EbWzfp4.png
2525,Wasseramt,Kriegstetten,312,3,1306,23.889739663093415,http://i.imgur.com/4jZ8ETC.png
2526,Wasseramt,Lohn-Ammannsegg,616,12,2873,21.44100243647755,http://i.imgur.com/B6ZozeW.png
2527,Wasseramt,Luterbach,889,14,3599,24.70130591831064,http://i.imgur.com/M0uPCK5.png
2528,Wasseramt,Obergerlafingen,252,2,1266,19.90521327014218,http://i.imgur.com/oXurco9.png
2529,Wasseramt,Oekingen,196,2,879,22.29806598407281,http://i.imgur.com/zvx6Jpb.png
2530,Wasseramt,Recherswil,485,13,2029,23.90340068999507,http://i.imgur.com/tvUPa8W.png
