bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2582,Olten,Rickenbach,291,1,1057,27.530747398297066,http://i.imgur.com/EVTUO7d.png
2583,Olten,Schönenwerd,1457,7,5094,28.60227718884963,http://i.imgur.com/l6WAIYt.png
2584,Olten,Starrkirch-Wil,518,0,1758,29.465301478953354,http://i.imgur.com/T9u6sRs.png
2586,Olten,Wangen b. Olten,1494,4,5155,28.9815712900097,http://i.imgur.com/gCafUGv.png
2421,Thal,Aedermannsdorf,193,3,581,33.218588640275385,http://i.imgur.com/BVMxQoV.png
2422,Thal,Balsthal,1985,6,6234,31.84151427654796,http://i.imgur.com/18bTE5O.png
2425,Thal,Holderbank,209,0,706,29.603399433427764,http://i.imgur.com/ftfz7o1.png
2426,Thal,Laupersdorf,519,3,1811,28.65819988956378,http://i.imgur.com/ZL7intR.png
2427,Thal,Matzendorf,322,2,1326,24.283559577677224,http://i.imgur.com/z108GYa.png
2428,Thal,Mümliswil-Ramiswil,723,3,2395,30.18789144050104,http://i.imgur.com/IvGrJWV.png
2430,Thal,Welschenrohr,281,2,1089,25.803489439853077,http://i.imgur.com/hQrTbTj.png
2611,Thierstein,Bärschwil,175,2,804,21.766169154228855,http://i.imgur.com/SIV7f2Q.png
2613,Thierstein,Breitenbach,1390,14,3994,34.80220330495744,http://i.imgur.com/RS288nQ.png
2614,Thierstein,Büsserach,754,4,2297,32.825424466695694,http://i.imgur.com/Frdm2ev.png
2615,Thierstein,Erschwil,295,3,950,31.05263157894737,http://i.imgur.com/fi2KQWE.png
2616,Thierstein,Fehren,165,2,595,27.73109243697479,http://i.imgur.com/tOLwfbI.png
2618,Thierstein,Himmelried,213,1,958,22.233820459290186,http://i.imgur.com/JV9lhgR.png
2619,Thierstein,Kleinlützel,337,2,1221,27.600327600327603,http://i.imgur.com/YRAV8Lv.png
2620,Thierstein,Meltingen,249,1,657,37.89954337899543,http://i.imgur.com/US4T7TG.png
2621,Thierstein,Nunningen,576,2,1916,30.062630480167012,http://i.imgur.com/wk78sE6.png
2622,Thierstein,Zullwil,246,2,659,37.329286798179055,http://i.imgur.com/TJpYXDO.png
2511,Wasseramt,Aeschi,321,4,1270,25.275590551181104,http://i.imgur.com/tCbYiS4.png
2513,Wasseramt,Biberist,2681,13,9151,29.29734455250792,http://i.imgur.com/t1DRpBF.png
2516,Wasseramt,Deitingen,709,7,2240,31.65178571428571,http://i.imgur.com/p2y3Rzi.png
2517,Wasseramt,Derendingen,2084,11,6608,31.53753026634383,http://i.imgur.com/drmZ0fh.png
2535,Wasseramt,Drei Höfe,190,1,750,25.333333333333336,http://i.imgur.com/4JHrz4f.png
2518,Wasseramt,Etziken,308,1,975,31.58974358974359,http://i.imgur.com/HbwkPRH.png
2519,Wasseramt,Gerlafingen,1996,6,5529,36.10056068005064,http://i.imgur.com/9CQ9svQ.png
2520,Wasseramt,Halten,208,1,851,24.44183313748531,http://i.imgur.com/v6uFic4.png
2523,Wasseramt,Horriwil,242,4,836,28.947368421052634,http://i.imgur.com/EbWzfp4.png
2525,Wasseramt,Kriegstetten,383,1,1306,29.326186830015317,http://i.imgur.com/4jZ8ETC.png
2526,Wasseramt,Lohn-Ammannsegg,785,10,2873,27.323355377654018,http://i.imgur.com/B6ZozeW.png
2527,Wasseramt,Luterbach,1079,9,3599,29.98055015282023,http://i.imgur.com/M0uPCK5.png
2528,Wasseramt,Obergerlafingen,309,1,1266,24.407582938388625,http://i.imgur.com/oXurco9.png
2529,Wasseramt,Oekingen,226,3,879,25.71103526734926,http://i.imgur.com/zvx6Jpb.png
2530,Wasseramt,Recherswil,556,1,2029,27.402661409561365,http://i.imgur.com/tvUPa8W.png
2532,Wasseramt,Subingen,990,8,3181,31.122288588494186,http://i.imgur.com/3nC8fJu.png
2534,Wasseramt,Zuchwil,3004,15,9103,33.00010985389432,http://i.imgur.com/A5H6PB3.png
