bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601,Solothurn,Solothurn,4289,22,16883,25.40425279867322,http://i.imgur.com/JHN85pd.png
2465,Bucheggberg,Buchegg,552,2,2521,21.896072986909957,http://i.imgur.com/yrxc1LY.png
2464,Bucheggberg,Lüsslingen-Nennigkofen,382,1,1104,34.60144927536232,http://i.imgur.com/N8MtfcB.png
2455,Bucheggberg,Lüterkofen-Ichertswil,189,1,879,21.501706484641637,http://i.imgur.com/YJgUnxE.png
2457,Bucheggberg,Messen,398,4,1474,27.00135685210312,http://i.imgur.com/2uxYEzV.png
2461,Bucheggberg,Schnottwil,290,2,1139,25.460930640913084,http://i.imgur.com/pEng2IM.png
2471,Dorneck,Bättwil,251,2,1190,21.092436974789916,http://i.imgur.com/LLvYalH.png
2472,Dorneck,Büren,238,1,1051,22.645099904852522,http://i.imgur.com/PnBxaSz.png
2473,Dorneck,Dornach,2041,7,6923,29.481438682652026,http://i.imgur.com/COHmoqb.png
2474,Dorneck,Gempen,239,0,906,26.379690949227374,http://i.imgur.com/HzEspur.png
2475,Dorneck,Hochwald,273,3,1277,21.378230227094754,http://i.imgur.com/kIBMZAQ.png
2476,Dorneck,Hofstetten-Flüh,589,15,3216,18.314676616915424,http://i.imgur.com/V2VR9yi.png
2477,Dorneck,Metzerlen-Mariastein,219,4,943,23.223753976670203,http://i.imgur.com/i4ILrgV.png
2478,Dorneck,Nuglar-St. Pantaleon,279,6,1521,18.34319526627219,http://i.imgur.com/MGm5Ywo.png
2479,Dorneck,Rodersdorf,250,1,1368,18.27485380116959,http://i.imgur.com/p4uw0r9.png
2480,Dorneck,Seewen,208,4,1026,20.2729044834308,http://i.imgur.com/0JB6Mb5.png
2481,Dorneck,Witterswil,265,5,1450,18.275862068965516,http://i.imgur.com/0JrQ5Xw.png
2401,Gäu,Egerkingen,1015,14,4086,24.840920215369554,http://i.imgur.com/wyoEuip.png
2402,Gäu,Härkingen,396,1,1648,24.029126213592235,http://i.imgur.com/PQdyoSw.png
2403,Gäu,Kestenholz,462,1,1852,24.946004319654428,http://i.imgur.com/ITC2whV.png
2404,Gäu,Neuendorf,589,8,2278,25.85601404741001,http://i.imgur.com/aAcIy85.png
2405,Gäu,Niederbuchsiten,251,0,1265,19.841897233201582,http://i.imgur.com/cetMZcH.png
2406,Gäu,Oberbuchsiten,501,7,2305,21.7353579175705,http://i.imgur.com/GMgfP9q.png
2407,Gäu,Oensingen,1673,7,6326,26.446411634524186,http://i.imgur.com/nxrng2H.png
2408,Gäu,Wolfwil,490,5,2376,20.622895622895623,http://i.imgur.com/rWT56QU.png
2503,Gösgen,Erlinsbach,788,6,3576,22.03579418344519,http://i.imgur.com/PUlb6uL.png
2492,Gösgen,Kienberg,104,1,506,20.55335968379447,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,826,4,3967,20.82177968237963,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,994,3,3904,25.46106557377049,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,527,6,2363,22.302158273381295,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,281,0,1227,22.901385493072535,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,1757,11,6617,26.552818497808673,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,402,3,1977,20.333839150227618,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1309,18,5340,24.51310861423221,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1070,8,4971,21.52484409575538,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,131,1,977,13.408393039918117,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,246,0,1056,23.295454545454543,http://i.imgur.com/h8frbs5.png
2546,Lebern,Grenchen,4516,31,17746,25.4479882790488,http://i.imgur.com/HPgVrQu.png
2547,Lebern,Günsberg,256,1,1197,21.386800334168754,http://i.imgur.com/ZKfrFH6.png
2548,Lebern,Hubersdorf,182,1,727,25.034387895460796,http://i.imgur.com/GrIxwUh.png
2550,Lebern,Langendorf,921,15,3789,24.307205067300078,http://i.imgur.com/gBJhift.png
2551,Lebern,Lommiswil,338,3,1590,21.257861635220127,http://i.imgur.com/kp8FhJC.png
2553,Lebern,Oberdorf,330,2,1780,18.53932584269663,http://i.imgur.com/crpGiRQ.png
2554,Lebern,Riedholz,541,1,2317,23.349158394475612,http://i.imgur.com/sMEMU8t.png
2555,Lebern,Rüttenen,252,1,1483,16.992582602832094,http://i.imgur.com/sivJZRn.png
2556,Lebern,Selzach,822,5,3510,23.418803418803417,http://i.imgur.com/kla0mby.png
2571,Olten,Boningen,204,1,796,25.628140703517587,http://i.imgur.com/MhFqEu0.png
2572,Olten,Däniken,679,4,2898,23.42995169082126,http://i.imgur.com/BZxrxKx.png
2573,Olten,Dulliken,1406,8,5105,27.541625857002938,http://i.imgur.com/XL473mv.png
2575,Olten,Fulenbach,335,2,1773,18.89452904681331,http://i.imgur.com/QcYUHDY.png
2576,Olten,Gretzenbach,600,5,2789,21.51308712800287,http://i.imgur.com/MlSwCRn.png
2578,Olten,Gunzgen,355,0,1691,20.993494973388525,http://i.imgur.com/tAcSIIa.png
2579,Olten,Hägendorf,1322,12,5193,25.457346427883685,http://i.imgur.com/RJoWgKI.png
2580,Olten,Kappel,729,6,3286,22.185027388922702,http://i.imgur.com/FR4dCDn.png
2581,Olten,Olten,4425,36,18549,23.855733462720362,http://i.imgur.com/P9JM0Cd.png
2582,Olten,Rickenbach,250,3,1057,23.651844843897823,http://i.imgur.com/EVTUO7d.png
2583,Olten,Schönenwerd,1239,10,5094,24.322732626619555,http://i.imgur.com/l6WAIYt.png
2584,Olten,Starrkirch-Wil,468,1,1758,26.621160409556317,http://i.imgur.com/T9u6sRs.png
2586,Olten,Wangen b. Olten,1274,6,5155,24.71387002909796,http://i.imgur.com/gCafUGv.png
2421,Thal,Aedermannsdorf,173,1,581,29.776247848537007,http://i.imgur.com/BVMxQoV.png
2422,Thal,Balsthal,1773,10,6234,28.440808469682388,http://i.imgur.com/18bTE5O.png
2425,Thal,Holderbank,183,0,706,25.920679886685555,http://i.imgur.com/ftfz7o1.png
2426,Thal,Laupersdorf,438,3,1811,24.18553285477637,http://i.imgur.com/ZL7intR.png
2427,Thal,Matzendorf,294,3,1326,22.171945701357465,http://i.imgur.com/z108GYa.png
2428,Thal,Mümliswil-Ramiswil,615,3,2395,25.678496868475992,http://i.imgur.com/IvGrJWV.png
2430,Thal,Welschenrohr,232,0,1089,21.30394857667585,http://i.imgur.com/hQrTbTj.png
2611,Thierstein,Bärschwil,151,1,804,18.781094527363184,http://i.imgur.com/SIV7f2Q.png
2613,Thierstein,Breitenbach,1098,8,3994,27.491236855282924,http://i.imgur.com/RS288nQ.png
2614,Thierstein,Büsserach,560,5,2297,24.37962559860688,http://i.imgur.com/Frdm2ev.png
2615,Thierstein,Erschwil,249,3,950,26.210526315789473,http://i.imgur.com/fi2KQWE.png
2616,Thierstein,Fehren,138,0,595,23.19327731092437,http://i.imgur.com/tOLwfbI.png
2618,Thierstein,Himmelried,173,2,958,18.058455114822547,http://i.imgur.com/JV9lhgR.png
2619,Thierstein,Kleinlützel,287,8,1221,23.505323505323506,http://i.imgur.com/YRAV8Lv.png
2620,Thierstein,Meltingen,219,6,657,33.33333333333333,http://i.imgur.com/US4T7TG.png
2621,Thierstein,Nunningen,455,5,1916,23.747390396659707,http://i.imgur.com/wk78sE6.png
2622,Thierstein,Zullwil,214,1,659,32.47344461305007,http://i.imgur.com/TJpYXDO.png
2511,Wasseramt,Aeschi,258,2,1270,20.31496062992126,http://i.imgur.com/tCbYiS4.png
2513,Wasseramt,Biberist,2307,19,9151,25.210359523549343,http://i.imgur.com/t1DRpBF.png
2516,Wasseramt,Deitingen,545,4,2240,24.330357142857142,http://i.imgur.com/p2y3Rzi.png
2517,Wasseramt,Derendingen,1682,14,6608,25.45399515738499,http://i.imgur.com/drmZ0fh.png
2535,Wasseramt,Drei Höfe,155,1,750,20.666666666666668,http://i.imgur.com/4JHrz4f.png
2518,Wasseramt,Etziken,265,1,975,27.17948717948718,http://i.imgur.com/HbwkPRH.png
2519,Wasseramt,Gerlafingen,1744,6,5529,31.542774461928012,http://i.imgur.com/9CQ9svQ.png
2520,Wasseramt,Halten,140,1,851,16.45123384253819,http://i.imgur.com/v6uFic4.png
2523,Wasseramt,Horriwil,186,4,836,22.248803827751196,http://i.imgur.com/EbWzfp4.png
2525,Wasseramt,Kriegstetten,309,2,1306,23.66003062787136,http://i.imgur.com/4jZ8ETC.png
2526,Wasseramt,Lohn-Ammannsegg,604,4,2873,21.02332057083188,http://i.imgur.com/B6ZozeW.png
