bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2619,Thierstein,Kleinlützel,355,11,1221,29.074529074529075,http://i.imgur.com/YRAV8Lv.png
2620,Thierstein,Meltingen,265,9,657,40.33485540334855,http://i.imgur.com/US4T7TG.png
2621,Thierstein,Nunningen,628,23,1916,32.77661795407098,http://i.imgur.com/wk78sE6.png
2622,Thierstein,Zullwil,260,6,659,39.45371775417299,http://i.imgur.com/TJpYXDO.png
2511,Wasseramt,Aeschi,335,6,1270,26.37795275590551,http://i.imgur.com/tCbYiS4.png
2513,Wasseramt,Biberist,2803,39,9151,30.63053218227516,http://i.imgur.com/t1DRpBF.png
2516,Wasseramt,Deitingen,751,18,2240,33.52678571428571,http://i.imgur.com/p2y3Rzi.png
2517,Wasseramt,Derendingen,2166,27,6608,32.77845036319613,http://i.imgur.com/drmZ0fh.png
2535,Wasseramt,Drei Höfe,203,8,750,27.066666666666666,http://i.imgur.com/4JHrz4f.png
2518,Wasseramt,Etziken,329,9,975,33.743589743589745,http://i.imgur.com/HbwkPRH.png
2519,Wasseramt,Gerlafingen,2038,19,5529,36.86019171640441,http://i.imgur.com/9CQ9svQ.png
2520,Wasseramt,Halten,224,7,851,26.321974148061106,http://i.imgur.com/v6uFic4.png
2523,Wasseramt,Horriwil,260,6,836,31.100478468899524,http://i.imgur.com/EbWzfp4.png
2525,Wasseramt,Kriegstetten,398,6,1306,30.474732006125578,http://i.imgur.com/4jZ8ETC.png
2526,Wasseramt,Lohn-Ammannsegg,843,25,2873,29.342151061608075,http://i.imgur.com/B6ZozeW.png
2527,Wasseramt,Luterbach,1129,15,3599,31.36982495137538,http://i.imgur.com/M0uPCK5.png
2528,Wasseramt,Obergerlafingen,322,3,1266,25.434439178515007,http://i.imgur.com/oXurco9.png
2529,Wasseramt,Oekingen,243,5,879,27.64505119453925,http://i.imgur.com/zvx6Jpb.png
2530,Wasseramt,Recherswil,577,4,2029,28.437654016757026,http://i.imgur.com/tvUPa8W.png
2532,Wasseramt,Subingen,1031,17,3181,32.411191449229804,http://i.imgur.com/3nC8fJu.png
2534,Wasseramt,Zuchwil,3129,51,9103,34.37328353290124,http://i.imgur.com/A5H6PB3.png
