bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,7207,38,16859,42.74868023014414,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,941,8,3511,26.801481059527198,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,556,3,1115,49.865470852017935,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,376,0,908,41.409691629955944,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,571,2,1474,38.73812754409769,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,441,5,1139,38.71817383669886,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,453,11,1162,38.98450946643718,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,412,3,1047,39.350525310410696,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,2871,21,6870,41.790393013100434,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,361,4,908,39.75770925110132,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,450,6,1257,35.79952267303103,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,1093,20,3299,33.13125189451349,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,352,4,957,36.7816091954023,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,512,1,1539,33.26835607537362,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,439,9,1406,31.223328591749645,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,367,2,1055,34.78672985781991,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,498,4,1466,33.969986357435204,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1555,10,4214,36.900806834361646,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,636,7,1730,36.763005780346816,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,710,1,1874,37.886872998932766,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,889,1,2342,37.95900939368062,http://i.imgur.com/aAcIy85.png
