BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,vorletzte_sieben_tage,kategorie_sieben_tage,Wappen
4274,Brittnau,3960.0,957.0,82.0,59,24.166666666666668,82.0,59.0,4.0,http://i.imgur.com/pYHLczb.png
4095,Brugg,12651.0,2962.0,119.0,128,23.41316891945301,119.0,128.0,4.0,http://i.imgur.com/V9u6Gti.png
4193,Brunegg,881.0,287.0,8.0,19,32.576617480136214,8.0,19.0,1.0,http://i.imgur.com/F3kukwZ.png
4003,Buchs,8018.0,2513.0,86.0,131,31.341980543776504,86.0,131.0,4.0,http://i.imgur.com/qmCDQpo.png
4133,Burg,1013.0,273.0,7.0,10,26.94965449160908,7.0,10.0,1.0,http://i.imgur.com/vOAYsho.png
4230,Buttwil,1239.0,360.0,27.0,24,29.055690072639223,27.0,24.0,2.0,http://i.imgur.com/yppnIDt.png
4303,Böttstein,3926.0,1094.0,37.0,59,27.865511971472234,37.0,59.0,3.0,http://i.imgur.com/qhbXZHO.png
4124,Bözberg,1650.0,337.0,12.0,19,20.424242424242426,12.0,19.0,2.0,http://i.imgur.com/Z82TA8D.png
4185,Böztal,2719.0,675.0,18.0,25,24.82530342037514,18.0,25.0,2.0,https://i.imgur.com/zKagqOg.png
4229,Bünzen,1116.0,320.0,8.0,11,28.673835125448026,8.0,11.0,1.0,http://i.imgur.com/R25JhYh.png
4064,Büttikon,1015.0,332.0,23.0,11,32.70935960591133,23.0,11.0,2.0,http://i.imgur.com/ogYGHIu.png
4004,Densbüren,732.0,165.0,15.0,12,22.540983606557376,15.0,12.0,2.0,http://i.imgur.com/0PxOfpX.png
4231,Dietwil,1349.0,407.0,22.0,16,30.1704966641957,22.0,16.0,2.0,http://i.imgur.com/OzZ1nJd.png
4194,Dintikon,2273.0,669.0,22.0,30,29.432468103827542,22.0,30.0,2.0,http://i.imgur.com/lBAsq7b.png
4065,Dottikon,3904.0,1425.0,73.0,70,36.50102459016394,73.0,70.0,4.0,http://i.imgur.com/0mUHtpT.png
4304,Döttingen,4181.0,1200.0,53.0,47,28.701267639320736,53.0,47.0,4.0,http://i.imgur.com/vlYGFfx.png
4134,Dürrenäsch,1313.0,332.0,18.0,8,25.285605483625282,18.0,8.0,2.0,http://i.imgur.com/yvxFBnD.png
4066,Eggenwil,1038.0,239.0,11.0,7,23.02504816955684,11.0,7.0,2.0,http://i.imgur.com/yYenINV.png
4195,Egliswil,1472.0,396.0,12.0,20,26.902173913043477,12.0,20.0,2.0,http://i.imgur.com/vN2vVQd.png
4049,Ehrendingen,4849.0,1180.0,59.0,64,24.33491441534337,59.0,64.0,4.0,http://i.imgur.com/fiW4ip1.png
4161,Eiken,2298.0,700.0,25.0,34,30.461270670147954,25.0,34.0,2.0,http://i.imgur.com/iCYKJYG.png
4305,Endingen,2567.0,663.0,42.0,37,25.82781456953642,42.0,37.0,3.0,http://i.imgur.com/n2YkuRe.png
4026,Ennetbaden,3507.0,829.0,33.0,39,23.6384374108925,33.0,39.0,3.0,http://i.imgur.com/wJOjCmh.png
4005,Erlinsbach,4327.0,1134.0,110.0,47,26.207534088282873,110.0,47.0,4.0,http://i.imgur.com/Ih3L9IJ.png
4196,Fahrwangen,2310.0,649.0,36.0,31,28.095238095238095,36.0,31.0,3.0,http://i.imgur.com/zB6yFbf.png
4067,Fischbach-Göslikon,1663.0,457.0,10.0,17,27.480457005411907,10.0,17.0,1.0,http://i.imgur.com/mWTvWia.png
4306,Fisibach,526.0,174.0,7.0,9,33.07984790874524,7.0,9.0,1.0,http://i.imgur.com/yTT7fDF.png
4027,Fislisbach,5606.0,1641.0,61.0,73,29.272208348198358,61.0,73.0,4.0,http://i.imgur.com/Nlv59so.png
4028,Freienwil,1053.0,269.0,14.0,8,25.546058879392213,14.0,8.0,2.0,http://i.imgur.com/nTfgkCY.png
4163,Frick,5584.0,1567.0,77.0,93,28.062320916905442,77.0,93.0,4.0,http://i.imgur.com/vz4fzlu.png
4307,Full-Reuenthal,862.0,183.0,5.0,16,21.229698375870072,5.0,16.0,1.0,http://i.imgur.com/K5WG8LN.png
4164,Gansingen,1060.0,291.0,16.0,26,27.452830188679243,16.0,26.0,2.0,http://i.imgur.com/78jiI1Z.png
4029,Gebenstorf,5497.0,1442.0,58.0,63,26.232490449335998,58.0,63.0,4.0,http://i.imgur.com/RxpsOVw.png
4232,Geltwil,214.0,,,,,,,,http://i.imgur.com/QsJLNJe.png
4165,Gipf-Oberfrick,3722.0,889.0,34.0,49,23.885008060182695,34.0,49.0,3.0,http://i.imgur.com/xgSIKpN.png
4135,Gontenschwil,2137.0,449.0,19.0,30,21.010762751520822,19.0,30.0,2.0,http://i.imgur.com/Lclz6bM.png
4006,Gränichen,8039.0,2280.0,203.0,118,28.361736534394826,203.0,118.0,4.0,http://i.imgur.com/CIdzMjH.png
4099,Habsburg,418.0,,,,,,,,http://i.imgur.com/gdx3lLc.png
4197,Hallwil,902.0,247.0,13.0,7,27.383592017738362,13.0,7.0,2.0,http://i.imgur.com/HtG409v.png
4100,Hausen,3673.0,912.0,43.0,40,24.829839368363736,43.0,40.0,3.0,http://i.imgur.com/xX4VwmR.png
4251,Hellikon,783.0,218.0,19.0,12,27.84163473818646,19.0,12.0,2.0,http://i.imgur.com/J5RSMbU.png
4198,Hendschiken,1320.0,377.0,18.0,12,28.56060606060606,18.0,12.0,2.0,http://i.imgur.com/gWXFvm5.png
4166,Herznach,1560.0,408.0,22.0,19,26.153846153846157,22.0,19.0,2.0,http://i.imgur.com/MhJEcTa.png
4007,Hirschthal,1646.0,397.0,15.0,21,24.119076549210206,15.0,21.0,2.0,http://i.imgur.com/EukYYJT.png
4199,Holderbank,1382.0,409.0,20.0,38,29.594790159189582,20.0,38.0,2.0,http://i.imgur.com/qsnl5Dc.png
4136,Holziken,1494.0,450.0,33.0,19,30.120481927710845,33.0,19.0,3.0,http://i.imgur.com/UX2nmJk.png
4200,Hunzenschwil,4106.0,1234.0,57.0,73,30.053580126643936,57.0,73.0,4.0,http://i.imgur.com/Vqj6WIx.png
4068,Hägglingen,2478.0,633.0,41.0,40,25.544794188861985,41.0,40.0,3.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643.0,210.0,11.0,11,32.65940902021773,11.0,11.0,2.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190.0,583.0,36.0,29,26.621004566210043,36.0,29.0,3.0,http://i.imgur.com/ECk8cce.png
4252,Kaiseraugst,5533.0,1624.0,61.0,76,29.351165732875472,61.0,76.0,4.0,http://i.imgur.com/rTZ61AE.png
4169,Kaisten,2685.0,702.0,40.0,33,26.145251396648046,40.0,33.0,3.0,http://i.imgur.com/k2OMcvS.png
4233,Kallern,399.0,,,,,,,,http://i.imgur.com/xKNEKBa.png
4030,Killwangen,2050.0,607.0,17.0,19,29.609756097560975,17.0,19.0,2.0,http://i.imgur.com/1mK0CwS.png
4275,Kirchleerau,882.0,227.0,5.0,17,25.736961451247165,5.0,17.0,1.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,907.0,50.0,42,25.745103604882203,50.0,42.0,3.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,434.0,21.0,16,25.680473372781066,21.0,16.0,2.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,1365.0,84.0,79,29.927647445735584,84.0,79.0,4.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,393.0,22.0,14,21.664829106945977,22.0,14.0,2.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,1594.0,93.0,70,25.35793827553293,93.0,70.0,4.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,1030.0,51.0,51,28.080697928026172,51.0,51.0,4.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,313.0,36.0,20,23.288690476190478,36.0,20.0,3.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,738.0,49.0,46,26.66184971098266,49.0,46.0,3.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,3037.0,206.0,127,27.864941737774107,206.0,127.0,4.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,486.0,43.0,32,22.437673130193904,43.0,32.0,3.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,162.0,11.0,7,21.774193548387096,11.0,7.0,2.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,748.0,32.0,38,23.730964467005077,32.0,38.0,3.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,913.0,34.0,41,23.494595985589296,34.0,41.0,3.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,717.0,39.0,38,24.412665985699693,39.0,38.0,3.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,1557.0,60.0,55,26.830949508874717,60.0,55.0,4.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,1883.0,75.0,96,28.938066697402796,75.0,96.0,4.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,1063.0,39.0,45,28.88586956521739,39.0,45.0,3.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,350.0,11.0,21,17.10654936461388,11.0,21.0,2.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,233.0,14.0,10,26.091825307950728,14.0,10.0,2.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,1060.0,52.0,55,26.91038334602691,52.0,55.0,4.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,420.0,11.0,18,26.87140115163148,11.0,18.0,2.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,736.0,66.0,37,24.55789122455789,66.0,37.0,4.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,2277.0,92.0,92,27.62008733624454,92.0,92.0,4.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,647.0,22.0,26,30.404135338345867,22.0,26.0,2.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,3203.0,104.0,187,28.96021699819168,104.0,187.0,4.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,1202.0,66.0,56,26.7646403918949,66.0,56.0,4.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,317.0,30.0,22,26.198347107438018,30.0,22.0,2.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,263.0,14.0,11,24.172794117647058,14.0,11.0,2.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,238.0,13.0,23,23.728813559322035,13.0,23.0,2.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,2572.0,82.0,73,28.612748915340973,82.0,73.0,4.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,1385.0,76.0,56,28.78221113881962,76.0,56.0,4.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,1067.0,59.0,64,25.435041716328964,59.0,64.0,4.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,920.0,32.0,44,32.74021352313167,32.0,44.0,3.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,2416.0,84.0,94,28.310288258729788,84.0,94.0,4.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,130.0,6.0,0-3,22.07130730050934,6.0,0.0,1.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,768.0,38.0,36,28.07017543859649,38.0,36.0,3.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,531.0,19.0,25,26.080550098231825,19.0,25.0,2.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,250.0,15.0,12,23.78686964795433,15.0,12.0,2.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,916.0,42.0,57,22.63964409293129,42.0,57.0,3.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,465.0,19.0,20,30.1948051948052,19.0,20.0,2.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,2252.0,97.0,96,25.920810313075503,97.0,96.0,4.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,574.0,22.0,20,23.0614704700683,22.0,20.0,2.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,319.0,7.0,20,29.924953095684803,7.0,20.0,1.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,4227.0,201.0,170,29.77179884490773,201.0,170.0,4.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,886.0,69.0,45,29.741524001342732,69.0,45.0,4.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,2347.0,130.0,121,26.59791477787851,130.0,121.0,4.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,454.0,28.0,15,29.80958634274458,28.0,15.0,2.0,http://i.imgur.com/yEt9ppb.png
4039,Remetschwil,2021.0,502.0,26.0,30,24.83918852053439,26.0,30.0,2.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,266.0,15.0,13,20.03012048192771,15.0,13.0,2.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,3916.0,143.0,151,29.05044510385757,143.0,151.0,4.0,http://i.imgur.com/9BmdPBn.png
4111,Riniken,1478.0,295.0,13.0,16,19.959404600811908,13.0,16.0,2.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,2767.0,212.0,146,30.056484901151425,212.0,146.0,4.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,201.0,4.0,0-3,22.58426966292135,4.0,0.0,1.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,1261.0,67.0,51,27.714285714285715,67.0,51.0,4.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,1669.0,84.0,54,30.142676539642405,84.0,54.0,4.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,199.0,14.0,16,23.24766355140187,14.0,16.0,2.0,http://i.imgur.com/yan4Ctu.png
4283,Safenwil,4050.0,1036.0,34.0,51,25.580246913580247,34.0,51.0,3.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,813.0,33.0,31,27.94774836713647,33.0,31.0,3.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,844.0,52.0,46,28.21798729521899,52.0,46.0,4.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,592.0,18.0,24,25.73913043478261,18.0,24.0,2.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,222.0,10.0,12,27.139364303178482,10.0,12.0,1.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,325.0,33.0,17,28.18733738074588,33.0,17.0,3.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,344.0,18.0,16,23.164983164983166,18.0,16.0,2.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,202.0,13.0,19,25.440806045340054,13.0,19.0,2.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,144.0,6.0,11,20.454545454545457,6.0,11.0,1.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,1223.0,37.0,34,27.409233527566112,37.0,34.0,3.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,1118.0,64.0,39,27.294921875,64.0,39.0,4.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,1552.0,84.0,48,29.78886756238004,84.0,48.0,4.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,192.0,5.0,9,29.583975346687215,5.0,9.0,1.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,1326.0,37.0,45,30.858738654875495,37.0,45.0,3.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,506.0,27.0,22,31.684408265497808,27.0,22.0,2.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,3779.0,118.0,134,31.11312366211098,118.0,134.0,4.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,392.0,35.0,18,29.832572298325722,35.0,18.0,3.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,1154.0,95.0,66,28.900576008014024,95.0,66.0,4.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,894.0,49.0,55,28.417037507946596,49.0,55.0,3.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,621.0,37.0,27,28.0614550384094,37.0,27.0,3.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,1365.0,113.0,63,28.144329896907216,113.0,63.0,4.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,3465.0,172.0,187,32.96232876712329,172.0,187.0,4.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,326.0,23.0,11,27.533783783783782,23.0,11.0,2.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,406.0,22.0,11,24.325943678849608,22.0,11.0,2.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,188.0,8.0,7,22.982885085574573,8.0,7.0,1.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,924.0,39.0,33,31.153068105192176,39.0,33.0,3.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,417.0,14.0,14,28.30957230142566,14.0,14.0,2.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,208.0,10.0,7,23.008849557522122,10.0,7.0,1.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,341.0,20.0,19,24.926900584795323,20.0,19.0,2.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,1189.0,73.0,49,27.81286549707602,73.0,49.0,4.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,777.0,54.0,32,24.372647427854453,54.0,32.0,4.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,391.0,17.0,15,26.084056037358238,17.0,15.0,2.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,1716.0,74.0,88,23.77060534700097,74.0,88.0,4.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,280.0,12.0,10,18.51851851851852,12.0,10.0,2.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,418.0,22.0,26,19.469026548672566,22.0,26.0,2.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,1893.0,84.0,93,24.917730683164407,84.0,93.0,4.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,430.0,24.0,25,25.825825825825827,24.0,25.0,2.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,592.0,25.0,28,30.12722646310432,25.0,28.0,2.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,490.0,23.0,25,24.71003530005043,23.0,25.0,2.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,821.0,38.0,31,27.449013707790037,38.0,31.0,3.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,244.0,10.0,13,23.666343355965083,10.0,13.0,1.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,5766.0,243.0,252,27.319245712119777,243.0,252.0,4.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,1061.0,66.0,38,27.78941854374018,66.0,38.0,4.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,2105.0,104.0,98,27.451747522170056,104.0,98.0,4.0,http://i.imgur.com/rEkQqqO.png
4181,Wittnau,1349.0,352.0,20.0,14,26.09340252038547,20.0,14.0,2.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,4629.0,185.0,206,27.783446371766402,185.0,206.0,4.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,469.0,13.0,31,28.68501529051988,13.0,31.0,2.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,297.0,11.0,4,28.751210067763793,11.0,4.0,2.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,1302.0,85.0,61,27.192982456140353,85.0,61.0,4.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,1815.0,53.0,65,28.000617093489666,53.0,65.0,4.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,292.0,14.0,18,25.12908777969019,14.0,18.0,2.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,630.0,26.0,33,26.337792642140467,26.0,33.0,2.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,370.0,26.0,19,27.529761904761905,26.0,19.0,2.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,2946.0,177.0,169,24.73759341674364,177.0,169.0,4.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,1151.0,53.0,70,25.56073728625361,53.0,70.0,4.0,http://i.imgur.com/LxfskzN.png
4324,Zurzach,7552.0,1491.0,48.0,34,19.74311440677966,48.0,34.0,3.0,https://i.imgur.com/LNTr6vQ.png
4264,Zuzgen,868.0,203.0,8.0,15,23.387096774193548,8.0,15.0,1.0,http://i.imgur.com/SNdgB4O.png
