bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601,Solothurn,Solothurn,5330,113,16883,31.57021856305159,http://i.imgur.com/JHN85pd.png
2465,Bucheggberg,Buchegg,687,14,2521,27.251090836969453,http://i.imgur.com/yrxc1LY.png
2464,Bucheggberg,Lüsslingen-Nennigkofen,466,5,1104,42.210144927536234,http://i.imgur.com/N8MtfcB.png
2455,Bucheggberg,Lüterkofen-Ichertswil,250,4,879,28.441410693970422,http://i.imgur.com/YJgUnxE.png
2457,Bucheggberg,Messen,459,5,1474,31.13975576662144,http://i.imgur.com/2uxYEzV.png
2461,Bucheggberg,Schnottwil,366,6,1139,32.13345039508341,http://i.imgur.com/pEng2IM.png
2471,Dorneck,Bättwil,319,2,1190,26.80672268907563,http://i.imgur.com/LLvYalH.png
2472,Dorneck,Büren,312,1,1051,29.686013320647003,http://i.imgur.com/PnBxaSz.png
2473,Dorneck,Dornach,2360,10,6923,34.089267658529536,http://i.imgur.com/COHmoqb.png
2474,Dorneck,Gempen,277,0,906,30.573951434878587,http://i.imgur.com/HzEspur.png
2475,Dorneck,Hochwald,352,1,1277,27.564604541895065,http://i.imgur.com/kIBMZAQ.png
2476,Dorneck,Hofstetten-Flüh,846,13,3216,26.30597014925373,http://i.imgur.com/V2VR9yi.png
2477,Dorneck,Metzerlen-Mariastein,277,3,943,29.374337221633084,http://i.imgur.com/i4ILrgV.png
2478,Dorneck,Nuglar-St. Pantaleon,413,7,1521,27.153188691650232,http://i.imgur.com/MGm5Ywo.png
2479,Dorneck,Rodersdorf,320,1,1368,23.391812865497073,http://i.imgur.com/p4uw0r9.png
2480,Dorneck,Seewen,274,2,1026,26.705653021442494,http://i.imgur.com/0JB6Mb5.png
2481,Dorneck,Witterswil,353,6,1450,24.344827586206897,http://i.imgur.com/0JrQ5Xw.png
2401,Gäu,Egerkingen,1193,11,4086,29.19725893294175,http://i.imgur.com/wyoEuip.png
2402,Gäu,Härkingen,469,8,1648,28.458737864077673,http://i.imgur.com/PQdyoSw.png
2403,Gäu,Kestenholz,545,9,1852,29.427645788336932,http://i.imgur.com/ITC2whV.png
2404,Gäu,Neuendorf,670,4,2278,29.411764705882355,http://i.imgur.com/aAcIy85.png
2405,Gäu,Niederbuchsiten,303,6,1265,23.952569169960476,http://i.imgur.com/cetMZcH.png
2406,Gäu,Oberbuchsiten,587,5,2305,25.46637744034707,http://i.imgur.com/GMgfP9q.png
2407,Gäu,Oensingen,1956,26,6326,30.920012646221938,http://i.imgur.com/nxrng2H.png
2408,Gäu,Wolfwil,634,19,2376,26.68350168350168,http://i.imgur.com/rWT56QU.png
2503,Gösgen,Erlinsbach,929,17,3576,25.978747203579417,http://i.imgur.com/PUlb6uL.png
2492,Gösgen,Kienberg,123,0,506,24.308300395256918,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,994,19,3967,25.056717922863626,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,1164,11,3904,29.815573770491806,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,624,5,2363,26.4071096064325,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,342,0,1227,27.87286063569682,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,1994,28,6617,30.134502040199486,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,469,8,1977,23.72281234193222,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1578,20,5340,29.55056179775281,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1317,16,4971,26.493663246831623,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,183,8,977,18.730808597748208,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,316,4,1056,29.924242424242426,http://i.imgur.com/h8frbs5.png
2546,Lebern,Grenchen,5348,27,17746,30.136368759156994,http://i.imgur.com/HPgVrQu.png
2547,Lebern,Günsberg,340,6,1197,28.404344193817877,http://i.imgur.com/ZKfrFH6.png
2548,Lebern,Hubersdorf,212,4,727,29.160935350756535,http://i.imgur.com/GrIxwUh.png
2550,Lebern,Langendorf,1090,20,3789,28.76748482449195,http://i.imgur.com/gBJhift.png
2551,Lebern,Lommiswil,447,12,1590,28.11320754716981,http://i.imgur.com/kp8FhJC.png
2553,Lebern,Oberdorf,424,7,1780,23.820224719101123,http://i.imgur.com/crpGiRQ.png
2554,Lebern,Riedholz,690,7,2317,29.779887785930082,http://i.imgur.com/sMEMU8t.png
2555,Lebern,Rüttenen,319,8,1483,21.51045178691841,http://i.imgur.com/sivJZRn.png
2556,Lebern,Selzach,987,18,3510,28.11965811965812,http://i.imgur.com/kla0mby.png
2571,Olten,Boningen,240,3,796,30.15075376884422,http://i.imgur.com/MhFqEu0.png
2572,Olten,Däniken,812,20,2898,28.019323671497588,http://i.imgur.com/BZxrxKx.png
2573,Olten,Dulliken,1607,21,5105,31.47894221351616,http://i.imgur.com/XL473mv.png
2575,Olten,Fulenbach,450,8,1773,25.380710659898476,http://i.imgur.com/QcYUHDY.png
2576,Olten,Gretzenbach,725,6,2789,25.99498027967013,http://i.imgur.com/MlSwCRn.png
2578,Olten,Gunzgen,434,6,1691,25.66528681253696,http://i.imgur.com/tAcSIIa.png
2579,Olten,Hägendorf,1527,44,5193,29.404968226458696,http://i.imgur.com/RJoWgKI.png
2580,Olten,Kappel,881,7,3286,26.81071211199026,http://i.imgur.com/FR4dCDn.png
2581,Olten,Olten,5090,53,18549,27.44083238988625,http://i.imgur.com/P9JM0Cd.png
2582,Olten,Rickenbach,292,1,1057,27.625354777672655,http://i.imgur.com/EVTUO7d.png
2583,Olten,Schönenwerd,1477,20,5094,28.9948959560267,http://i.imgur.com/l6WAIYt.png
2584,Olten,Starrkirch-Wil,522,4,1758,29.692832764505116,http://i.imgur.com/T9u6sRs.png
2586,Olten,Wangen b. Olten,1512,18,5155,29.33074684772066,http://i.imgur.com/gCafUGv.png
2421,Thal,Aedermannsdorf,194,1,581,33.3907056798623,http://i.imgur.com/BVMxQoV.png
2422,Thal,Balsthal,2012,27,6234,32.27462303496952,http://i.imgur.com/18bTE5O.png
2425,Thal,Holderbank,210,1,706,29.745042492917843,http://i.imgur.com/ftfz7o1.png
2426,Thal,Laupersdorf,529,10,1811,29.210381004969634,http://i.imgur.com/ZL7intR.png
2427,Thal,Matzendorf,324,2,1326,24.43438914027149,http://i.imgur.com/z108GYa.png
2428,Thal,Mümliswil-Ramiswil,732,9,2395,30.563674321503132,http://i.imgur.com/IvGrJWV.png
2430,Thal,Welschenrohr,291,10,1089,26.72176308539945,http://i.imgur.com/hQrTbTj.png
2611,Thierstein,Bärschwil,176,1,804,21.890547263681594,http://i.imgur.com/SIV7f2Q.png
2613,Thierstein,Breitenbach,1407,17,3994,35.22784176264396,http://i.imgur.com/RS288nQ.png
2614,Thierstein,Büsserach,765,11,2297,33.30430996952547,http://i.imgur.com/Frdm2ev.png
