bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,7668,2,16859,45.48312474049469,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,1015,0,2511,40.42214257268021,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,587,1,1115,52.64573991031391,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,389,0,908,42.841409691629956,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,608,0,1475,41.220338983050844,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,463,0,1140,40.614035087719294,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,525,1,1162,45.18072289156627,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,439,0,1047,41.92932187201528,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,3142,0,6870,45.73508005822416,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,396,0,908,43.61233480176212,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,503,0,1257,40.01591089896579,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,1206,4,3299,36.55653228250985,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,378,0,957,39.49843260188088,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,564,0,1539,36.64717348927875,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,491,1,1406,34.92176386913229,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,406,0,1055,38.48341232227488,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,560,0,1466,38.199181446111865,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1658,0,4214,39.34504034171808,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,686,1,1730,39.653179190751445,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,758,0,1874,40.44823906083244,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,954,1,2342,40.73441502988898,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,485,0,1284,37.77258566978193,http://i.imgur.com/cetMZcH.png
2406.0,Gäu,Oberbuchsiten,844,0,2300,36.69565217391305,http://i.imgur.com/GMgfP9q.png
2407.0,Gäu,Oensingen,2563,0,6484,39.528069093152375,http://i.imgur.com/nxrng2H.png
2408.0,Gäu,Wolfwil,974,2,2388,40.787269681742046,http://i.imgur.com/rWT56QU.png
2503.0,Gösgen,Erlinsbach,1286,3,3594,35.78185865331107,http://i.imgur.com/PUlb6uL.png
2492.0,Gösgen,Kienberg,185,0,497,37.223340040241446,http://i.imgur.com/wLtAkKX.png
2493.0,Gösgen,Lostorf,1461,1,4052,36.056268509378086,http://i.imgur.com/zAcNSRM.png
2495.0,Gösgen,Niedergösgen,1579,0,4057,38.92038452058171,http://i.imgur.com/AllQYDU.png
2497.0,Gösgen,Obergösgen,915,0,2402,38.0932556203164,http://i.imgur.com/H29uxzr.png
2499.0,Gösgen,Stüsslingen,514,0,1236,41.58576051779935,http://i.imgur.com/ZbMWoK9.png
2500.0,Gösgen,Trimbach,2645,1,6663,39.69683325829206,http://i.imgur.com/WoSpmww.png
2501.0,Gösgen,Winznau,743,0,1964,37.830957230142566,http://i.imgur.com/XzWXfuU.png
2542.0,Lebern,Bellach,2173,1,5389,40.322879940619785,http://i.imgur.com/ltCzE3I.png
2543.0,Lebern,Bettlach,1998,1,4965,40.2416918429003,http://i.imgur.com/iR6Ksbc.png
,Lebern,Feldbrunnen,319,0,1004,31.772908366533866,
2545.0,Lebern,Flumenthal,459,0,1037,44.26229508196721,http://i.imgur.com/h8frbs5.png
2546.0,Lebern,Grenchen,7050,5,18010,39.14491948917268,http://i.imgur.com/HPgVrQu.png
2547.0,Lebern,Günsberg,474,0,1163,40.75666380051591,http://i.imgur.com/ZKfrFH6.png
2548.0,Lebern,Hubersdorf,289,0,725,39.86206896551724,http://i.imgur.com/GrIxwUh.png
2550.0,Lebern,Langendorf,1595,1,3798,41.99578725645076,http://i.imgur.com/gBJhift.png
2551.0,Lebern,Lommiswil,655,0,1605,40.809968847352025,http://i.imgur.com/kp8FhJC.png
2553.0,Lebern,Oberdorf,687,1,1819,37.768004398020885,http://i.imgur.com/crpGiRQ.png
2554.0,Lebern,Riedholz,1008,0,2310,43.63636363636363,http://i.imgur.com/sMEMU8t.png
2555.0,Lebern,Rüttenen,468,0,1512,30.952380952380953,http://i.imgur.com/sivJZRn.png
2556.0,Lebern,Selzach,1443,1,3569,40.43149341552256,http://i.imgur.com/kla0mby.png
2571.0,Olten,Boningen,350,0,794,44.08060453400503,http://i.imgur.com/MhFqEu0.png
2572.0,Olten,Däniken,1129,0,2969,38.02627147187606,http://i.imgur.com/BZxrxKx.png
2573.0,Olten,Dulliken,2102,1,5199,40.430852086939794,http://i.imgur.com/XL473mv.png
2575.0,Olten,Fulenbach,720,0,1776,40.54054054054054,http://i.imgur.com/QcYUHDY.png
2576.0,Olten,Gretzenbach,1052,0,2773,37.93725207356653,http://i.imgur.com/MlSwCRn.png
2578.0,Olten,Gunzgen,635,2,1680,37.797619047619044,http://i.imgur.com/tAcSIIa.png
2579.0,Olten,Hägendorf,2104,1,5265,39.96201329534663,http://i.imgur.com/RJoWgKI.png
2580.0,Olten,Kappel,1205,2,3392,35.5247641509434,http://i.imgur.com/FR4dCDn.png
2581.0,Olten,Olten,7605,3,18417,41.293370255741976,http://i.imgur.com/P9JM0Cd.png
2582.0,Olten,Rickenbach,414,0,1087,38.086476540938364,http://i.imgur.com/EVTUO7d.png
2583.0,Olten,Schönenwerd,1999,1,5133,38.944087278394704,http://i.imgur.com/l6WAIYt.png
2584.0,Olten,Starrkirch-Wil,758,0,1813,41.80915609487038,http://i.imgur.com/T9u6sRs.png
2586.0,Olten,Wangen b. Olten,2174,1,5372,40.469099032017866,http://i.imgur.com/gCafUGv.png
2421.0,Thal,Aedermannsdorf,255,0,582,43.81443298969072,http://i.imgur.com/BVMxQoV.png
2422.0,Thal,Balsthal,2658,2,6354,41.83191690273843,http://i.imgur.com/18bTE5O.png
2425.0,Thal,Holderbank,273,0,731,37.34610123119015,http://i.imgur.com/ftfz7o1.png
2426.0,Thal,Laupersdorf,748,1,1819,41.1214953271028,http://i.imgur.com/ZL7intR.png
2427.0,Thal,Matzendorf,490,1,1371,35.74033552151714,http://i.imgur.com/z108GYa.png
2428.0,Thal,Mümliswil-Ramiswil,961,0,2383,40.32731850608477,http://i.imgur.com/IvGrJWV.png
,Thal,Welschenrohr-Gänsbrunnen,413,0,1173,35.208866155157715,
2611.0,Thierstein,Bärschwil,268,0,793,33.79571248423707,http://i.imgur.com/SIV7f2Q.png
2613.0,Thierstein,Breitenbach,1928,1,4055,47.5462392108508,http://i.imgur.com/RS288nQ.png
2614.0,Thierstein,Büsserach,1045,2,2346,44.54390451832907,http://i.imgur.com/Frdm2ev.png
2615.0,Thierstein,Erschwil,394,0,940,41.91489361702128,http://i.imgur.com/fi2KQWE.png
2616.0,Thierstein,Fehren,258,0,584,44.178082191780824,http://i.imgur.com/tOLwfbI.png
2618.0,Thierstein,Himmelried,330,0,941,35.06907545164719,http://i.imgur.com/JV9lhgR.png
2619.0,Thierstein,Kleinlützel,495,0,1217,40.673788003286774,http://i.imgur.com/YRAV8Lv.png
2620.0,Thierstein,Meltingen,343,0,661,51.8910741301059,http://i.imgur.com/US4T7TG.png
2621.0,Thierstein,Nunningen,850,0,1961,43.34523202447731,http://i.imgur.com/wk78sE6.png
2622.0,Thierstein,Zullwil,315,0,649,48.536209553158706,http://i.imgur.com/TJpYXDO.png
2511.0,Wasseramt,Aeschi,476,0,1311,36.30816170861937,http://i.imgur.com/tCbYiS4.png
2513.0,Wasseramt,Biberist,3795,5,9202,41.24103455770485,http://i.imgur.com/t1DRpBF.png
2516.0,Wasseramt,Deitingen,976,0,2294,42.545771578029644,http://i.imgur.com/p2y3Rzi.png
2517.0,Wasseramt,Derendingen,2834,0,6677,42.444211472218065,http://i.imgur.com/drmZ0fh.png
2535.0,Wasseramt,Drei Höfe,279,0,743,37.55047106325707,http://i.imgur.com/4JHrz4f.png
2518.0,Wasseramt,Etziken,427,0,1024,41.69921875,http://i.imgur.com/HbwkPRH.png
2519.0,Wasseramt,Gerlafingen,2495,1,5597,44.57745220653922,http://i.imgur.com/9CQ9svQ.png
2520.0,Wasseramt,Halten,305,0,850,35.88235294117647,http://i.imgur.com/v6uFic4.png
2523.0,Wasseramt,Horriwil,394,0,871,45.2353616532721,http://i.imgur.com/EbWzfp4.png
2525.0,Wasseramt,Kriegstetten,549,0,1378,39.840348330914374,http://i.imgur.com/4jZ8ETC.png
2526.0,Wasseramt,Lohn-Ammannsegg,1207,1,2895,41.692573402417956,http://i.imgur.com/B6ZozeW.png
2527.0,Wasseramt,Luterbach,1498,0,3649,41.052343107700736,http://i.imgur.com/M0uPCK5.png
2528.0,Wasseramt,Obergerlafingen,441,0,1253,35.19553072625698,http://i.imgur.com/oXurco9.png
2529.0,Wasseramt,Oekingen,342,0,897,38.12709030100335,http://i.imgur.com/zvx6Jpb.png
2530.0,Wasseramt,Recherswil,797,0,2083,38.26212193951032,http://i.imgur.com/tvUPa8W.png
2532.0,Wasseramt,Subingen,1343,1,3188,42.1267252195734,http://i.imgur.com/3nC8fJu.png
2534.0,Wasseramt,Zuchwil,4092,1,9237,44.300097434231894,http://i.imgur.com/A5H6PB3.png
