BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,kategorie_sieben_tage,Wappen
4275,Kirchleerau,882.0,85.0,0-3,0-3,9.63718820861678,0.0,0.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,390.0,14,8,11.07011070110701,14.0,2.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,216.0,17,6,12.781065088757396,17.0,2.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,492.0,17,7,10.787108090331069,17.0,2.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,134.0,5,0-3,7.386990077177508,5.0,1.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,607.0,21,31,9.656379255488387,21.0,2.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,449.0,11,24,12.241003271537624,11.0,2.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,115.0,9,5,8.556547619047619,9.0,1.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,303.0,7,7,10.946531791907514,7.0,1.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,1087.0,57,31,9.97339205431691,57.0,4.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,199.0,10,5,9.187442289935364,10.0,1.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,64.0,0-3,6,8.60215053763441,0.0,0.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,278.0,18,20,8.819796954314722,18.0,2.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,311.0,43,12,8.00308800823469,43.0,3.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,253.0,9,15,8.614232209737828,9.0,1.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,633.0,15,16,10.908150956401862,15.0,2.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,929.0,51,56,14.276932534193945,51.0,4.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,370.0,16,17,10.054347826086957,16.0,2.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,110.0,19,11,5.376344086021505,19.0,2.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,98.0,13,8,10.974244120940648,13.0,2.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,426.0,43,33,10.814927646610816,43.0,3.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,157.0,5,7,10.044785668586051,5.0,1.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,340.0,10,7,11.344678011344678,10.0,1.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,823.0,32,31,9.983017952450266,32.0,3.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,234.0,4,0-3,10.996240601503759,4.0,1.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,1258.0,74,72,11.374321880650996,74.0,4.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,480.0,32,19,10.68804275217101,32.0,3.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,90.0,6,5,7.43801652892562,6.0,1.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,88.0,13,7,8.088235294117647,13.0,2.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,77.0,0-3,0-3,7.676969092721834,0.0,0.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,1154.0,29,33,12.837913004783625,29.0,2.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,534.0,29,22,11.097256857855362,29.0,2.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,431.0,42,32,10.274135876042909,42.0,3.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,349.0,23,9,12.419928825622776,23.0,2.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,1057.0,42,33,12.385751113194281,42.0,3.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,49.0,7,0-3,8.31918505942275,7.0,1.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,283.0,10,11,10.343567251461987,10.0,1.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,152.0,13,6,7.465618860510806,13.0,2.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,85.0,7,0-3,8.087535680304473,7.0,1.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,362.0,14,13,8.947108255066732,14.0,2.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,151.0,6,9,9.805194805194805,6.0,1.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,983.0,35,48,11.314456721915285,35.0,3.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,178.0,8,6,7.151466452390519,8.0,1.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,58.0,4,0-3,5.440900562851782,4.0,1.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,1858.0,145,64,13.086350190167629,145.0,4.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,339.0,20,16,11.379657603222558,20.0,2.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,1098.0,52,29,12.44333635539438,52.0,4.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,141.0,19,9,9.258043335521995,19.0,2.0,http://i.imgur.com/yEt9ppb.png
4315,Rekingen,940.0,85.0,0-3,0-3,9.042553191489363,0.0,0.0,http://i.imgur.com/L3LxyZ0.png
4039,Remetschwil,2021.0,190.0,6,6,9.401286491835725,6.0,1.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,84.0,7,0-3,6.325301204819277,7.0,1.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,1484.0,131,118,11.008902077151335,131.0,4.0,http://i.imgur.com/9BmdPBn.png
4316,Rietheim,722.0,74.0,4,0-3,10.249307479224377,4.0,1.0,http://i.imgur.com/GdFbyfK.png
4111,Riniken,1478.0,92.0,0-3,5,6.2246278755074425,0.0,0.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,1139.0,58,44,12.372365848359765,58.0,4.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,73.0,6,5,8.202247191011235,6.0,1.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,515.0,34,28,11.31868131868132,34.0,3.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,576.0,26,34,10.402745168864005,26.0,2.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,58.0,6,0-3,6.775700934579438,6.0,1.0,http://i.imgur.com/yan4Ctu.png
4317,Rümikon,333.0,,,,,,,http://i.imgur.com/yB4U0hv.png
4283,Safenwil,4050.0,377.0,11,14,9.308641975308642,11.0,2.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,338.0,56,40,11.619113097284291,56.0,4.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,288.0,19,0-3,9.628886659979939,19.0,2.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,192.0,5,4,8.347826086956523,5.0,1.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,74.0,8,0-3,9.04645476772616,8.0,1.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,99.0,6,0-3,8.586296617519515,6.0,1.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,114.0,15,12,7.6767676767676765,15.0,2.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,67.0,4,0-3,8.438287153652393,4.0,1.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,57.0,0-3,0-3,8.096590909090908,0.0,0.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,566.0,65,18,12.684894666069027,65.0,4.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,339.0,15,16,8.2763671875,15.0,2.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,657.0,49,35,12.610364683301341,49.0,3.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,79.0,0-3,5,12.172573189522343,0.0,0.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,437.0,21,16,10.16988596695369,21.0,2.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,165.0,8,10,10.331872260488415,8.0,1.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,1709.0,45,35,14.070475876831878,45.0,3.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,130.0,12,5,9.89345509893455,12.0,2.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,374.0,19,13,9.366391184573002,19.0,2.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,328.0,17,9,10.42593769866497,17.0,2.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,211.0,4,7,9.534568459105287,4.0,1.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,550.0,32,17,11.34020618556701,32.0,3.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,1348.0,71,86,12.8234398782344,71.0,4.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,118.0,15,0-3,9.966216216216216,15.0,2.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,100.0,5,4,5.991611743559018,5.0,1.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,57.0,0-3,0-3,6.968215158924205,0.0,0.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,423.0,16,6,14.261631827376938,16.0,2.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,180.0,0-3,20,12.219959266802444,0.0,0.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,55.0,0-3,0-3,6.084070796460177,0.0,0.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,131.0,4,0-3,9.576023391812866,4.0,1.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,474.0,19,16,11.087719298245615,19.0,2.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,246.0,18,7,7.716436637390213,18.0,2.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,105.0,8,4,7.004669779853236,8.0,1.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,715.0,26,14,9.904418894583737,26.0,2.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,93.0,4,0-3,6.15079365079365,4.0,1.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,186.0,0-3,0-3,8.663251047973917,0.0,0.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,625.0,27,22,8.226931683559298,27.0,2.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,122.0,7,6,7.327327327327328,7.0,1.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,244.0,44,20,12.417302798982188,44.0,3.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,151.0,19,10,7.614725163893091,19.0,2.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,279.0,20,14,9.327983951855568,20.0,2.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,99.0,10,0-3,9.602327837051407,10.0,1.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,2294.0,117,82,10.868947218800342,117.0,4.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,391.0,9,16,10.240963855421686,9.0,1.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,789.0,29,24,10.289514866979657,29.0,2.0,http://i.imgur.com/rEkQqqO.png
4322,Wislikofen,357.0,,,,,,,http://i.imgur.com/aTJL5Ed.png
4181,Wittnau,1349.0,135.0,5,6,10.007412898443292,5.0,1.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,1840.0,42,37,11.043754876658065,42.0,3.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,166.0,7,4,10.15290519877676,7.0,1.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,105.0,9,0-3,10.164569215876089,9.0,1.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,558.0,14,33,11.654135338345863,14.0,2.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,631.0,48,27,9.734649799444615,48.0,3.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,88.0,5,6,7.573149741824441,5.0,1.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,207.0,12,16,8.653846153846153,12.0,2.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,149.0,7,10,11.086309523809524,7.0,1.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,1074.0,87,50,9.018389453354606,87.0,4.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,388.0,37,8,8.61647790361981,37.0,3.0,http://i.imgur.com/LxfskzN.png
4264,Zuzgen,868.0,66.0,0-3,0-3,7.603686635944701,0.0,0.0,http://i.imgur.com/SNdgB4O.png
