bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,6732,88,16883,39.874429899899305,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,857,19,2521,33.994446648155495,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,525,6,1104,47.55434782608695,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,356,5,879,40.50056882821388,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,540,10,1474,36.63500678426052,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,412,3,1139,36.17208077260755,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,408,10,1190,34.285714285714285,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,379,7,1051,36.06089438629876,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,2676,38,6923,38.65376281958689,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,327,12,906,36.092715231788084,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,403,6,1277,31.558339859044636,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,980,12,3216,30.472636815920396,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,322,4,943,34.146341463414636,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,475,6,1521,31.229454306377384,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,384,14,1368,28.07017543859649,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,327,9,1026,31.871345029239766,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,451,11,1450,31.103448275862068,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1439,29,4086,35.21781693587861,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,588,11,1648,35.67961165048544,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,665,7,1852,35.90712742980561,http://i.imgur.com/ITC2whV.png
