bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,7325,77,16883,43.38683883196114,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,961,12,2521,38.119793732645775,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,563,2,1104,50.9963768115942,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,381,3,879,43.344709897610926,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,581,4,1474,39.41655359565807,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,445,2,1139,39.06935908691835,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,480,20,1190,40.33613445378151,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,423,6,1051,40.24738344433872,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,2936,37,6923,42.40936010400115,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,371,8,906,40.94922737306843,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,464,11,1277,36.33516053249804,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,1128,16,3216,35.07462686567165,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,363,9,943,38.49416755037115,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,523,8,1521,34.38527284681131,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,455,11,1368,33.260233918128655,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,380,7,1026,37.03703703703704,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,513,9,1450,35.37931034482759,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1590,19,4086,38.91336270190896,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,656,11,1648,39.80582524271845,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,724,7,1852,39.09287257019439,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,906,10,2278,39.77172958735733,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,462,5,1265,36.52173913043478,http://i.imgur.com/cetMZcH.png
