bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601,Solothurn,Solothurn,4663,59,16883,27.61949890422318,http://i.imgur.com/JHN85pd.png
2465,Bucheggberg,Buchegg,603,3,2521,23.919079730265768,http://i.imgur.com/yrxc1LY.png
2464,Bucheggberg,Lüsslingen-Nennigkofen,419,9,1104,37.95289855072464,http://i.imgur.com/N8MtfcB.png
2455,Bucheggberg,Lüterkofen-Ichertswil,211,0,879,24.004550625711037,http://i.imgur.com/YJgUnxE.png
2457,Bucheggberg,Messen,428,3,1474,29.036635006784262,http://i.imgur.com/2uxYEzV.png
2461,Bucheggberg,Schnottwil,322,2,1139,28.270412642669008,http://i.imgur.com/pEng2IM.png
2471,Dorneck,Bättwil,279,2,1190,23.445378151260503,http://i.imgur.com/LLvYalH.png
2472,Dorneck,Büren,276,9,1051,26.26070409134158,http://i.imgur.com/PnBxaSz.png
2473,Dorneck,Dornach,2193,23,6923,31.67701863354037,http://i.imgur.com/COHmoqb.png
2474,Dorneck,Gempen,259,1,906,28.58719646799117,http://i.imgur.com/HzEspur.png
2475,Dorneck,Hochwald,330,7,1277,25.841816758026624,http://i.imgur.com/kIBMZAQ.png
2476,Dorneck,Hofstetten-Flüh,719,12,3216,22.356965174129353,http://i.imgur.com/V2VR9yi.png
2477,Dorneck,Metzerlen-Mariastein,248,3,943,26.299045599151643,http://i.imgur.com/i4ILrgV.png
2478,Dorneck,Nuglar-St. Pantaleon,322,5,1521,21.17028270874425,http://i.imgur.com/MGm5Ywo.png
2479,Dorneck,Rodersdorf,277,5,1368,20.248538011695906,http://i.imgur.com/p4uw0r9.png
2480,Dorneck,Seewen,239,5,1026,23.294346978557503,http://i.imgur.com/0JB6Mb5.png
2481,Dorneck,Witterswil,305,5,1450,21.03448275862069,http://i.imgur.com/0JrQ5Xw.png
2401,Gäu,Egerkingen,1101,12,4086,26.945668135095445,http://i.imgur.com/wyoEuip.png
2402,Gäu,Härkingen,429,7,1648,26.031553398058254,http://i.imgur.com/PQdyoSw.png
2403,Gäu,Kestenholz,484,1,1852,26.13390928725702,http://i.imgur.com/ITC2whV.png
2404,Gäu,Neuendorf,616,5,2278,27.04126426690079,http://i.imgur.com/aAcIy85.png
2405,Gäu,Niederbuchsiten,275,2,1265,21.73913043478261,http://i.imgur.com/cetMZcH.png
2406,Gäu,Oberbuchsiten,543,2,2305,23.557483731019524,http://i.imgur.com/GMgfP9q.png
2407,Gäu,Oensingen,1787,13,6326,28.248498261144483,http://i.imgur.com/nxrng2H.png
2408,Gäu,Wolfwil,530,4,2376,22.306397306397308,http://i.imgur.com/rWT56QU.png
2503,Gösgen,Erlinsbach,848,8,3576,23.713646532438478,http://i.imgur.com/PUlb6uL.png
2492,Gösgen,Kienberg,113,0,506,22.33201581027668,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,877,9,3967,22.10738593395513,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,1053,15,3904,26.97233606557377,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,569,3,2363,24.079559881506558,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,303,1,1227,24.69437652811736,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,1831,14,6617,27.67115006800665,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,429,3,1977,21.699544764795146,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1421,15,5340,26.610486891385765,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1186,10,4971,23.858378595855964,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,141,2,977,14.431934493346981,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,276,2,1056,26.136363636363637,http://i.imgur.com/h8frbs5.png
2546,Lebern,Grenchen,4959,67,17746,27.944325481798714,http://i.imgur.com/HPgVrQu.png
2547,Lebern,Günsberg,287,4,1197,23.976608187134502,http://i.imgur.com/ZKfrFH6.png
2548,Lebern,Hubersdorf,196,3,727,26.960110041265473,http://i.imgur.com/GrIxwUh.png
2550,Lebern,Langendorf,979,5,3789,25.837951966217997,http://i.imgur.com/gBJhift.png
