bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,7487,21,16859,44.40951420606204,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,987,1,3511,28.111649102819708,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,576,4,1115,51.65919282511211,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,384,0,908,42.290748898678416,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,596,4,1474,40.43419267299864,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,453,2,1139,39.77172958735733,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,497,3,1162,42.77108433734939,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,433,2,1047,41.35625596943648,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,3033,7,6870,44.148471615720524,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,381,1,908,41.96035242290749,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,481,2,1257,38.26571201272872,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,1166,4,3299,35.34404364959079,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,370,1,957,38.662486938349005,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,537,1,1539,34.89278752436647,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,477,4,1406,33.92603129445234,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,391,1,1055,37.06161137440758,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,537,6,1466,36.63028649386085,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1620,0,4214,38.44328429046037,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,667,0,1730,38.554913294797686,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,738,1,1874,39.38100320170758,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,935,0,2342,39.92314261315115,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,474,0,1284,36.915887850467286,http://i.imgur.com/cetMZcH.png
2406.0,Gäu,Oberbuchsiten,822,3,2300,35.73913043478261,http://i.imgur.com/GMgfP9q.png
2407.0,Gäu,Oensingen,2519,6,6484,38.84947563232573,http://i.imgur.com/nxrng2H.png
2408.0,Gäu,Wolfwil,952,1,2388,39.86599664991625,http://i.imgur.com/rWT56QU.png
2503.0,Gösgen,Erlinsbach,1246,4,3594,34.668892598775734,http://i.imgur.com/PUlb6uL.png
2492.0,Gösgen,Kienberg,179,0,497,36.016096579476866,http://i.imgur.com/wLtAkKX.png
2493.0,Gösgen,Lostorf,1417,3,4052,34.970384995064165,http://i.imgur.com/zAcNSRM.png
2495.0,Gösgen,Niedergösgen,1532,4,4057,37.76189302440226,http://i.imgur.com/AllQYDU.png
2497.0,Gösgen,Obergösgen,882,2,2402,36.719400499583685,http://i.imgur.com/H29uxzr.png
2499.0,Gösgen,Stüsslingen,499,0,1236,40.372168284789645,http://i.imgur.com/ZbMWoK9.png
2500.0,Gösgen,Trimbach,2566,6,6663,38.51118114963229,http://i.imgur.com/WoSpmww.png
2501.0,Gösgen,Winznau,719,0,1964,36.60896130346232,http://i.imgur.com/XzWXfuU.png
2542.0,Lebern,Bellach,2113,3,5389,39.209500835034326,http://i.imgur.com/ltCzE3I.png
2543.0,Lebern,Bettlach,1940,6,4965,39.07351460221551,http://i.imgur.com/iR6Ksbc.png
,Lebern,Feldbrunnen,308,1,1004,30.677290836653388,
2545.0,Lebern,Flumenthal,451,0,1037,43.49083895853423,http://i.imgur.com/h8frbs5.png
2546.0,Lebern,Grenchen,6855,13,18010,38.062187673514714,http://i.imgur.com/HPgVrQu.png
2547.0,Lebern,Günsberg,462,1,1163,39.72484952708513,http://i.imgur.com/ZKfrFH6.png
2548.0,Lebern,Hubersdorf,283,0,725,39.03448275862069,http://i.imgur.com/GrIxwUh.png
2550.0,Lebern,Langendorf,1563,3,3798,41.153238546603475,http://i.imgur.com/gBJhift.png
2551.0,Lebern,Lommiswil,639,1,1605,39.81308411214953,http://i.imgur.com/kp8FhJC.png
2553.0,Lebern,Oberdorf,670,2,1819,36.83342495876855,http://i.imgur.com/crpGiRQ.png
2554.0,Lebern,Riedholz,979,2,2310,42.38095238095238,http://i.imgur.com/sMEMU8t.png
2555.0,Lebern,Rüttenen,459,0,1512,30.357142857142854,http://i.imgur.com/sivJZRn.png
2556.0,Lebern,Selzach,1394,4,3569,39.05855982067806,http://i.imgur.com/kla0mby.png
2571.0,Olten,Boningen,342,0,794,43.07304785894207,http://i.imgur.com/MhFqEu0.png
2572.0,Olten,Däniken,1093,2,2969,36.81374200067363,http://i.imgur.com/BZxrxKx.png
2573.0,Olten,Dulliken,2060,4,5199,39.623004423927675,http://i.imgur.com/XL473mv.png
2575.0,Olten,Fulenbach,706,0,1776,39.75225225225225,http://i.imgur.com/QcYUHDY.png
2576.0,Olten,Gretzenbach,1026,2,2773,36.99963937973314,http://i.imgur.com/MlSwCRn.png
2578.0,Olten,Gunzgen,613,0,1680,36.488095238095234,http://i.imgur.com/tAcSIIa.png
2579.0,Olten,Hägendorf,2062,5,5265,39.16429249762583,http://i.imgur.com/RJoWgKI.png
2580.0,Olten,Kappel,1166,3,3392,34.375,http://i.imgur.com/FR4dCDn.png
2581.0,Olten,Olten,7341,21,18417,39.859912037791176,http://i.imgur.com/P9JM0Cd.png
2582.0,Olten,Rickenbach,405,2,1087,37.258509659613615,http://i.imgur.com/EVTUO7d.png
2583.0,Olten,Schönenwerd,1928,7,5133,37.56088057666082,http://i.imgur.com/l6WAIYt.png
2584.0,Olten,Starrkirch-Wil,735,4,1813,40.54054054054054,http://i.imgur.com/T9u6sRs.png
2586.0,Olten,Wangen b. Olten,2112,2,5372,39.31496649292628,http://i.imgur.com/gCafUGv.png
2421.0,Thal,Aedermannsdorf,248,0,582,42.61168384879725,http://i.imgur.com/BVMxQoV.png
2422.0,Thal,Balsthal,2613,1,6354,41.12370160528801,http://i.imgur.com/18bTE5O.png
2425.0,Thal,Holderbank,268,0,731,36.66210670314637,http://i.imgur.com/ftfz7o1.png
