bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2500.0,Gösgen,Trimbach,2346,26,6617,35.454133293033095,http://i.imgur.com/WoSpmww.png
2501.0,Gösgen,Winznau,646,13,1977,32.67577137076378,http://i.imgur.com/XzWXfuU.png
2542.0,Lebern,Bellach,1933,16,5340,36.19850187265918,http://i.imgur.com/ltCzE3I.png
2543.0,Lebern,Bettlach,1692,17,4971,34.03741701870851,http://i.imgur.com/iR6Ksbc.png
,Lebern,Feldbrunnen,277,0,977,28.35209825997953,
2545.0,Lebern,Flumenthal,415,2,1056,39.29924242424242,http://i.imgur.com/h8frbs5.png
2546.0,Lebern,Grenchen,6218,69,17746,35.03888200157782,http://i.imgur.com/HPgVrQu.png
2547.0,Lebern,Günsberg,432,4,1197,36.09022556390977,http://i.imgur.com/ZKfrFH6.png
2548.0,Lebern,Hubersdorf,262,1,727,36.03851444291609,http://i.imgur.com/GrIxwUh.png
2550.0,Lebern,Langendorf,1448,15,3789,38.215888097123255,http://i.imgur.com/gBJhift.png
2551.0,Lebern,Lommiswil,594,6,1590,37.35849056603773,http://i.imgur.com/kp8FhJC.png
2553.0,Lebern,Oberdorf,574,13,1780,32.247191011235955,http://i.imgur.com/crpGiRQ.png
2554.0,Lebern,Riedholz,909,8,2317,39.231765213638326,http://i.imgur.com/sMEMU8t.png
2555.0,Lebern,Rüttenen,414,5,1483,27.91638570465273,http://i.imgur.com/sivJZRn.png
2556.0,Lebern,Selzach,1250,20,3510,35.61253561253561,http://i.imgur.com/kla0mby.png
2571.0,Olten,Boningen,298,4,796,37.437185929648244,http://i.imgur.com/MhFqEu0.png
2572.0,Olten,Däniken,980,13,2898,33.81642512077295,http://i.imgur.com/BZxrxKx.png
2573.0,Olten,Dulliken,1903,24,5105,37.2771792360431,http://i.imgur.com/XL473mv.png
2575.0,Olten,Fulenbach,647,8,1773,36.49182177100958,http://i.imgur.com/QcYUHDY.png
2576.0,Olten,Gretzenbach,936,15,2789,33.56041591968447,http://i.imgur.com/MlSwCRn.png
2578.0,Olten,Gunzgen,556,10,1691,32.879952690715555,http://i.imgur.com/tAcSIIa.png
2579.0,Olten,Hägendorf,1868,22,5193,35.97150009628346,http://i.imgur.com/RJoWgKI.png
2580.0,Olten,Kappel,1033,11,3286,31.436396835057824,http://i.imgur.com/FR4dCDn.png
2581.0,Olten,Olten,6579,131,18549,35.46821931101407,http://i.imgur.com/P9JM0Cd.png
2582.0,Olten,Rickenbach,361,0,1057,34.15326395458846,http://i.imgur.com/EVTUO7d.png
2583.0,Olten,Schönenwerd,1767,16,5094,34.68786808009423,http://i.imgur.com/l6WAIYt.png
2584.0,Olten,Starrkirch-Wil,670,5,1758,38.111490329920365,http://i.imgur.com/T9u6sRs.png
2586.0,Olten,Wangen b. Olten,1908,37,5155,37.012609117361784,http://i.imgur.com/gCafUGv.png
2421.0,Thal,Aedermannsdorf,235,2,581,40.44750430292599,http://i.imgur.com/BVMxQoV.png
2422.0,Thal,Balsthal,2423,18,6234,38.86750080205326,http://i.imgur.com/18bTE5O.png
2425.0,Thal,Holderbank,253,2,706,35.8356940509915,http://i.imgur.com/ftfz7o1.png
2426.0,Thal,Laupersdorf,689,10,1811,38.04527885146328,http://i.imgur.com/ZL7intR.png
2427.0,Thal,Matzendorf,435,4,1326,32.80542986425339,http://i.imgur.com/z108GYa.png
2428.0,Thal,Mümliswil-Ramiswil,883,16,2395,36.86847599164927,http://i.imgur.com/IvGrJWV.png
2430.0,Thal,Welschenrohr,353,2,1089,32.415059687786965,http://i.imgur.com/hQrTbTj.png
2611.0,Thierstein,Bärschwil,226,4,804,28.109452736318406,http://i.imgur.com/SIV7f2Q.png
2613.0,Thierstein,Breitenbach,1725,11,3994,43.189784677015524,http://i.imgur.com/RS288nQ.png
2614.0,Thierstein,Büsserach,954,13,2297,41.53243360905529,http://i.imgur.com/Frdm2ev.png
2615.0,Thierstein,Erschwil,341,1,950,35.89473684210526,http://i.imgur.com/fi2KQWE.png
2616.0,Thierstein,Fehren,218,2,595,36.63865546218487,http://i.imgur.com/tOLwfbI.png
2618.0,Thierstein,Himmelried,261,5,958,27.244258872651354,http://i.imgur.com/JV9lhgR.png
2619.0,Thierstein,Kleinlützel,441,7,1221,36.11793611793612,http://i.imgur.com/YRAV8Lv.png
2620.0,Thierstein,Meltingen,309,1,657,47.03196347031963,http://i.imgur.com/US4T7TG.png
2621.0,Thierstein,Nunningen,753,5,1916,39.300626304801675,http://i.imgur.com/wk78sE6.png
2622.0,Thierstein,Zullwil,292,2,659,44.30955993930198,http://i.imgur.com/TJpYXDO.png
2511.0,Wasseramt,Aeschi,416,8,1270,32.75590551181102,http://i.imgur.com/tCbYiS4.png
2513.0,Wasseramt,Biberist,3359,35,9151,36.70637088842749,http://i.imgur.com/t1DRpBF.png
2516.0,Wasseramt,Deitingen,891,11,2240,39.77678571428571,http://i.imgur.com/p2y3Rzi.png
2517.0,Wasseramt,Derendingen,2556,17,6608,38.68038740920097,http://i.imgur.com/drmZ0fh.png
2535.0,Wasseramt,Drei Höfe,249,5,750,33.2,http://i.imgur.com/4JHrz4f.png
2518.0,Wasseramt,Etziken,392,1,975,40.205128205128204,http://i.imgur.com/HbwkPRH.png
2519.0,Wasseramt,Gerlafingen,2274,21,5529,41.12859468258275,http://i.imgur.com/9CQ9svQ.png
2520.0,Wasseramt,Halten,275,1,851,32.31492361927145,http://i.imgur.com/v6uFic4.png
2523.0,Wasseramt,Horriwil,357,1,836,42.70334928229665,http://i.imgur.com/EbWzfp4.png
2525.0,Wasseramt,Kriegstetten,498,2,1306,38.13169984686064,http://i.imgur.com/4jZ8ETC.png
2526.0,Wasseramt,Lohn-Ammannsegg,1047,16,2873,36.44274277758441,http://i.imgur.com/B6ZozeW.png
2527.0,Wasseramt,Luterbach,1335,8,3599,37.09363712142262,http://i.imgur.com/M0uPCK5.png
2528.0,Wasseramt,Obergerlafingen,385,3,1266,30.410742496050553,http://i.imgur.com/oXurco9.png
2529.0,Wasseramt,Oekingen,298,6,879,33.90216154721274,http://i.imgur.com/zvx6Jpb.png
2530.0,Wasseramt,Recherswil,704,7,2029,34.69689502217842,http://i.imgur.com/tvUPa8W.png
2532.0,Wasseramt,Subingen,1217,29,3181,38.25840930524993,http://i.imgur.com/3nC8fJu.png
2534.0,Wasseramt,Zuchwil,3695,36,9103,40.59101395144458,http://i.imgur.com/A5H6PB3.png
