bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,6341,79,16883,37.55849078955162,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,802,23,2521,31.812772709242367,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,500,3,1104,45.289855072463766,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,321,14,879,36.51877133105802,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,509,7,1474,34.531886024423336,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,391,5,1139,34.32835820895522,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,371,13,1190,31.176470588235293,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,355,3,1051,33.77735490009515,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,2538,31,6923,36.660407337859304,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,299,7,906,33.00220750551877,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,372,6,1277,29.130775254502737,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,930,14,3216,28.91791044776119,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,296,1,943,31.38918345705196,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,453,1,1521,29.78303747534517,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,348,10,1368,25.438596491228072,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,306,2,1026,29.82456140350877,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,399,3,1450,27.51724137931034,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1349,28,4086,33.01517376407244,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,542,13,1648,32.88834951456311,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,635,8,1852,34.28725701943844,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,747,10,2278,32.79192273924495,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,374,13,1265,29.565217391304348,http://i.imgur.com/cetMZcH.png
2406.0,Gäu,Oberbuchsiten,667,11,2305,28.937093275488067,http://i.imgur.com/GMgfP9q.png
