bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,7383,31,16859,43.79263301500682,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,968,5,3511,27.570492737111934,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,569,3,1115,51.031390134529154,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,383,0,908,42.180616740088105,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,586,4,1474,39.75576662143826,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,448,3,1139,39.33274802458297,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,487,5,1162,41.9104991394148,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,427,3,1047,40.783190066857685,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,2972,18,6870,43.26055312954876,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,376,3,908,41.409691629955944,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,474,6,1257,37.70883054892602,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,1145,11,3299,34.707487117308276,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,366,2,957,38.24451410658307,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,528,3,1539,34.30799220272904,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,467,5,1406,33.21479374110953,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,384,1,1055,36.39810426540284,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,523,2,1466,35.675306957708045,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1606,8,4214,38.11105837683911,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,663,1,1730,38.323699421965316,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,727,0,1874,38.7940234791889,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,916,6,2342,39.11187019641332,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,467,4,1284,36.37071651090343,http://i.imgur.com/cetMZcH.png
2406.0,Gäu,Oberbuchsiten,812,6,2300,35.30434782608695,http://i.imgur.com/GMgfP9q.png
2407.0,Gäu,Oensingen,2497,12,6484,38.510178901912404,http://i.imgur.com/nxrng2H.png
2408.0,Gäu,Wolfwil,938,4,2388,39.27973199329983,http://i.imgur.com/rWT56QU.png
2503.0,Gösgen,Erlinsbach,1224,4,3594,34.05676126878131,http://i.imgur.com/PUlb6uL.png
2492.0,Gösgen,Kienberg,173,2,497,34.80885311871227,http://i.imgur.com/wLtAkKX.png
2493.0,Gösgen,Lostorf,1397,13,4052,34.47680157946693,http://i.imgur.com/zAcNSRM.png
2495.0,Gösgen,Niedergösgen,1508,3,4057,37.17032289869361,http://i.imgur.com/AllQYDU.png
2497.0,Gösgen,Obergösgen,860,10,2402,35.80349708576186,http://i.imgur.com/H29uxzr.png
2499.0,Gösgen,Stüsslingen,487,2,1236,39.40129449838188,http://i.imgur.com/ZbMWoK9.png
2500.0,Gösgen,Trimbach,2536,15,6663,38.06093351343239,http://i.imgur.com/WoSpmww.png
2501.0,Gösgen,Winznau,711,7,1964,36.20162932790224,http://i.imgur.com/XzWXfuU.png
2542.0,Lebern,Bellach,2097,12,5389,38.91259974021154,http://i.imgur.com/ltCzE3I.png
2543.0,Lebern,Bettlach,1902,8,4965,38.30815709969789,http://i.imgur.com/iR6Ksbc.png
,Lebern,Feldbrunnen,303,1,1004,30.1792828685259,
2545.0,Lebern,Flumenthal,448,8,1037,43.201542912246865,http://i.imgur.com/h8frbs5.png
2546.0,Lebern,Grenchen,6749,28,18010,37.47362576346474,http://i.imgur.com/HPgVrQu.png
2547.0,Lebern,Günsberg,452,1,1163,38.86500429922614,http://i.imgur.com/ZKfrFH6.png
2548.0,Lebern,Hubersdorf,282,2,725,38.89655172413793,http://i.imgur.com/GrIxwUh.png
2550.0,Lebern,Langendorf,1551,6,3798,40.837282780410746,http://i.imgur.com/gBJhift.png
2551.0,Lebern,Lommiswil,634,2,1605,39.50155763239876,http://i.imgur.com/kp8FhJC.png
2553.0,Lebern,Oberdorf,657,8,1819,36.11874656404618,http://i.imgur.com/crpGiRQ.png
2554.0,Lebern,Riedholz,970,2,2310,41.99134199134199,http://i.imgur.com/sMEMU8t.png
2555.0,Lebern,Rüttenen,454,3,1512,30.02645502645503,http://i.imgur.com/sivJZRn.png
2556.0,Lebern,Selzach,1370,7,3569,38.38610254973382,http://i.imgur.com/kla0mby.png
2571.0,Olten,Boningen,334,3,794,42.0654911838791,http://i.imgur.com/MhFqEu0.png
2572.0,Olten,Däniken,1083,6,2969,36.476928258672956,http://i.imgur.com/BZxrxKx.png
2573.0,Olten,Dulliken,2035,17,5199,39.1421427197538,http://i.imgur.com/XL473mv.png
2575.0,Olten,Fulenbach,699,3,1776,39.358108108108105,http://i.imgur.com/QcYUHDY.png
2576.0,Olten,Gretzenbach,1004,2,2773,36.20627479264334,http://i.imgur.com/MlSwCRn.png
