BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,vorletzte_sieben_tage,kategorie_sieben_tage,Wappen
4305,Endingen,2567.0,373.0,43.0,28,14.530580444098169,43.0,28.0,3.0,http://i.imgur.com/n2YkuRe.png
4026,Ennetbaden,3507.0,568.0,64.0,39,16.196179070430567,64.0,39.0,4.0,http://i.imgur.com/wJOjCmh.png
4005,Erlinsbach,4327.0,650.0,57.0,46,15.021955165241508,57.0,46.0,4.0,http://i.imgur.com/Ih3L9IJ.png
4196,Fahrwangen,2310.0,360.0,36.0,39,15.584415584415584,36.0,39.0,3.0,http://i.imgur.com/zB6yFbf.png
4067,Fischbach-Göslikon,1663.0,267.0,28.0,19,16.055321707757063,28.0,19.0,2.0,http://i.imgur.com/mWTvWia.png
4306,Fisibach,526.0,85.0,8.0,7,16.159695817490494,8.0,7.0,1.0,http://i.imgur.com/yTT7fDF.png
4027,Fislisbach,5606.0,973.0,74.0,58,17.356403853014626,74.0,58.0,4.0,http://i.imgur.com/Nlv59so.png
4028,Freienwil,1053.0,149.0,14.0,12,14.150047483380817,14.0,12.0,2.0,http://i.imgur.com/nTfgkCY.png
4163,Frick,5584.0,922.0,77.0,67,16.511461318051577,77.0,67.0,4.0,http://i.imgur.com/vz4fzlu.png
4307,Full-Reuenthal,862.0,112.0,14.0,9,12.993039443155451,14.0,9.0,2.0,http://i.imgur.com/K5WG8LN.png
4164,Gansingen,1060.0,128.0,6.0,9,12.075471698113208,6.0,9.0,1.0,http://i.imgur.com/78jiI1Z.png
4029,Gebenstorf,5497.0,917.0,102.0,51,16.68182645079134,102.0,51.0,4.0,http://i.imgur.com/RxpsOVw.png
4232,Geltwil,214.0,,,,,,,,http://i.imgur.com/QsJLNJe.png
4165,Gipf-Oberfrick,3722.0,485.0,65.0,57,13.030628694250405,65.0,57.0,4.0,http://i.imgur.com/xgSIKpN.png
4135,Gontenschwil,2137.0,296.0,18.0,15,13.851193261581656,18.0,15.0,2.0,http://i.imgur.com/Lclz6bM.png
4006,Gränichen,8039.0,1243.0,118.0,104,15.462122154496827,118.0,104.0,4.0,http://i.imgur.com/CIdzMjH.png
4099,Habsburg,418.0,,,,,,,,http://i.imgur.com/gdx3lLc.png
4197,Hallwil,902.0,158.0,9.0,5,17.516629711751662,9.0,5.0,1.0,http://i.imgur.com/HtG409v.png
4100,Hausen,3673.0,575.0,49.0,36,15.654778110536347,49.0,36.0,3.0,http://i.imgur.com/xX4VwmR.png
4251,Hellikon,783.0,115.0,18.0,0-3,14.687100893997446,18.0,0.0,2.0,http://i.imgur.com/J5RSMbU.png
4198,Hendschiken,1320.0,228.0,20.0,22,17.272727272727273,20.0,22.0,2.0,http://i.imgur.com/gWXFvm5.png
4166,Herznach,1560.0,236.0,23.0,19,15.128205128205128,23.0,19.0,2.0,http://i.imgur.com/MhJEcTa.png
4007,Hirschthal,1646.0,275.0,31.0,16,16.707168894289186,31.0,16.0,3.0,http://i.imgur.com/EukYYJT.png
4199,Holderbank,1382.0,260.0,21.0,14,18.813314037626625,21.0,14.0,2.0,http://i.imgur.com/qsnl5Dc.png
4136,Holziken,1494.0,241.0,30.0,13,16.131191432396253,30.0,13.0,2.0,http://i.imgur.com/UX2nmJk.png
4200,Hunzenschwil,4106.0,719.0,65.0,60,17.510959571358985,65.0,60.0,4.0,http://i.imgur.com/Vqj6WIx.png
4068,Hägglingen,2478.0,372.0,40.0,29,15.012106537530268,40.0,29.0,3.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643.0,110.0,11.0,5,17.107309486780714,11.0,5.0,2.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190.0,327.0,56.0,44,14.931506849315069,56.0,44.0,4.0,http://i.imgur.com/ECk8cce.png
4252,Kaiseraugst,5533.0,890.0,90.0,48,16.085306343755647,90.0,48.0,4.0,http://i.imgur.com/rTZ61AE.png
4169,Kaisten,2685.0,402.0,37.0,25,14.972067039106147,37.0,25.0,3.0,http://i.imgur.com/k2OMcvS.png
4233,Kallern,399.0,,,,,,,,http://i.imgur.com/xKNEKBa.png
4030,Killwangen,2050.0,363.0,40.0,33,17.70731707317073,40.0,33.0,3.0,http://i.imgur.com/1mK0CwS.png
4275,Kirchleerau,882.0,130.0,12.0,9,14.73922902494331,12.0,9.0,2.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,556.0,50.0,28,15.78200397388589,50.0,28.0,3.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,279.0,14.0,22,16.50887573964497,14.0,22.0,2.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,775.0,60.0,50,16.991887743915807,60.0,50.0,4.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,236.0,25.0,21,13.009922822491731,25.0,21.0,2.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,940.0,81.0,52,14.953865733375757,81.0,52.0,4.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,593.0,27.0,22,16.166848418756814,27.0,22.0,2.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,176.0,10.0,15,13.095238095238097,10.0,15.0,1.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,438.0,42.0,31,15.823699421965317,42.0,31.0,3.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,1687.0,169.0,117,15.478484264611433,169.0,117.0,4.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,276.0,21.0,17,12.742382271468145,21.0,17.0,2.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,99.0,8.0,6,13.306451612903224,8.0,6.0,1.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,429.0,42.0,28,13.610406091370558,42.0,28.0,3.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,539.0,66.0,36,13.870303654143079,66.0,36.0,4.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,389.0,41.0,24,13.244807626830099,41.0,24.0,3.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,906.0,79.0,65,15.612614165087024,79.0,65.0,4.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,1204.0,86.0,57,18.50315045335792,86.0,57.0,4.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,628.0,86.0,53,17.065217391304348,86.0,53.0,4.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,214.0,22.0,18,10.459433040078201,22.0,18.0,2.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,140.0,10.0,10,15.677491601343785,10.0,10.0,1.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,628.0,50.0,49,15.943132774815943,50.0,49.0,3.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,242.0,22.0,30,15.483045425463851,22.0,30.0,2.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,441.0,27.0,30,14.714714714714713,27.0,30.0,2.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,1375.0,190.0,125,16.678796700630762,190.0,125.0,4.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,354.0,30.0,25,16.63533834586466,30.0,25.0,2.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,1864.0,213.0,129,16.853526220614828,213.0,129.0,4.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,702.0,58.0,31,15.631262525050099,58.0,31.0,4.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,169.0,26.0,17,13.966942148760332,26.0,17.0,2.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,153.0,18.0,8,14.0625,18.0,8.0,2.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,134.0,5.0,4,13.359920239282152,5.0,4.0,1.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,1658.0,143.0,110,18.444765824897097,143.0,110.0,4.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,815.0,96.0,48,16.936824605153785,96.0,48.0,4.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,680.0,64.0,59,16.209773539928488,64.0,59.0,4.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,578.0,46.0,45,20.569395017793592,46.0,45.0,3.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,1546.0,135.0,91,18.115772205296462,135.0,91.0,4.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,71.0,4.0,6,12.054329371816639,4.0,6.0,1.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,405.0,36.0,21,14.802631578947366,36.0,21.0,3.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,280.0,29.0,33,13.7524557956778,29.0,33.0,2.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,145.0,12.0,16,13.79638439581351,12.0,16.0,2.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,518.0,37.0,36,12.802768166089965,37.0,36.0,3.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,278.0,33.0,32,18.051948051948052,33.0,32.0,3.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,1416.0,110.0,95,16.298342541436465,110.0,95.0,4.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,309.0,42.0,32,12.414624347127361,42.0,32.0,3.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,122.0,18.0,22,11.44465290806754,18.0,22.0,2.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,2713.0,251.0,139,19.10832511621355,251.0,139.0,4.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,493.0,48.0,22,16.54917757636791,48.0,22.0,3.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,1466.0,109.0,95,16.613780598368084,109.0,95.0,4.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,259.0,25.0,18,17.0059093893631,25.0,18.0,2.0,http://i.imgur.com/yEt9ppb.png
4039,Remetschwil,2021.0,304.0,38.0,24,15.04205838693716,38.0,24.0,3.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,145.0,22.0,17,10.918674698795181,22.0,17.0,2.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,2298.0,215.0,145,17.04747774480712,215.0,145.0,4.0,http://i.imgur.com/9BmdPBn.png
4111,Riniken,1478.0,170.0,30.0,16,11.502029769959405,30.0,16.0,2.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,1618.0,140.0,98,17.575494242885075,140.0,98.0,4.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,127.0,16.0,10,14.269662921348313,16.0,10.0,2.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,771.0,74.0,68,16.945054945054945,74.0,68.0,4.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,924.0,102.0,73,16.68773704171934,102.0,73.0,4.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,110.0,27.0,13,12.850467289719624,27.0,13.0,2.0,http://i.imgur.com/yan4Ctu.png
4283,Safenwil,4050.0,567.0,54.0,44,14.000000000000002,54.0,44.0,4.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,557.0,45.0,43,19.147473358542456,45.0,43.0,3.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,483.0,48.0,29,16.148445336008024,48.0,29.0,3.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,322.0,32.0,38,14.000000000000002,32.0,38.0,3.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,128.0,20.0,9,15.647921760391197,20.0,9.0,2.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,202.0,21.0,21,17.519514310494362,21.0,21.0,2.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,208.0,27.0,15,14.006734006734007,27.0,15.0,2.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,107.0,17.0,7,13.476070528967254,17.0,7.0,2.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,88.0,5.0,9,12.5,5.0,9.0,1.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,809.0,68.0,56,18.1308830121022,68.0,56.0,4.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,660.0,69.0,42,16.11328125,69.0,42.0,4.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,1071.0,79.0,94,20.55662188099808,79.0,94.0,4.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,110.0,5.0,7,16.94915254237288,5.0,7.0,1.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,731.0,90.0,75,17.01186874563649,90.0,75.0,4.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,239.0,32.0,21,14.96556042579837,32.0,21.0,3.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,2319.0,259.0,130,19.092705417421374,259.0,130.0,4.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,215.0,20.0,12,16.362252663622527,20.0,12.0,2.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,652.0,87.0,63,16.328575006260955,87.0,63.0,4.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,465.0,41.0,38,14.780673871582964,41.0,38.0,3.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,372.0,39.0,33,16.809760506100314,39.0,33.0,3.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,752.0,72.0,27,15.50515463917526,72.0,27.0,4.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,2082.0,197.0,178,19.80593607305936,197.0,178.0,4.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,198.0,39.0,12,16.722972972972975,39.0,12.0,3.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,198.0,37.0,21,11.863391252246855,37.0,21.0,3.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,107.0,20.0,11,13.080684596577017,20.0,11.0,2.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,569.0,52.0,26,19.18408631153068,52.0,26.0,4.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,275.0,24.0,12,18.6693822131704,24.0,12.0,2.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,90.0,13.0,10,9.955752212389381,13.0,10.0,2.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,193.0,15.0,10,14.108187134502925,15.0,10.0,2.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,712.0,63.0,66,16.654970760233915,63.0,66.0,4.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,436.0,51.0,26,13.676286072772898,51.0,26.0,4.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,206.0,30.0,22,13.742494996664442,30.0,22.0,2.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,1029.0,88.0,81,14.254051807729603,88.0,81.0,4.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,144.0,15.0,6,9.523809523809524,15.0,6.0,2.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,251.0,17.0,11,11.690731252911037,17.0,11.0,2.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,1001.0,147.0,71,13.176253784388575,147.0,71.0,4.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,231.0,14.0,25,13.873873873873874,14.0,25.0,2.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,380.0,29.0,15,19.338422391857506,29.0,15.0,2.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,287.0,40.0,39,14.473020675743822,40.0,39.0,3.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,484.0,55.0,45,16.181878970244064,55.0,45.0,4.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,152.0,10.0,4,14.742967992240544,10.0,4.0,1.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,3531.0,343.0,274,16.72983985596513,343.0,274.0,4.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,620.0,68.0,55,16.238868517548454,68.0,55.0,4.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,1175.0,123.0,87,15.32342201356286,123.0,87.0,4.0,http://i.imgur.com/rEkQqqO.png
4181,Wittnau,1349.0,206.0,23.0,21,15.270570793180132,23.0,21.0,2.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,2711.0,295.0,213,16.271532320989134,295.0,213.0,4.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,238.0,22.0,14,14.5565749235474,22.0,14.0,2.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,159.0,9.0,11,15.392061955469508,9.0,11.0,1.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,821.0,67.0,43,17.14703425229741,67.0,43.0,4.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,995.0,96.0,77,15.350200555384141,96.0,77.0,4.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,177.0,24.0,17,15.23235800344234,24.0,17.0,2.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,347.0,52.0,26,14.506688963210701,52.0,26.0,4.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,223.0,15.0,11,16.592261904761905,15.0,11.0,2.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,1699.0,147.0,136,14.26652111848182,147.0,136.0,4.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,658.0,86.0,52,14.612480568509884,86.0,52.0,4.0,http://i.imgur.com/LxfskzN.png
4324,Zurzach,7552.0,973.0,76.0,53,12.884004237288135,76.0,53.0,4.0,https://i.imgur.com/LNTr6vQ.png
4264,Zuzgen,868.0,107.0,13.0,14,12.327188940092165,13.0,14.0,2.0,http://i.imgur.com/SNdgB4O.png
