BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,kategorie_sieben_tage,Wappen
4002,Biberstein,1580.0,110.0,6,0-3,6.962025316455696,6.0,1.0,http://i.imgur.com/Kt8HIfM.png
4024,Birmenstorf,2956.0,211.0,0-3,0-3,7.138024357239512,0.0,0.0,http://i.imgur.com/z7XUl5Q.png
4092,Birr,4605.0,506.0,7,5,10.988056460369164,7.0,1.0,http://i.imgur.com/8lubMLf.png
4093,Birrhard,747.0,58.0,5,0-3,7.764390896921017,5.0,1.0,http://i.imgur.com/vJnLuxW.png
4132,Birrwil,1153.0,75.0,0-3,0-3,6.504770164787511,0.0,0.0,http://i.imgur.com/JoWL5vL.png
4192,Boniswil,1480.0,129.0,0-3,4,8.716216216216216,0.0,0.0,http://i.imgur.com/uBIcVt3.png
4228,Boswil,2870.0,196.0,0-3,0-3,6.829268292682928,0.0,0.0,http://i.imgur.com/sxNfHIM.png
4273,Bottenwil,816.0,77.0,0-3,0-3,9.436274509803921,0.0,0.0,http://i.imgur.com/LKmgR6E.png
4063,Bremgarten,8320.0,705.0,19,0-3,8.473557692307693,19.0,2.0,http://i.imgur.com/BG0afll.png
4274,Brittnau,3960.0,213.0,0-3,0-3,5.378787878787879,0.0,0.0,http://i.imgur.com/pYHLczb.png
4095,Brugg,12651.0,934.0,4,0-3,7.382815587700577,4.0,1.0,http://i.imgur.com/V9u6Gti.png
4193,Brunegg,881.0,63.0,0-3,0-3,7.150964812712826,0.0,0.0,http://i.imgur.com/F3kukwZ.png
4003,Buchs,8018.0,777.0,14,0-3,9.690695934148167,14.0,2.0,http://i.imgur.com/qmCDQpo.png
4133,Burg,1013.0,97.0,0-3,0-3,9.575518262586376,0.0,0.0,http://i.imgur.com/vOAYsho.png
4230,Buttwil,1239.0,66.0,0-3,0-3,5.326876513317192,0.0,0.0,http://i.imgur.com/yppnIDt.png
4302,Böbikon,165.0,,,,,,,http://i.imgur.com/XdM34RQ.png
4303,Böttstein,3926.0,429.0,0-3,4,10.927152317880795,0.0,0.0,http://i.imgur.com/qhbXZHO.png
4124,Bözberg,1650.0,77.0,0-3,0-3,4.666666666666667,0.0,0.0,http://i.imgur.com/Z82TA8D.png
4094,Bözen,801.0,58.0,0-3,0-3,7.240948813982522,0.0,0.0,http://i.imgur.com/4vqxy3h.png
4229,Bünzen,1116.0,62.0,0-3,0-3,5.555555555555555,0.0,0.0,http://i.imgur.com/R25JhYh.png
4064,Büttikon,1015.0,89.0,0-3,0-3,8.768472906403941,0.0,0.0,http://i.imgur.com/ogYGHIu.png
4004,Densbüren,732.0,44.0,0-3,0-3,6.0109289617486334,0.0,0.0,http://i.imgur.com/0PxOfpX.png
4231,Dietwil,1349.0,125.0,0-3,0-3,9.266123054114159,0.0,0.0,http://i.imgur.com/OzZ1nJd.png
4194,Dintikon,2273.0,211.0,0-3,0-3,9.28288605367356,0.0,0.0,http://i.imgur.com/lBAsq7b.png
4065,Dottikon,3904.0,473.0,6,9,12.11577868852459,6.0,1.0,http://i.imgur.com/0mUHtpT.png
4304,Döttingen,4181.0,441.0,0-3,0-3,10.54771585745037,0.0,0.0,http://i.imgur.com/vlYGFfx.png
4134,Dürrenäsch,1313.0,70.0,0-3,0-3,5.331302361005331,0.0,0.0,http://i.imgur.com/yvxFBnD.png
4096,Effingen,617.0,55.0,0-3,10,8.914100486223662,0.0,0.0,http://i.imgur.com/ZN8SrR2.png
4066,Eggenwil,1038.0,70.0,0-3,0-3,6.74373795761079,0.0,0.0,http://i.imgur.com/yYenINV.png
4195,Egliswil,1472.0,105.0,0-3,0-3,7.133152173913043,0.0,0.0,http://i.imgur.com/vN2vVQd.png
4049,Ehrendingen,4849.0,359.0,0-3,0-3,7.403588368735822,0.0,0.0,http://i.imgur.com/fiW4ip1.png
4161,Eiken,2298.0,186.0,9,0-3,8.093994778067886,9.0,1.0,http://i.imgur.com/iCYKJYG.png
4097,Elfingen,296.0,,,,,,,http://i.imgur.com/Zf9aMeU.png
4305,Endingen,2567.0,191.0,0-3,0-3,7.4405921308920915,0.0,0.0,http://i.imgur.com/n2YkuRe.png
4026,Ennetbaden,3507.0,241.0,5,0-3,6.871970345024238,5.0,1.0,http://i.imgur.com/wJOjCmh.png
4005,Erlinsbach,4327.0,315.0,0-3,0-3,7.279870580078576,0.0,0.0,http://i.imgur.com/Ih3L9IJ.png
4196,Fahrwangen,2310.0,192.0,0-3,0-3,8.311688311688311,0.0,0.0,http://i.imgur.com/zB6yFbf.png
4067,Fischbach-Göslikon,1663.0,148.0,0-3,7,8.899579073962718,0.0,0.0,http://i.imgur.com/mWTvWia.png
4306,Fisibach,526.0,43.0,0-3,0-3,8.17490494296578,0.0,0.0,http://i.imgur.com/yTT7fDF.png
4027,Fislisbach,5606.0,653.0,5,15,11.64823403496254,5.0,1.0,http://i.imgur.com/Nlv59so.png
4028,Freienwil,1053.0,76.0,0-3,0-3,7.21747388414055,0.0,0.0,http://i.imgur.com/nTfgkCY.png
4163,Frick,5584.0,537.0,10,12,9.61676217765043,10.0,1.0,http://i.imgur.com/vz4fzlu.png
4307,Full-Reuenthal,862.0,62.0,0-3,0-3,7.192575406032482,0.0,0.0,http://i.imgur.com/K5WG8LN.png
4164,Gansingen,1060.0,59.0,0-3,0-3,5.566037735849057,0.0,0.0,http://i.imgur.com/78jiI1Z.png
4029,Gebenstorf,5497.0,479.0,4,0-3,8.713843914862652,4.0,1.0,http://i.imgur.com/RxpsOVw.png
4232,Geltwil,214.0,,,,,,,http://i.imgur.com/QsJLNJe.png
4165,Gipf-Oberfrick,3722.0,189.0,4,0-3,5.07791509940892,4.0,1.0,http://i.imgur.com/xgSIKpN.png
4135,Gontenschwil,2137.0,143.0,0-3,0-3,6.691623771642489,0.0,0.0,http://i.imgur.com/Lclz6bM.png
4006,Gränichen,8039.0,679.0,17,14,8.446324169672845,17.0,2.0,http://i.imgur.com/CIdzMjH.png
4099,Habsburg,418.0,,,,,,,http://i.imgur.com/gdx3lLc.png
4197,Hallwil,902.0,55.0,0-3,0-3,6.097560975609756,0.0,0.0,http://i.imgur.com/HtG409v.png
4100,Hausen,3673.0,290.0,0-3,0-3,7.895453307922678,0.0,0.0,http://i.imgur.com/xX4VwmR.png
4251,Hellikon,783.0,55.0,0-3,0-3,7.0242656449553005,0.0,0.0,http://i.imgur.com/J5RSMbU.png
4198,Hendschiken,1320.0,134.0,0-3,0-3,10.151515151515152,0.0,0.0,http://i.imgur.com/gWXFvm5.png
4166,Herznach,1560.0,130.0,0-3,0-3,8.333333333333332,0.0,0.0,http://i.imgur.com/MhJEcTa.png
4007,Hirschthal,1646.0,146.0,8,0-3,8.869987849331713,8.0,1.0,http://i.imgur.com/EukYYJT.png
4199,Holderbank,1382.0,152.0,0-3,0-3,10.998552821997105,0.0,0.0,http://i.imgur.com/qsnl5Dc.png
4136,Holziken,1494.0,108.0,0-3,0-3,7.228915662650602,0.0,0.0,http://i.imgur.com/UX2nmJk.png
4167,Hornussen,1005.0,89.0,0-3,0-3,8.855721393034825,0.0,0.0,http://i.imgur.com/lSP17BT.png
4200,Hunzenschwil,4106.0,431.0,7,0-3,10.496833901607404,7.0,1.0,http://i.imgur.com/Vqj6WIx.png
4068,Hägglingen,2478.0,164.0,0-3,0-3,6.618240516545601,0.0,0.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643.0,58.0,0-3,0-3,9.020217729393467,0.0,0.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190.0,149.0,4,0-3,6.803652968036529,4.0,1.0,http://i.imgur.com/ECk8cce.png
4252,Kaiseraugst,5533.0,487.0,4,0-3,8.801735044279777,4.0,1.0,http://i.imgur.com/rTZ61AE.png
4308,Kaiserstuhl,419.0,,,,,,,http://i.imgur.com/M6tzgTf.png
4169,Kaisten,2685.0,226.0,0-3,0-3,8.417132216014897,0.0,0.0,http://i.imgur.com/k2OMcvS.png
4233,Kallern,399.0,,,,,,,http://i.imgur.com/xKNEKBa.png
4030,Killwangen,2050.0,203.0,0-3,0-3,9.902439024390244,0.0,0.0,http://i.imgur.com/1mK0CwS.png
4275,Kirchleerau,882.0,73.0,0-3,0-3,8.276643990929704,0.0,0.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,352.0,6,0-3,9.991484530229917,6.0,1.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,182.0,0-3,0-3,10.76923076923077,0.0,0.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,436.0,4,0-3,9.559307169480377,4.0,1.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,123.0,0-3,0-3,6.780595369349504,0.0,0.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,479.0,11,0-3,7.6201081769010495,11.0,2.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,369.0,15,5,10.059978189749181,15.0,2.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,99.0,0-3,0-3,7.366071428571429,0.0,0.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,233.0,9,8,8.417630057803468,9.0,1.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,949.0,0-3,4,8.70722084594917,0.0,0.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,170.0,0-3,0-3,7.848568790397045,0.0,0.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,57.0,0-3,0-3,7.661290322580645,0.0,0.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,227.0,0-3,0-3,7.201776649746193,0.0,0.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,229.0,6,0-3,5.8929490478641275,6.0,1.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,213.0,7,4,7.252298263534218,7.0,1.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,549.0,9,6,9.460623815267963,9.0,1.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,687.0,4,14,10.557860765329645,4.0,1.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,317.0,0-3,0-3,8.61413043478261,0.0,0.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,75.0,0-3,0-3,3.6656891495601176,0.0,0.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,73.0,0-3,0-3,8.174692049272117,0.0,0.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,315.0,10,4,7.996953541507996,10.0,1.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,135.0,0-3,0-3,8.637236084452974,0.0,0.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,293.0,0-3,11,9.776443109776443,0.0,0.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,740.0,7,12,8.976225133430374,7.0,1.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,198.0,5,0-3,9.30451127819549,5.0,1.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,1021.0,6,6,9.231464737793852,6.0,1.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,384.0,10,0-3,8.550434201736808,10.0,1.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,69.0,0-3,0-3,5.702479338842975,0.0,0.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,62.0,0-3,0-3,5.698529411764706,0.0,0.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,61.0,0-3,0-3,6.0817547357926225,0.0,0.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,1022.0,10,11,11.369451551896763,10.0,1.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,450.0,0-3,0-3,9.351620947630924,0.0,0.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,344.0,4,5,8.200238379022647,4.0,1.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,298.0,5,0-3,10.604982206405694,5.0,1.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,925.0,8,6,10.838996953363019,8.0,1.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,38.0,0-3,0-3,6.451612903225806,0.0,0.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,246.0,0-3,0-3,8.991228070175438,0.0,0.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,116.0,0-3,0-3,5.697445972495088,0.0,0.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,68.0,0-3,0-3,6.470028544243577,0.0,0.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,299.0,11,6,7.390014829461196,11.0,2.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,114.0,0-3,0-3,7.402597402597403,0.0,0.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,781.0,9,14,8.989410681399631,9.0,1.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,154.0,0-3,0-3,6.1872237846524705,0.0,0.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,50.0,0-3,0-3,4.690431519699812,0.0,0.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,1451.0,21,27,10.219749260459219,21.0,2.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,277.0,0-3,0-3,9.298422289358847,0.0,0.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,943.0,12,17,10.686763372620128,12.0,2.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,106.0,8,5,6.959947472094551,8.0,1.0,http://i.imgur.com/yEt9ppb.png
4315,Rekingen,940.0,73.0,0-3,0-3,7.76595744680851,0.0,0.0,http://i.imgur.com/L3LxyZ0.png
4039,Remetschwil,2021.0,173.0,0-3,0-3,8.560118753092528,0.0,0.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,75.0,0-3,0-3,5.647590361445784,0.0,0.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,1096.0,15,13,8.130563798219585,15.0,2.0,http://i.imgur.com/9BmdPBn.png
4316,Rietheim,722.0,64.0,0-3,0-3,8.86426592797784,0.0,0.0,http://i.imgur.com/GdFbyfK.png
4111,Riniken,1478.0,85.0,0-3,0-3,5.7510148849797025,0.0,0.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,938.0,16,4,10.189007169237453,16.0,2.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,59.0,0-3,0-3,6.629213483146068,0.0,0.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,418.0,15,11,9.186813186813186,15.0,2.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,479.0,0-3,0-3,8.65089398591295,0.0,0.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,49.0,0-3,0-3,5.724299065420561,0.0,0.0,http://i.imgur.com/yan4Ctu.png
4317,Rümikon,333.0,,,,,,,http://i.imgur.com/yB4U0hv.png
4283,Safenwil,4050.0,330.0,4,0-3,8.148148148148149,4.0,1.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,199.0,0-3,0-3,6.840838776211757,0.0,0.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,241.0,4,6,8.057505850885992,4.0,1.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,172.0,0-3,0-3,7.478260869565218,0.0,0.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,60.0,0-3,0-3,7.334963325183375,0.0,0.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,89.0,0-3,0-3,7.718993928881179,0.0,0.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,76.0,0-3,0-3,5.117845117845118,0.0,0.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,54.0,0-3,0-3,6.801007556675064,0.0,0.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,53.0,0-3,0-3,7.528409090909091,0.0,0.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,422.0,6,0-3,9.457642312864186,6.0,1.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,261.0,4,0-3,6.3720703125,4.0,1.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,467.0,11,8,8.963531669865644,11.0,2.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,68.0,0-3,0-3,10.477657935285054,0.0,0.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,357.0,8,5,8.308121945543402,8.0,1.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,134.0,0-3,0-3,8.39073262366938,0.0,0.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,1561.0,11,18,12.85196772600033,11.0,2.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,104.0,0-3,0-3,7.91476407914764,0.0,0.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,319.0,4,4,7.988980716253444,4.0,1.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,289.0,0-3,0-3,9.18626827717737,0.0,0.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,191.0,0-3,0-3,8.630817894261183,0.0,0.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,441.0,9,12,9.092783505154639,9.0,1.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,1063.0,7,8,10.112252663622527,7.0,1.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,94.0,0-3,0-3,7.939189189189189,0.0,0.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,89.0,5,0-3,5.3325344517675255,5.0,1.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,45.0,0-3,0-3,5.50122249388753,0.0,0.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,393.0,4,8,13.250168577208363,4.0,1.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,109.0,0-3,0-3,7.399864222674814,0.0,0.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,45.0,0-3,0-3,4.977876106194691,0.0,0.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,119.0,4,0-3,8.698830409356725,4.0,1.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,433.0,13,6,10.128654970760234,13.0,2.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,215.0,0-3,0-3,6.744040150564618,0.0,0.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,82.0,0-3,0-3,5.470313542361574,0.0,0.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,645.0,7,0-3,8.934755506302812,7.0,1.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,81.0,0-3,0-3,5.357142857142857,0.0,0.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,170.0,0-3,4,7.91802515137401,0.0,0.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,556.0,11,0-3,7.318678425694353,11.0,2.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,101.0,0-3,0-3,6.066066066066067,0.0,0.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,166.0,5,0-3,8.447837150127228,5.0,1.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,107.0,0-3,0-3,5.395864851235502,0.0,0.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,226.0,8,0-3,7.55600133734537,8.0,1.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,83.0,18,0-3,8.050436469447138,18.0,2.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,2006.0,11,18,9.504406329953568,11.0,2.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,335.0,5,0-3,8.774227344159245,5.0,1.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,712.0,7,0-3,9.285341679707876,7.0,1.0,http://i.imgur.com/rEkQqqO.png
4322,Wislikofen,357.0,,,,,,,http://i.imgur.com/aTJL5Ed.png
4181,Wittnau,1349.0,120.0,4,0-3,8.895478131949593,4.0,1.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,1673.0,21,16,10.041414080787469,21.0,2.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,128.0,0-3,0-3,7.82874617737003,0.0,0.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,91.0,4,0-3,8.809293320425944,4.0,1.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,463.0,7,0-3,9.67000835421888,7.0,1.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,522.0,0-3,16,8.053070040111077,0.0,0.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,68.0,0-3,0-3,5.851979345955249,0.0,0.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,156.0,0-3,0-3,6.521739130434782,0.0,0.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,113.0,0-3,0-3,8.407738095238097,0.0,0.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,858.0,19,12,7.20463514988664,19.0,2.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,320.0,0-3,5,7.106373528758605,0.0,0.0,http://i.imgur.com/LxfskzN.png
4264,Zuzgen,868.0,58.0,0-3,0-3,6.682027649769585,0.0,0.0,http://i.imgur.com/SNdgB4O.png
