BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,vorletzte_sieben_tage,kategorie_sieben_tage,Wappen
4066,Eggenwil,1038.0,229.0,7,16,22.0616570327553,7.0,16.0,1.0,http://i.imgur.com/yYenINV.png
4195,Egliswil,1472.0,383.0,20,30,26.019021739130434,20.0,30.0,2.0,http://i.imgur.com/vN2vVQd.png
4049,Ehrendingen,4849.0,1119.0,64,78,23.076923076923077,64.0,78.0,4.0,http://i.imgur.com/fiW4ip1.png
4161,Eiken,2298.0,673.0,34,65,29.286335944299392,34.0,65.0,3.0,http://i.imgur.com/iCYKJYG.png
4305,Endingen,2567.0,621.0,37,37,24.191663420335022,37.0,37.0,3.0,http://i.imgur.com/n2YkuRe.png
4026,Ennetbaden,3507.0,796.0,39,31,22.697462218420302,39.0,31.0,3.0,http://i.imgur.com/wJOjCmh.png
4005,Erlinsbach,4327.0,1014.0,47,58,23.43425005777675,47.0,58.0,3.0,http://i.imgur.com/Ih3L9IJ.png
4196,Fahrwangen,2310.0,612.0,31,31,26.49350649350649,31.0,31.0,3.0,http://i.imgur.com/zB6yFbf.png
4067,Fischbach-Göslikon,1663.0,449.0,17,27,26.999398677089598,17.0,27.0,2.0,http://i.imgur.com/mWTvWia.png
4306,Fisibach,526.0,169.0,9,10,32.129277566539926,9.0,10.0,1.0,http://i.imgur.com/yTT7fDF.png
4027,Fislisbach,5606.0,1576.0,74,90,28.11273635390653,74.0,90.0,4.0,http://i.imgur.com/Nlv59so.png
4028,Freienwil,1053.0,258.0,8,22,24.501424501424502,8.0,22.0,1.0,http://i.imgur.com/nTfgkCY.png
4163,Frick,5584.0,1498.0,93,116,26.826647564469912,93.0,116.0,4.0,http://i.imgur.com/vz4fzlu.png
4307,Full-Reuenthal,862.0,175.0,16,14,20.301624129930396,16.0,14.0,2.0,http://i.imgur.com/K5WG8LN.png
4164,Gansingen,1060.0,274.0,26,43,25.849056603773583,26.0,43.0,2.0,http://i.imgur.com/78jiI1Z.png
4029,Gebenstorf,5497.0,1384.0,64,66,25.177369474258686,64.0,66.0,4.0,http://i.imgur.com/RxpsOVw.png
4232,Geltwil,214.0,,,,,,,,http://i.imgur.com/QsJLNJe.png
4165,Gipf-Oberfrick,3722.0,855.0,49,80,22.971520687802258,49.0,80.0,3.0,http://i.imgur.com/xgSIKpN.png
4135,Gontenschwil,2137.0,429.0,30,35,20.074871314927467,30.0,35.0,2.0,http://i.imgur.com/Lclz6bM.png
4006,Gränichen,8039.0,2069.0,118,147,25.737031969150394,118.0,147.0,4.0,http://i.imgur.com/CIdzMjH.png
4099,Habsburg,418.0,,,,,,,,http://i.imgur.com/gdx3lLc.png
4197,Hallwil,902.0,231.0,7,11,25.609756097560975,7.0,11.0,1.0,http://i.imgur.com/HtG409v.png
4100,Hausen,3673.0,866.0,40,58,23.57745711952083,40.0,58.0,3.0,http://i.imgur.com/xX4VwmR.png
4251,Hellikon,783.0,199.0,12,11,25.41507024265645,12.0,11.0,2.0,http://i.imgur.com/J5RSMbU.png
4198,Hendschiken,1320.0,359.0,12,16,27.196969696969695,12.0,16.0,2.0,http://i.imgur.com/gWXFvm5.png
4166,Herznach,1560.0,388.0,19,36,24.871794871794872,19.0,36.0,2.0,http://i.imgur.com/MhJEcTa.png
4007,Hirschthal,1646.0,379.0,20,9,23.02551640340219,20.0,9.0,2.0,http://i.imgur.com/EukYYJT.png
4199,Holderbank,1382.0,391.0,38,17,28.29232995658466,38.0,17.0,3.0,http://i.imgur.com/qsnl5Dc.png
4136,Holziken,1494.0,418.0,20,30,27.978580990629183,20.0,30.0,2.0,http://i.imgur.com/UX2nmJk.png
4200,Hunzenschwil,4106.0,1184.0,73,75,28.835849975645395,73.0,75.0,4.0,http://i.imgur.com/Vqj6WIx.png
4068,Hägglingen,2478.0,591.0,40,34,23.849878934624698,40.0,34.0,3.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643.0,199.0,11,11,30.94867807153966,11.0,11.0,2.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190.0,545.0,29,21,24.885844748858446,29.0,21.0,2.0,http://i.imgur.com/ECk8cce.png
4252,Kaiseraugst,5533.0,1555.0,76,153,28.104102656786555,76.0,153.0,4.0,http://i.imgur.com/rTZ61AE.png
4169,Kaisten,2685.0,663.0,33,51,24.692737430167597,33.0,51.0,3.0,http://i.imgur.com/k2OMcvS.png
4233,Kallern,399.0,,,,,,,,http://i.imgur.com/xKNEKBa.png
4030,Killwangen,2050.0,590.0,19,25,28.780487804878046,19.0,25.0,2.0,http://i.imgur.com/1mK0CwS.png
4275,Kirchleerau,882.0,221.0,17,27,25.056689342403626,17.0,27.0,2.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,851.0,42,42,24.15554924780017,42.0,42.0,3.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,416.0,16,19,24.615384615384617,16.0,19.0,2.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,1284.0,79,78,28.151721113790835,79.0,78.0,4.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,367.0,14,26,20.231532524807054,14.0,26.0,2.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,1500.0,70,86,23.862551702195354,70.0,86.0,4.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,977.0,51,86,26.635768811341332,51.0,86.0,4.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,284.0,20,23,21.13095238095238,20.0,23.0,2.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,684.0,46,36,24.710982658959537,46.0,36.0,3.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,2833.0,127,158,25.99321038627397,127.0,158.0,4.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,443.0,31,25,20.452446906740533,31.0,25.0,3.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,148.0,7,12,19.892473118279568,7.0,12.0,1.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,714.0,38,35,22.65228426395939,38.0,35.0,3.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,875.0,41,71,22.51672671127123,41.0,71.0,3.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,673.0,38,62,22.914538644875723,38.0,62.0,3.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,1494.0,55,72,25.745304153024296,55.0,72.0,4.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,1802.0,96,126,27.693253419394498,96.0,126.0,4.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,1028.0,45,62,27.934782608695652,45.0,62.0,3.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,340.0,21,23,16.617790811339198,21.0,23.0,2.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,221.0,10,14,24.748040313549833,10.0,14.0,1.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,1004.0,55,73,25.488702716425486,55.0,73.0,4.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,408.0,18,20,26.103646833013432,18.0,20.0,2.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,670.0,36,41,22.35568902235569,36.0,41.0,3.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,2185.0,92,100,26.50412421154779,92.0,100.0,4.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,625.0,26,48,29.370300751879697,26.0,48.0,2.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,3096.0,187,205,27.99276672694394,187.0,205.0,4.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,1137.0,57,66,25.31730126920508,57.0,66.0,4.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,288.0,22,20,23.801652892561982,22.0,20.0,2.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,250.0,11,15,22.977941176470587,11.0,15.0,2.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,226.0,23,18,22.532402791625124,23.0,18.0,2.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,2489.0,73,112,27.689398153298477,73.0,112.0,4.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,1302.0,56,63,27.057356608478806,56.0,63.0,4.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,1005.0,64,67,23.95709177592372,64.0,67.0,4.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,884.0,44,44,31.459074733096088,44.0,44.0,3.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,2323.0,94,115,27.220529646121395,94.0,115.0,4.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,127.0,0-3,5,21.561969439728355,0.0,5.0,0.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,729.0,36,44,26.644736842105267,36.0,44.0,3.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,510.0,25,39,25.04911591355599,25.0,39.0,2.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,233.0,12,9,22.169362511893436,12.0,9.0,2.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,874.0,57,66,21.601581809194265,57.0,66.0,4.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,445.0,20,29,28.8961038961039,20.0,29.0,2.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,2152.0,96,104,24.769797421731123,96.0,104.0,4.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,552.0,20,42,22.17758135797509,20.0,42.0,2.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,312.0,20,43,29.268292682926827,20.0,43.0,2.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,4022.0,170,234,28.32793351176222,170.0,234.0,4.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,819.0,46,38,27.492447129909365,46.0,38.0,3.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,2212.0,121,153,25.067996373526746,121.0,153.0,4.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,426.0,15,19,27.971109652002625,15.0,19.0,2.0,http://i.imgur.com/yEt9ppb.png
4039,Remetschwil,2021.0,481.0,30,45,23.80009896091044,30.0,45.0,2.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,251.0,13,13,18.90060240963855,13.0,13.0,2.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,3778.0,152,259,28.026706231454007,152.0,259.0,4.0,http://i.imgur.com/9BmdPBn.png
4111,Riniken,1478.0,281.0,16,21,19.01217861975643,16.0,21.0,2.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,2565.0,147,131,27.86226374103845,147.0,131.0,4.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,197.0,0-3,13,22.134831460674157,0.0,13.0,0.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,1199.0,51,67,26.35164835164835,51.0,67.0,4.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,1588.0,54,100,28.679790500270908,54.0,100.0,4.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,185.0,16,5,21.61214953271028,16.0,5.0,2.0,http://i.imgur.com/yan4Ctu.png
4283,Safenwil,4050.0,999.0,51,58,24.666666666666668,51.0,58.0,4.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,779.0,31,38,26.77896184255758,31.0,38.0,3.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,789.0,46,48,26.37913741223671,46.0,48.0,3.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,576.0,23,38,25.043478260869566,23.0,38.0,2.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,211.0,12,12,25.794621026894866,12.0,12.0,2.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,292.0,17,19,25.32523850823938,17.0,19.0,2.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,326.0,16,31,21.95286195286195,16.0,31.0,2.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,188.0,19,15,23.67758186397985,19.0,15.0,2.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,135.0,11,10,19.176136363636363,11.0,10.0,2.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,1185.0,34,77,26.557597489914837,34.0,77.0,3.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,1050.0,39,82,25.634765625,39.0,82.0,3.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,1470.0,48,72,28.21497120921305,48.0,72.0,3.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,187.0,9,14,28.8135593220339,9.0,14.0,1.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,1285.0,45,85,29.904584593902722,45.0,85.0,3.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,480.0,22,27,30.05635566687539,22.0,27.0,2.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,3658.0,134,156,30.116910917174376,134.0,156.0,4.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,357.0,18,33,27.168949771689498,18.0,33.0,2.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,1056.0,66,57,26.446280991735538,66.0,57.0,4.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,843.0,55,79,26.795931341385888,55.0,79.0,4.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,582.0,27,34,26.299141436963396,27.0,34.0,2.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,1252.0,63,111,25.814432989690722,63.0,111.0,4.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,3291.0,187,151,31.307077625570777,187.0,151.0,4.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,302.0,11,14,25.506756756756754,11.0,14.0,2.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,383.0,11,27,22.947872977831036,11.0,27.0,2.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,180.0,7,10,22.00488997555012,7.0,10.0,1.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,883.0,33,48,29.770734996628455,33.0,48.0,3.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,403.0,14,26,27.359131025118806,14.0,26.0,2.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,200.0,7,9,22.123893805309734,7.0,9.0,1.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,321.0,19,22,23.464912280701753,19.0,22.0,2.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,1113.0,49,48,26.035087719298243,49.0,48.0,3.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,721.0,32,52,22.616060225846926,32.0,52.0,3.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,368.0,15,29,24.549699799866577,15.0,29.0,2.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,1645.0,88,93,22.787089624601744,88.0,93.0,4.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,268.0,11,38,17.724867724867725,11.0,38.0,2.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,397.0,26,30,18.49091755938519,26.0,30.0,2.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,1805.0,93,134,23.759378702119257,93.0,134.0,4.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,407.0,25,36,24.444444444444443,25.0,36.0,2.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,565.0,27,33,28.75318066157761,27.0,33.0,2.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,465.0,25,24,23.44931921331316,25.0,24.0,2.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,778.0,31,54,26.011367435640253,31.0,54.0,3.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,236.0,13,8,22.890397672162948,13.0,8.0,2.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,5521.0,251,340,26.158438358760545,251.0,340.0,4.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,991.0,38,52,25.955997904662127,38.0,52.0,3.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,2006.0,99,136,26.160667709963487,99.0,136.0,4.0,http://i.imgur.com/rEkQqqO.png
4181,Wittnau,1349.0,334.0,14,22,24.75908080059303,14.0,22.0,2.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,4441.0,206,339,26.65506272132525,206.0,339.0,4.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,456.0,30,26,27.889908256880737,30.0,26.0,2.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,288.0,4,27,27.879961277831562,4.0,27.0,1.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,1213.0,60,63,25.334168755221388,60.0,63.0,4.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,1766.0,65,98,27.24467756865165,65.0,98.0,4.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,277.0,18,22,23.838209982788296,18.0,22.0,2.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,605.0,33,39,25.29264214046823,33.0,39.0,3.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,342.0,19,26,25.44642857142857,19.0,26.0,2.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,2764.0,170,171,23.209337475858593,170.0,171.0,4.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,1089.0,70,86,24.183877415056628,70.0,86.0,4.0,http://i.imgur.com/LxfskzN.png
4324,Zurzach,7552.0,1439.0,34,68,19.054555084745765,34.0,68.0,3.0,https://i.imgur.com/LNTr6vQ.png
4264,Zuzgen,868.0,197.0,15,17,22.69585253456221,15.0,17.0,2.0,http://i.imgur.com/SNdgB4O.png
