BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,kategorie_sieben_tage,Wappen
4006,Gränichen,8039.0,695.0,13,20,8.645353899738774,13.0,2.0,http://i.imgur.com/CIdzMjH.png
4099,Habsburg,418.0,,,,,,,http://i.imgur.com/gdx3lLc.png
4197,Hallwil,902.0,56.0,0-3,0-3,6.208425720620843,0.0,0.0,http://i.imgur.com/HtG409v.png
4100,Hausen,3673.0,291.0,0-3,0-3,7.922679008984482,0.0,0.0,http://i.imgur.com/xX4VwmR.png
4251,Hellikon,783.0,56.0,0-3,0-3,7.151979565772669,0.0,0.0,http://i.imgur.com/J5RSMbU.png
4198,Hendschiken,1320.0,136.0,0-3,0-3,10.303030303030303,0.0,0.0,http://i.imgur.com/gWXFvm5.png
4166,Herznach,1560.0,132.0,0-3,0-3,8.461538461538462,0.0,0.0,http://i.imgur.com/MhJEcTa.png
4007,Hirschthal,1646.0,154.0,8,8,9.356014580801943,8.0,1.0,http://i.imgur.com/EukYYJT.png
4199,Holderbank,1382.0,152.0,0-3,0-3,10.998552821997105,0.0,0.0,http://i.imgur.com/qsnl5Dc.png
4136,Holziken,1494.0,109.0,0-3,0-3,7.295850066934404,0.0,0.0,http://i.imgur.com/UX2nmJk.png
4167,Hornussen,1005.0,92.0,0-3,0-3,9.154228855721392,0.0,0.0,http://i.imgur.com/lSP17BT.png
4200,Hunzenschwil,4106.0,434.0,0-3,7,10.569897710667316,0.0,0.0,http://i.imgur.com/Vqj6WIx.png
4068,Hägglingen,2478.0,167.0,5,0-3,6.7393058918482645,5.0,1.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643.0,58.0,0-3,0-3,9.020217729393467,0.0,0.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190.0,153.0,4,4,6.986301369863014,4.0,1.0,http://i.imgur.com/ECk8cce.png
4252,Kaiseraugst,5533.0,501.0,14,4,9.054762335080428,14.0,2.0,http://i.imgur.com/rTZ61AE.png
4308,Kaiserstuhl,419.0,,,,,,,http://i.imgur.com/M6tzgTf.png
4169,Kaisten,2685.0,234.0,7,0-3,8.715083798882683,7.0,1.0,http://i.imgur.com/k2OMcvS.png
4233,Kallern,399.0,,,,,,,http://i.imgur.com/xKNEKBa.png
4030,Killwangen,2050.0,203.0,0-3,0-3,9.902439024390244,0.0,0.0,http://i.imgur.com/1mK0CwS.png
4275,Kirchleerau,882.0,77.0,4,0-3,8.73015873015873,4.0,1.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,354.0,0-3,6,10.048254328697134,0.0,0.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,184.0,0-3,0-3,10.88757396449704,0.0,0.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,442.0,6,4,9.69085726814295,6.0,1.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,123.0,0-3,0-3,6.780595369349504,0.0,0.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,488.0,8,13,7.763283487114222,8.0,1.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,372.0,0-3,17,10.141766630316248,0.0,0.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,102.0,0-3,0-3,7.5892857142857135,0.0,0.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,264.0,27,12,9.53757225433526,27.0,2.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,953.0,4,0-3,8.743921460684465,4.0,1.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,170.0,0-3,0-3,7.848568790397045,0.0,0.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,57.0,0-3,0-3,7.661290322580645,0.0,0.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,232.0,5,0-3,7.3604060913705585,5.0,1.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,237.0,0-3,12,6.098816263510036,0.0,0.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,216.0,0-3,8,7.354443309499489,0.0,0.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,561.0,4,17,9.667413406858522,4.0,1.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,700.0,12,6,10.757645612417397,12.0,2.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,319.0,0-3,0-3,8.668478260869565,0.0,0.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,82.0,7,0-3,4.007820136852395,7.0,1.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,73.0,0-3,0-3,8.174692049272117,0.0,0.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,330.0,8,17,8.377760853008377,8.0,1.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,137.0,0-3,4,8.765195137555983,0.0,0.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,301.0,6,4,10.043376710043377,6.0,1.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,749.0,9,7,9.08539543910723,9.0,1.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,212.0,12,7,9.962406015037594,12.0,2.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,1042.0,21,6,9.421338155515372,21.0,2.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,400.0,14,12,8.90670229347584,14.0,2.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,70.0,0-3,0-3,5.785123966942149,0.0,0.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,63.0,0-3,0-3,5.790441176470589,0.0,0.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,65.0,4,0-3,6.4805583250249255,4.0,1.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,1047.0,18,16,11.647569251307154,18.0,2.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,455.0,4,0-3,9.455527847049044,4.0,1.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,348.0,4,4,8.29558998808105,4.0,1.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,313.0,11,9,11.138790035587188,11.0,2.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,946.0,20,9,11.08507147879072,20.0,2.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,41.0,0-3,0-3,6.960950764006792,0.0,0.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,258.0,6,7,9.429824561403509,6.0,1.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,127.0,12,0-3,6.237721021611002,12.0,2.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,68.0,0-3,0-3,6.470028544243577,0.0,0.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,302.0,0-3,11,7.464162135442412,0.0,0.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,117.0,0-3,0-3,7.597402597402597,0.0,0.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,787.0,8,14,9.058471454880294,8.0,1.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,158.0,0-3,6,6.347930895942146,0.0,0.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,50.0,0-3,0-3,4.690431519699812,0.0,0.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,1482.0,33,20,10.438089871812933,33.0,3.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,284.0,7,0-3,9.533400469956362,7.0,1.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,963.0,18,15,10.91341795104261,18.0,2.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,109.0,0-3,8,7.156927117531188,0.0,0.0,http://i.imgur.com/yEt9ppb.png
4315,Rekingen,940.0,73.0,0-3,0-3,7.76595744680851,0.0,0.0,http://i.imgur.com/L3LxyZ0.png
4039,Remetschwil,2021.0,178.0,5,0-3,8.807521029193468,5.0,1.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,75.0,0-3,0-3,5.647590361445784,0.0,0.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,1125.0,30,15,8.345697329376854,30.0,2.0,http://i.imgur.com/9BmdPBn.png
4316,Rietheim,722.0,69.0,0-3,5,9.556786703601109,0.0,0.0,http://i.imgur.com/GdFbyfK.png
4111,Riniken,1478.0,85.0,0-3,0-3,5.7510148849797025,0.0,0.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,961.0,20,19,10.438844232022594,20.0,2.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,59.0,0-3,0-3,6.629213483146068,0.0,0.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,428.0,7,19,9.406593406593407,7.0,1.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,483.0,4,0-3,8.72313527180784,4.0,1.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,49.0,0-3,0-3,5.724299065420561,0.0,0.0,http://i.imgur.com/yan4Ctu.png
4317,Rümikon,333.0,,,,,,,http://i.imgur.com/yB4U0hv.png
4283,Safenwil,4050.0,332.0,0-3,4,8.19753086419753,0.0,0.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,202.0,0-3,0-3,6.943966998968717,0.0,0.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,252.0,4,9,8.425275827482448,4.0,1.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,175.0,0-3,0-3,7.608695652173914,0.0,0.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,60.0,0-3,0-3,7.334963325183375,0.0,0.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,92.0,0-3,0-3,7.97918473547268,0.0,0.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,78.0,0-3,0-3,5.252525252525253,0.0,0.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,55.0,0-3,0-3,6.926952141057935,0.0,0.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,53.0,0-3,0-3,7.528409090909091,0.0,0.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,433.0,11,6,9.704168534289556,11.0,2.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,276.0,15,4,6.73828125,15.0,2.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,514.0,32,26,9.865642994241842,32.0,3.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,76.0,0-3,9,11.710323574730355,0.0,0.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,378.0,21,8,8.796835001163602,21.0,2.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,137.0,0-3,0-3,8.578584846587352,0.0,0.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,1579.0,15,13,13.000164663263625,15.0,2.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,104.0,0-3,0-3,7.91476407914764,0.0,0.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,321.0,0-3,4,8.039068369646882,0.0,0.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,291.0,0-3,0-3,9.249841068022887,0.0,0.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,194.0,0-3,5,8.766380478987799,0.0,0.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,460.0,7,21,9.484536082474227,7.0,1.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,1116.0,53,9,10.616438356164384,53.0,4.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,97.0,0-3,0-3,8.192567567567567,0.0,0.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,92.0,0-3,7,5.512282804074296,0.0,0.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,50.0,5,0-3,6.112469437652812,5.0,1.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,396.0,0-3,4,13.35131490222522,0.0,0.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,114.0,0-3,5,7.739307535641547,0.0,0.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,46.0,0-3,0-3,5.0884955752212395,0.0,0.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,123.0,0-3,6,8.991228070175438,0.0,0.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,435.0,0-3,13,10.175438596491228,0.0,0.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,220.0,5,0-3,6.900878293601004,5.0,1.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,84.0,0-3,0-3,5.603735823882588,0.0,0.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,652.0,10,8,9.031721845130905,10.0,1.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,82.0,0-3,0-3,5.423280423280423,0.0,0.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,172.0,0-3,0-3,8.011178388448998,0.0,0.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,561.0,0-3,15,7.384493879162828,0.0,0.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,101.0,0-3,0-3,6.066066066066067,0.0,0.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,171.0,6,5,8.702290076335878,6.0,1.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,109.0,0-3,0-3,5.4967221381744835,0.0,0.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,230.0,0-3,10,7.689735874289536,0.0,0.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,96.0,0-3,28,9.311348205625606,0.0,0.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,2029.0,19,15,9.613380081493414,19.0,2.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,337.0,0-3,5,8.826610790990047,0.0,0.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,721.0,8,7,9.402712571726656,8.0,1.0,http://i.imgur.com/rEkQqqO.png
4322,Wislikofen,357.0,,,,,,,http://i.imgur.com/aTJL5Ed.png
4181,Wittnau,1349.0,122.0,0-3,4,9.04373610081542,0.0,0.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,1702.0,19,31,10.215473260908709,19.0,2.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,132.0,4,0-3,8.073394495412845,4.0,1.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,91.0,0-3,4,8.809293320425944,0.0,0.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,473.0,8,9,9.878863826232246,8.0,1.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,539.0,17,0-3,8.315334773218144,17.0,2.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,68.0,0-3,0-3,5.851979345955249,0.0,0.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,157.0,0-3,0-3,6.563545150501672,0.0,0.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,116.0,0-3,0-3,8.630952380952381,0.0,0.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,871.0,8,19,7.313796288521286,8.0,1.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,330.0,8,0-3,7.328447701532312,8.0,1.0,http://i.imgur.com/LxfskzN.png
4264,Zuzgen,868.0,59.0,0-3,0-3,6.797235023041474,0.0,0.0,http://i.imgur.com/SNdgB4O.png
