bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601,Solothurn,Solothurn,5469,139,16883,32.39353195522123,http://i.imgur.com/JHN85pd.png
2465,Bucheggberg,Buchegg,700,13,2521,27.76675922253074,http://i.imgur.com/yrxc1LY.png
2464,Bucheggberg,Lüsslingen-Nennigkofen,467,1,1104,42.30072463768116,http://i.imgur.com/N8MtfcB.png
2455,Bucheggberg,Lüterkofen-Ichertswil,256,6,879,29.12400455062571,http://i.imgur.com/YJgUnxE.png
2457,Bucheggberg,Messen,465,6,1474,31.54681139755767,http://i.imgur.com/2uxYEzV.png
2461,Bucheggberg,Schnottwil,367,1,1139,32.22124670763828,http://i.imgur.com/pEng2IM.png
2471,Dorneck,Bättwil,320,1,1190,26.89075630252101,http://i.imgur.com/LLvYalH.png
2472,Dorneck,Büren,317,5,1051,30.16175071360609,http://i.imgur.com/PnBxaSz.png
2473,Dorneck,Dornach,2377,17,6923,34.33482594251047,http://i.imgur.com/COHmoqb.png
2474,Dorneck,Gempen,279,2,906,30.79470198675497,http://i.imgur.com/HzEspur.png
2475,Dorneck,Hochwald,355,3,1277,27.799530148786218,http://i.imgur.com/kIBMZAQ.png
2476,Dorneck,Hofstetten-Flüh,855,9,3216,26.58582089552239,http://i.imgur.com/V2VR9yi.png
2477,Dorneck,Metzerlen-Mariastein,278,1,943,29.48038176033934,http://i.imgur.com/i4ILrgV.png
2478,Dorneck,Nuglar-St. Pantaleon,421,8,1521,27.679158448389217,http://i.imgur.com/MGm5Ywo.png
2479,Dorneck,Rodersdorf,324,4,1368,23.684210526315788,http://i.imgur.com/p4uw0r9.png
2480,Dorneck,Seewen,282,8,1026,27.485380116959064,http://i.imgur.com/0JB6Mb5.png
2481,Dorneck,Witterswil,357,4,1450,24.620689655172416,http://i.imgur.com/0JrQ5Xw.png
2401,Gäu,Egerkingen,1201,8,4086,29.393049437102302,http://i.imgur.com/wyoEuip.png
2402,Gäu,Härkingen,475,6,1648,28.822815533980584,http://i.imgur.com/PQdyoSw.png
2403,Gäu,Kestenholz,556,11,1852,30.021598272138228,http://i.imgur.com/ITC2whV.png
2404,Gäu,Neuendorf,675,5,2278,29.631255487269538,http://i.imgur.com/aAcIy85.png
2405,Gäu,Niederbuchsiten,308,5,1265,24.347826086956523,http://i.imgur.com/cetMZcH.png
2406,Gäu,Oberbuchsiten,594,7,2305,25.77006507592191,http://i.imgur.com/GMgfP9q.png
2407,Gäu,Oensingen,1984,28,6326,31.362630414163768,http://i.imgur.com/nxrng2H.png
2408,Gäu,Wolfwil,649,15,2376,27.314814814814813,http://i.imgur.com/rWT56QU.png
2503,Gösgen,Erlinsbach,945,16,3576,26.426174496644293,http://i.imgur.com/PUlb6uL.png
2492,Gösgen,Kienberg,125,2,506,24.703557312252965,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,1008,14,3967,25.40962944290396,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,1178,14,3904,30.174180327868854,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,626,2,2363,26.491747778247987,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,345,3,1227,28.117359413202937,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,2011,17,6617,30.39141604956929,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,480,11,1977,24.279210925644918,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1608,30,5340,30.112359550561795,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1341,24,4971,26.976463488231744,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,189,6,977,19.34493346980553,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,321,5,1056,30.39772727272727,http://i.imgur.com/h8frbs5.png
