bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,7650,14,16859,45.376356842042824,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,1012,2,2511,40.30266825965751,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,585,1,1115,52.46636771300448,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,389,1,908,42.841409691629956,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,608,1,1475,41.220338983050844,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,463,1,1140,40.614035087719294,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,524,3,1162,45.09466437177281,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,439,1,1047,41.92932187201528,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,3136,11,6870,45.64774381368268,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,395,0,908,43.502202643171806,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,503,1,1257,40.01591089896579,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,1199,5,3299,36.34434677174902,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,378,1,957,39.49843260188088,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,562,4,1539,36.51721897335932,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,490,0,1406,34.85064011379801,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,403,0,1055,38.199052132701425,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,558,1,1466,38.062755798090045,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1658,2,4214,39.34504034171808,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,684,2,1730,39.53757225433526,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,758,1,1874,40.44823906083244,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,952,1,2342,40.64901793339026,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,484,3,1284,37.69470404984423,http://i.imgur.com/cetMZcH.png
2406.0,Gäu,Oberbuchsiten,842,2,2300,36.608695652173914,http://i.imgur.com/GMgfP9q.png
2407.0,Gäu,Oensingen,2556,3,6484,39.42011104256632,http://i.imgur.com/nxrng2H.png
2408.0,Gäu,Wolfwil,972,0,2388,40.7035175879397,http://i.imgur.com/rWT56QU.png
2503.0,Gösgen,Erlinsbach,1282,4,3594,35.67056204785754,http://i.imgur.com/PUlb6uL.png
2492.0,Gösgen,Kienberg,185,0,497,37.223340040241446,http://i.imgur.com/wLtAkKX.png
2493.0,Gösgen,Lostorf,1459,2,4052,36.00691016781836,http://i.imgur.com/zAcNSRM.png
2495.0,Gösgen,Niedergösgen,1579,0,4057,38.92038452058171,http://i.imgur.com/AllQYDU.png
2497.0,Gösgen,Obergösgen,912,2,2402,37.96835970024979,http://i.imgur.com/H29uxzr.png
2499.0,Gösgen,Stüsslingen,514,1,1236,41.58576051779935,http://i.imgur.com/ZbMWoK9.png
2500.0,Gösgen,Trimbach,2641,4,6663,39.636800240132075,http://i.imgur.com/WoSpmww.png
2501.0,Gösgen,Winznau,743,2,1964,37.830957230142566,http://i.imgur.com/XzWXfuU.png
2542.0,Lebern,Bellach,2170,9,5389,40.267210985340505,http://i.imgur.com/ltCzE3I.png
2543.0,Lebern,Bettlach,1990,4,4965,40.080563947633436,http://i.imgur.com/iR6Ksbc.png
,Lebern,Feldbrunnen,319,1,1004,31.772908366533866,
2545.0,Lebern,Flumenthal,458,0,1037,44.165863066538094,http://i.imgur.com/h8frbs5.png
2546.0,Lebern,Grenchen,7033,12,18010,39.05052748473071,http://i.imgur.com/HPgVrQu.png
