bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,7541,13,16859,44.72981790141764,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,995,1,2511,39.62564715252888,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,577,0,1115,51.74887892376682,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,384,0,908,42.290748898678416,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,601,0,1475,40.74576271186441,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,456,0,1140,40.0,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,509,0,1162,43.80378657487091,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,438,1,1047,41.833810888252145,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,3058,3,6870,44.51237263464338,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,388,1,908,42.731277533039645,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,485,1,1257,38.58392999204455,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,1176,3,3299,35.64716580782055,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,373,0,957,38.97596656217346,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,550,3,1539,35.73749187784275,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,480,0,1406,34.13940256045519,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,392,1,1055,37.156398104265406,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,544,3,1466,37.10777626193724,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1634,3,4214,38.775510204081634,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,674,1,1730,38.95953757225434,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,747,2,1874,39.861259338313765,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,940,0,2342,40.136635354397946,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,479,0,1284,37.30529595015577,http://i.imgur.com/cetMZcH.png
2406.0,Gäu,Oberbuchsiten,828,2,2300,36.0,http://i.imgur.com/GMgfP9q.png
2407.0,Gäu,Oensingen,2537,3,6484,39.127082048118446,http://i.imgur.com/nxrng2H.png
2408.0,Gäu,Wolfwil,956,0,2388,40.03350083752093,http://i.imgur.com/rWT56QU.png
