bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601,Solothurn,Solothurn,4604,35,16883,27.270034946395782,http://i.imgur.com/JHN85pd.png
2465,Bucheggberg,Buchegg,600,5,2521,23.80007933359778,http://i.imgur.com/yrxc1LY.png
2464,Bucheggberg,Lüsslingen-Nennigkofen,410,4,1104,37.13768115942029,http://i.imgur.com/N8MtfcB.png
2455,Bucheggberg,Lüterkofen-Ichertswil,211,1,879,24.004550625711037,http://i.imgur.com/YJgUnxE.png
2457,Bucheggberg,Messen,425,1,1474,28.83310719131615,http://i.imgur.com/2uxYEzV.png
2461,Bucheggberg,Schnottwil,320,1,1139,28.094820017559265,http://i.imgur.com/pEng2IM.png
2471,Dorneck,Bättwil,277,2,1190,23.277310924369747,http://i.imgur.com/LLvYalH.png
2472,Dorneck,Büren,267,4,1051,25.404376784015227,http://i.imgur.com/PnBxaSz.png
2473,Dorneck,Dornach,2170,10,6923,31.344792719919113,http://i.imgur.com/COHmoqb.png
2474,Dorneck,Gempen,258,3,906,28.47682119205298,http://i.imgur.com/HzEspur.png
2475,Dorneck,Hochwald,323,1,1277,25.29365700861394,http://i.imgur.com/kIBMZAQ.png
2476,Dorneck,Hofstetten-Flüh,707,8,3216,21.983830845771145,http://i.imgur.com/V2VR9yi.png
2477,Dorneck,Metzerlen-Mariastein,245,4,943,25.980911983032872,http://i.imgur.com/i4ILrgV.png
2478,Dorneck,Nuglar-St. Pantaleon,317,5,1521,20.84155161078238,http://i.imgur.com/MGm5Ywo.png
2479,Dorneck,Rodersdorf,272,1,1368,19.883040935672515,http://i.imgur.com/p4uw0r9.png
2480,Dorneck,Seewen,234,2,1026,22.807017543859647,http://i.imgur.com/0JB6Mb5.png
2481,Dorneck,Witterswil,300,5,1450,20.689655172413794,http://i.imgur.com/0JrQ5Xw.png
2401,Gäu,Egerkingen,1089,16,4086,26.651982378854626,http://i.imgur.com/wyoEuip.png
2402,Gäu,Härkingen,422,3,1648,25.606796116504853,http://i.imgur.com/PQdyoSw.png
2403,Gäu,Kestenholz,483,3,1852,26.079913606911447,http://i.imgur.com/ITC2whV.png
2404,Gäu,Neuendorf,611,4,2278,26.821773485513607,http://i.imgur.com/aAcIy85.png
2405,Gäu,Niederbuchsiten,273,4,1265,21.58102766798419,http://i.imgur.com/cetMZcH.png
2406,Gäu,Oberbuchsiten,541,3,2305,23.470715835141,http://i.imgur.com/GMgfP9q.png
2407,Gäu,Oensingen,1774,6,6326,28.042997154600062,http://i.imgur.com/nxrng2H.png
2408,Gäu,Wolfwil,526,4,2376,22.13804713804714,http://i.imgur.com/rWT56QU.png
2503,Gösgen,Erlinsbach,840,3,3576,23.48993288590604,http://i.imgur.com/PUlb6uL.png
2492,Gösgen,Kienberg,113,0,506,22.33201581027668,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,868,3,3967,21.880514242500627,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,1038,7,3904,26.588114754098363,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,566,5,2363,23.952602623783324,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,302,6,1227,24.612876935615322,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,1817,7,6617,27.45957382499622,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,426,1,1977,21.547799696509866,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1406,12,5340,26.329588014981276,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1176,13,4971,23.657211828605913,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,139,1,977,14.227226202661209,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,274,2,1056,25.946969696969695,http://i.imgur.com/h8frbs5.png
2546,Lebern,Grenchen,4892,30,17746,27.566775611405387,http://i.imgur.com/HPgVrQu.png
2547,Lebern,Günsberg,283,0,1197,23.642439431913115,http://i.imgur.com/ZKfrFH6.png
2548,Lebern,Hubersdorf,193,0,727,26.5474552957359,http://i.imgur.com/GrIxwUh.png
2550,Lebern,Langendorf,974,7,3789,25.70599102665611,http://i.imgur.com/gBJhift.png
2551,Lebern,Lommiswil,370,2,1590,23.270440251572328,http://i.imgur.com/kp8FhJC.png
2553,Lebern,Oberdorf,353,1,1780,19.831460674157302,http://i.imgur.com/crpGiRQ.png
