BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,kategorie_sieben_tage,Wappen
4041,Stetten,2213,184.0,5,0-3,8.314505196565749,5.0,1.0,http://i.imgur.com/Qeadgb2.png
4042,Turgi,2966,361.0,6,5,12.171274443695212,6.0,1.0,http://i.imgur.com/PzCWLUz.png
4044,Untersiggenthal,7219,600.0,17,20,8.311400470979361,17.0,2.0,http://i.imgur.com/jBMixKU.png
4045,Wettingen,21106,1801.0,69,25,8.533118544489719,69.0,4.0,http://i.imgur.com/bZt880G.png
4046,Wohlenschwil,1635,119.0,4,0-3,7.2782874617737,4.0,1.0,http://i.imgur.com/o0QVJBn.png
4047,Würenlingen,4788,412.0,28,13,8.60484544695071,28.0,2.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482,459.0,8,19,7.081147793890774,8.0,1.0,http://i.imgur.com/BeciNc5.png
4061,Arni,1900,113.0,0-3,0-3,5.947368421052632,0.0,0.0,http://i.imgur.com/C3WOB3q.png
4062,Berikon,4753,353.0,4,6,7.426888281085631,4.0,1.0,http://i.imgur.com/3Xs5j19.png
4063,Bremgarten,8320,643.0,20,19,7.728365384615385,20.0,2.0,http://i.imgur.com/BG0afll.png
4064,Büttikon,1015,81.0,0-3,0-3,7.980295566502463,0.0,0.0,http://i.imgur.com/ogYGHIu.png
4065,Dottikon,3904,413.0,8,11,10.57889344262295,8.0,1.0,http://i.imgur.com/0mUHtpT.png
4066,Eggenwil,1038,62.0,0-3,0-3,5.973025048169557,0.0,0.0,http://i.imgur.com/yYenINV.png
4067,Fischbach-Göslikon,1663,99.0,0-3,0-3,5.9530968129885755,0.0,0.0,http://i.imgur.com/mWTvWia.png
4068,Hägglingen,2478,153.0,0-3,5,6.174334140435835,0.0,0.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643,54.0,0-3,0-3,8.398133748055987,0.0,0.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190,131.0,0-3,4,5.981735159817352,0.0,0.0,http://i.imgur.com/ECk8cce.png
4072,Niederwil,2810,273.0,0-3,0-3,9.715302491103204,0.0,0.0,http://i.imgur.com/W6rKm9n.png
4073,Oberlunkhofen,2036,109.0,0-3,0-3,5.3536345776031435,0.0,0.0,http://i.imgur.com/KcFNdhq.png
4074,Oberwil-Lieli,2489,136.0,0-3,0-3,5.464041783848935,0.0,0.0,http://i.imgur.com/WgLIb5X.png
4075,Rudolfstetten-Friedlisberg,4550,341.0,28,13,7.4945054945054945,28.0,2.0,http://i.imgur.com/0ovp26K.png
4076,Sarmenstorf,2909,177.0,0-3,6,6.084565142660709,0.0,0.0,http://i.imgur.com/sZSmep6.png
4077,Tägerig,1473,95.0,0-3,0-3,6.449422946367957,0.0,0.0,http://i.imgur.com/zvpZnBf.png
4078,Uezwil,496,,,,,,,http://i.imgur.com/guL4ZZO.png
4079,Unterlunkhofen,1499,75.0,4,0-3,5.003335557038025,4.0,1.0,http://i.imgur.com/0P2K5gE.png
4080,Villmergen,7597,501.0,42,18,6.594708437541135,42.0,3.0,http://i.imgur.com/A2GyHF4.png
4081,Widen,3818,310.0,5,13,8.119434258774227,5.0,1.0,http://i.imgur.com/vcitIcK.png
4082,Wohlen,16661,1535.0,63,93,9.213132465038113,63.0,4.0,http://i.imgur.com/toO1BXR.png
4083,Zufikon,4503,228.0,0-3,4,5.063291139240507,0.0,0.0,http://i.imgur.com/LxfskzN.png
4091,Auenstein,1615,67.0,0-3,0-3,4.148606811145511,0.0,0.0,http://i.imgur.com/uT769MY.png
4092,Birr,4605,479.0,30,31,10.401737242128121,30.0,2.0,http://i.imgur.com/8lubMLf.png
4093,Birrhard,747,54.0,0-3,0-3,7.228915662650602,0.0,0.0,http://i.imgur.com/vJnLuxW.png
4124,Bözberg,1650,68.0,0-3,0-3,4.121212121212121,0.0,0.0,http://i.imgur.com/Z82TA8D.png
4094,Bözen,801,56.0,0-3,0-3,6.991260923845194,0.0,0.0,http://i.imgur.com/4vqxy3h.png
4095,Brugg,12651,870.0,23,48,6.876926725160066,23.0,2.0,http://i.imgur.com/V9u6Gti.png
4096,Effingen,617,45.0,0-3,0-3,7.293354943273905,0.0,0.0,http://i.imgur.com/ZN8SrR2.png
4097,Elfingen,296,,,,,,,http://i.imgur.com/Zf9aMeU.png
4099,Habsburg,418,,,,,,,http://i.imgur.com/gdx3lLc.png
4100,Hausen,3673,279.0,18,9,7.595970596242853,18.0,2.0,http://i.imgur.com/xX4VwmR.png
4104,Lupfig,3152,219.0,7,9,6.947969543147208,7.0,1.0,http://i.imgur.com/GsvlHnm.png
4105,Mandach,331,,,,,,,http://i.imgur.com/9A7gzrY.png
4106,Mönthal,398,,,,,,,http://i.imgur.com/Yxxsjjp.png
4107,Mülligen,1088,60.0,7,0-3,5.514705882352941,7.0,1.0,http://i.imgur.com/9f1bnFE.png
4110,Remigen,1328,63.0,0-3,0-3,4.743975903614458,0.0,0.0,http://i.imgur.com/U0CfL6R.png
4111,Riniken,1478,82.0,0-3,0-3,5.548037889039242,0.0,0.0,http://i.imgur.com/0uuXfx7.png
4112,Rüfenach,856,49.0,0-3,0-3,5.724299065420561,0.0,0.0,http://i.imgur.com/yan4Ctu.png
4125,Schinznach,2300,165.0,0-3,4,7.173913043478261,0.0,0.0,http://i.imgur.com/QGZrvS1.png
4117,Thalheim,818,37.0,0-3,0-3,4.52322738386308,0.0,0.0,http://i.imgur.com/esL6zNk.png
4120,Veltheim,1512,80.0,0-3,4,5.291005291005291,0.0,0.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147,144.0,0-3,0-3,6.707033069399161,0.0,0.0,http://i.imgur.com/eE28poK.png
4122,Villnachern,1665,93.0,0-3,4,5.585585585585585,0.0,0.0,http://i.imgur.com/GZXQi5c.png
4123,Windisch,7668,658.0,16,20,8.5811163275952,16.0,2.0,http://i.imgur.com/rEkQqqO.png
4131,Beinwil am See,3377,245.0,9,0-3,7.254960023689665,9.0,1.0,http://i.imgur.com/CZhBYqU.png
4132,Birrwil,1153,63.0,0-3,0-3,5.464006938421509,0.0,0.0,http://i.imgur.com/JoWL5vL.png
4133,Burg,1013,92.0,0-3,0-3,9.08193484698914,0.0,0.0,http://i.imgur.com/vOAYsho.png
4134,Dürrenäsch,1313,61.0,6,0-3,4.645849200304646,6.0,1.0,http://i.imgur.com/yvxFBnD.png
4135,Gontenschwil,2137,125.0,0-3,0-3,5.84932147870847,0.0,0.0,http://i.imgur.com/Lclz6bM.png
4136,Holziken,1494,104.0,7,0-3,6.961178045515395,7.0,1.0,http://i.imgur.com/UX2nmJk.png
4137,Leimbach,480,,,,,,,http://i.imgur.com/TX9Scww.png
4138,Leutwil,744,45.0,0-3,0-3,6.048387096774194,0.0,0.0,http://i.imgur.com/L9D6Thz.png
4139,Menziken,6507,601.0,25,20,9.236207161518365,25.0,2.0,http://i.imgur.com/uIpPosE.png
4140,Oberkulm,2736,246.0,4,5,8.991228070175438,4.0,1.0,http://i.imgur.com/P5AI07c.png
4141,Reinach,8824,852.0,42,48,9.655485040797824,42.0,3.0,http://i.imgur.com/Iyt0GB9.png
4142,Schlossrued,818,52.0,0-3,0-3,6.356968215158925,0.0,0.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153,84.0,0-3,4,7.285342584562011,0.0,0.0,http://i.imgur.com/PwOUivA.png
4144,Schöftland,4462,384.0,4,8,8.60600627521291,4.0,1.0,http://i.imgur.com/9LgvZlg.png
4145,Teufenthal,1669,70.0,0-3,0-3,4.194128220491312,0.0,0.0,http://i.imgur.com/NvOAkJh.png
4146,Unterkulm,3188,193.0,0-3,7,6.053952321204517,0.0,0.0,http://i.imgur.com/BoM5cfD.png
4147,Zetzwil,1344,107.0,0-3,4,7.961309523809524,0.0,0.0,http://i.imgur.com/HQ60iSU.png
4161,Eiken,2298,157.0,7,0-3,6.8320278503046135,7.0,1.0,http://i.imgur.com/iCYKJYG.png
4163,Frick,5584,493.0,8,4,8.828796561604586,8.0,1.0,http://i.imgur.com/vz4fzlu.png
4164,Gansingen,1060,54.0,0-3,0-3,5.09433962264151,0.0,0.0,http://i.imgur.com/78jiI1Z.png
4165,Gipf-Oberfrick,3722,172.0,4,5,4.6211714132187,4.0,1.0,http://i.imgur.com/xgSIKpN.png
4166,Herznach,1560,111.0,25,12,7.115384615384615,25.0,2.0,http://i.imgur.com/MhJEcTa.png
4167,Hornussen,1005,92.0,4,4,9.154228855721392,4.0,1.0,http://i.imgur.com/lSP17BT.png
4169,Kaisten,2685,219.0,0-3,5,8.156424581005586,0.0,0.0,http://i.imgur.com/k2OMcvS.png
4170,Laufenburg,3668,339.0,0-3,0-3,9.242093784078516,0.0,0.0,http://i.imgur.com/0q2DzDX.png
4184,Mettauertal,2046,59.0,0-3,0-3,2.8836754643206253,0.0,0.0,http://i.imgur.com/gALhRfi.png
4172,Münchwilen,1003,57.0,0-3,0-3,5.682951146560319,0.0,0.0,http://i.imgur.com/28quAhM.png
4173,Oberhof,589,31.0,0-3,4,5.263157894736842,0.0,0.0,http://i.imgur.com/z0ORwr7.png
4175,Oeschgen,1066,48.0,4,0-3,4.50281425891182,4.0,1.0,http://i.imgur.com/A9axLHn.png
4176,Schwaderloch,704,49.0,0-3,0-3,6.9602272727272725,0.0,0.0,http://i.imgur.com/NHfpFSM.png
4177,Sisseln,1597,124.0,5,0-3,7.764558547276143,5.0,1.0,http://i.imgur.com/7RvTKOe.png
4179,Ueken,904,43.0,0-3,0-3,4.756637168141593,0.0,0.0,http://i.imgur.com/BVhtXoi.png
4181,Wittnau,1349,90.0,0-3,0-3,6.6716085989621945,0.0,0.0,http://i.imgur.com/MAHyAYx.png
4182,Wölflinswil,1033,78.0,6,9,7.55082284607938,6.0,1.0,http://i.imgur.com/vV3lkT2.png
4183,Zeihen,1162,67.0,0-3,8,5.76592082616179,0.0,0.0,http://i.imgur.com/DRqKcvq.png
4191,Ammerswil,721,28.0,0-3,0-3,3.8834951456310676,0.0,0.0,http://i.imgur.com/afyGrTN.png
4192,Boniswil,1480,114.0,0-3,0-3,7.7027027027027035,0.0,0.0,http://i.imgur.com/uBIcVt3.png
4193,Brunegg,881,57.0,0-3,4,6.469920544835414,0.0,0.0,http://i.imgur.com/F3kukwZ.png
4194,Dintikon,2273,192.0,0-3,5,8.446986361636604,0.0,0.0,http://i.imgur.com/lBAsq7b.png
4195,Egliswil,1472,97.0,5,0-3,6.5896739130434785,5.0,1.0,http://i.imgur.com/vN2vVQd.png
4196,Fahrwangen,2310,170.0,19,12,7.35930735930736,19.0,2.0,http://i.imgur.com/zB6yFbf.png
4197,Hallwil,902,50.0,0-3,0-3,5.543237250554324,0.0,0.0,http://i.imgur.com/HtG409v.png
4198,Hendschiken,1320,108.0,7,5,8.181818181818182,7.0,1.0,http://i.imgur.com/gWXFvm5.png
4199,Holderbank,1382,130.0,0-3,4,9.406657018813313,0.0,0.0,http://i.imgur.com/qsnl5Dc.png
4200,Hunzenschwil,4106,400.0,13,11,9.74184120798831,13.0,2.0,http://i.imgur.com/Vqj6WIx.png
4201,Lenzburg,10899,862.0,40,43,7.9089824754564635,40.0,3.0,http://i.imgur.com/hwKNDNt.png
4202,Meisterschwanden,2937,184.0,4,4,6.264896152536601,4.0,1.0,http://i.imgur.com/5oMnSnx.png
4203,Möriken-Wildegg,4491,104.0,5,5,2.3157425963037186,5.0,1.0,http://i.imgur.com/0EUBHOL.png
4204,Niederlenz,4812,413.0,23,16,8.582709891936826,23.0,2.0,http://i.imgur.com/8PjOy30.png
4205,Othmarsingen,2979,255.0,5,13,8.559919436052366,5.0,1.0,http://i.imgur.com/534vMUa.png
4206,Rupperswil,5537,451.0,8,10,8.145204984648727,8.0,1.0,http://i.imgur.com/Ltb4dWS.png
4207,Schafisheim,2991,211.0,6,0-3,7.054496823804747,6.0,1.0,http://i.imgur.com/H3aMbia.png
4208,Seengen,4096,233.0,4,6,5.6884765625,4.0,1.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210,429.0,12,13,8.234165067178504,12.0,2.0,http://i.imgur.com/cQJKG8S.png
4210,Staufen,3993,289.0,15,12,7.237665915351865,15.0,2.0,http://i.imgur.com/GQ3xIgp.png
4221,Abtwil,964,57.0,0-3,4,5.9128630705394185,0.0,0.0,http://i.imgur.com/quVNZ0U.png
4222,Aristau,1495,110.0,5,0-3,7.357859531772576,5.0,1.0,http://i.imgur.com/PIvaWFS.png
4223,Auw,2180,174.0,0-3,15,7.9816513761467895,0.0,0.0,http://i.imgur.com/84retIE.png
4224,Beinwil (Freiamt),1203,72.0,0-3,0-3,5.985037406483791,0.0,0.0,http://i.imgur.com/1n5fQC2.png
4226,Besenbüren,627,38.0,0-3,0-3,6.0606060606060606,0.0,0.0,http://i.imgur.com/yiA3B1k.png
4227,Bettwil,662,39.0,0-3,0-3,5.8912386706948645,0.0,0.0,http://i.imgur.com/OaApds5.png
4228,Boswil,2870,175.0,0-3,6,6.097560975609756,0.0,0.0,http://i.imgur.com/sxNfHIM.png
4229,Bünzen,1116,58.0,0-3,0-3,5.197132616487455,0.0,0.0,http://i.imgur.com/R25JhYh.png
4230,Buttwil,1239,57.0,0-3,0-3,4.600484261501211,0.0,0.0,http://i.imgur.com/yppnIDt.png
4231,Dietwil,1349,113.0,0-3,0-3,8.3765752409192,0.0,0.0,http://i.imgur.com/OzZ1nJd.png
4232,Geltwil,214,,,,,,,http://i.imgur.com/QsJLNJe.png
4233,Kallern,399,,,,,,,http://i.imgur.com/xKNEKBa.png
4234,Merenschwand,3680,283.0,8,0-3,7.690217391304348,8.0,1.0,http://i.imgur.com/VUV5NO6.png
4235,Mühlau,1210,59.0,0-3,0-3,4.87603305785124,0.0,0.0,http://i.imgur.com/RsXBeqQ.png
4236,Muri,8244,656.0,23,18,7.957302280446385,23.0,2.0,http://i.imgur.com/djI91Qx.png
4237,Oberrüti,1540,97.0,0-3,9,6.298701298701298,0.0,0.0,http://i.imgur.com/pRsDklD.png
4238,Rottenschwil,890,57.0,0-3,0-3,6.404494382022471,0.0,0.0,http://i.imgur.com/H1UEchi.png
4239,Sins,4297,314.0,11,0-3,7.3074237840353735,11.0,2.0,http://i.imgur.com/I3auIg0.png
4240,Waltenschwil,2991,199.0,0-3,0-3,6.65329321297225,0.0,0.0,http://i.imgur.com/b4SUG3R.png
4251,Hellikon,783,46.0,5,0-3,5.874840357598978,5.0,1.0,http://i.imgur.com/J5RSMbU.png
4252,Kaiseraugst,5533,463.0,6,13,8.367973974335802,6.0,1.0,http://i.imgur.com/rTZ61AE.png
4253,Magden,3886,206.0,11,4,5.301080802882141,11.0,2.0,http://i.imgur.com/RjlsGjO.png
4254,Möhlin,11060,961.0,22,45,8.68896925858951,22.0,2.0,http://i.imgur.com/dODOirk.png
4255,Mumpf,1563,121.0,5,0-3,7.741522712731926,5.0,1.0,http://i.imgur.com/4FvMR7y.png
4256,Obermumpf,1051,58.0,8,0-3,5.518553758325404,8.0,1.0,http://i.imgur.com/lZjt1pO.png
4257,Olsberg,356,,,,,,,http://i.imgur.com/vmb4c6O.png
4258,Rheinfelden,13480,1014.0,51,43,7.5222551928783385,51.0,4.0,http://i.imgur.com/9BmdPBn.png
4259,Schupfart,794,51.0,0-3,0-3,6.423173803526448,0.0,0.0,http://i.imgur.com/eMTBgqS.png
4260,Stein,3146,272.0,17,23,8.645899554990464,17.0,2.0,http://i.imgur.com/3moofQ2.png
4261,Wallbach,1983,98.0,0-3,0-3,4.942007060010085,0.0,0.0,http://i.imgur.com/FNtG3ZP.png
4262,Wegenstetten,1031,60.0,0-3,5,5.819592628516004,0.0,0.0,http://i.imgur.com/zXwaQpI.png
4263,Zeiningen,2392,133.0,0-3,0-3,5.560200668896321,0.0,0.0,http://i.imgur.com/NDqPy8c.png
4264,Zuzgen,868,52.0,4,0-3,5.990783410138248,4.0,1.0,http://i.imgur.com/SNdgB4O.png
4271,Aarburg,8471,850.0,37,40,10.034234446936608,37.0,3.0,http://i.imgur.com/6Voq865.png
4273,Bottenwil,816,56.0,5,0-3,6.862745098039216,5.0,1.0,http://i.imgur.com/LKmgR6E.png
4274,Brittnau,3960,198.0,0-3,4,5.0,0.0,0.0,http://i.imgur.com/pYHLczb.png
4275,Kirchleerau,882,69.0,0-3,0-3,7.8231292517006805,0.0,0.0,http://i.imgur.com/VUYTPz1.png
4276,Kölliken,4561,407.0,16,15,8.92348169261127,16.0,2.0,http://i.imgur.com/82JAxdf.png
4277,Moosleerau,893,70.0,0-3,5,7.838745800671893,0.0,0.0,http://i.imgur.com/tY7Fvn4.png
4279,Murgenthal,2997,269.0,26,28,8.975642308975642,26.0,2.0,http://i.imgur.com/vQIoXmy.png
4280,Oftringen,14198,1339.0,24,32,9.430905761374841,24.0,2.0,http://i.imgur.com/yKfDk3D.png
4281,Reitnau,1523,85.0,0-3,0-3,5.581089954038083,0.0,0.0,http://i.imgur.com/yEt9ppb.png
4282,Rothrist,9206,855.0,39,40,9.28742124701282,39.0,3.0,http://i.imgur.com/9SjdW5A.png
4283,Safenwil,4050,298.0,0-3,6,7.3580246913580245,0.0,0.0,http://i.imgur.com/f0W1g7a.png
4284,Staffelbach,1314,99.0,0-3,0-3,7.534246575342466,0.0,0.0,http://i.imgur.com/3J4WNhu.png
4285,Strengelbach,4850,385.0,28,30,7.9381443298969065,28.0,2.0,http://i.imgur.com/zvfHrHe.png
4286,Uerkheim,1368,102.0,21,4,7.456140350877193,21.0,2.0,http://i.imgur.com/Bkm3C1T.png
4287,Vordemwald,1965,147.0,0-3,0-3,7.480916030534352,0.0,0.0,http://i.imgur.com/vl3uVMt.png
4288,Wiliberg,173,,,,,,,http://i.imgur.com/5dd7Hhd.png
4289,Zofingen,11909,772.0,33,18,6.482492232765136,33.0,3.0,http://i.imgur.com/Qf7Qf0z.png
4323,Bad Zurzach,4343,327.0,10,7,7.529357586921483,10.0,1.0,http://i.imgur.com/mjSPuPu.png
4301,Baldingen,273,,,,,,,http://i.imgur.com/BEwN8fD.png
4302,Böbikon,165,,,,,,,http://i.imgur.com/XdM34RQ.png
4303,Böttstein,3926,379.0,12,18,9.653591441670912,12.0,2.0,http://i.imgur.com/qhbXZHO.png
4304,Döttingen,4181,410.0,6,5,9.806266443434584,6.0,1.0,http://i.imgur.com/vlYGFfx.png
4305,Endingen,2567,180.0,0-3,4,7.012076353720296,0.0,0.0,http://i.imgur.com/n2YkuRe.png
4306,Fisibach,526,31.0,0-3,0-3,5.893536121673003,0.0,0.0,http://i.imgur.com/yTT7fDF.png
4307,Full-Reuenthal,862,63.0,0-3,0-3,7.308584686774942,0.0,0.0,http://i.imgur.com/K5WG8LN.png
4308,Kaiserstuhl,419,,,,,,,http://i.imgur.com/M6tzgTf.png
4309,Klingnau,3523,331.0,13,0-3,9.395401646324157,13.0,2.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690,180.0,10,4,10.650887573964498,10.0,1.0,http://i.imgur.com/NUihGv5.png
4311,Leibstadt,1344,91.0,4,0-3,6.770833333333333,4.0,1.0,http://i.imgur.com/nDEg55x.png
4312,Lengnau,2768,200.0,0-3,0-3,7.225433526011561,0.0,0.0,http://i.imgur.com/jtVn2cE.png
4313,Leuggern,2166,164.0,0-3,0-3,7.571560480147737,0.0,0.0,http://i.imgur.com/jwxM3DD.png
4314,Mellikon,227,,,,,,,http://i.imgur.com/nxzSlN6.png
4315,Rekingen,940,68.0,0-3,0-3,7.234042553191489,0.0,0.0,http://i.imgur.com/L3LxyZ0.png
4316,Rietheim,722,59.0,4,0-3,8.171745152354571,4.0,1.0,http://i.imgur.com/GdFbyfK.png
4317,Rümikon,333,,,,,,,http://i.imgur.com/yB4U0hv.png
4318,Schneisingen,1485,67.0,4,0-3,4.511784511784512,4.0,1.0,http://i.imgur.com/VRUk88K.png
4319,Siglistorf,649,65.0,4,0-3,10.015408320493066,4.0,1.0,http://i.imgur.com/npW0y0w.png
4320,Tegerfelden,1184,87.0,0-3,0-3,7.347972972972973,0.0,0.0,http://i.imgur.com/EVYOopQ.png
4322,Wislikofen,357,,,,,,,http://i.imgur.com/aTJL5Ed.png
