bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,7550,9,16859,44.78320185064357,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,1000,5,2511,39.8247710075667,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,578,1,1115,51.83856502242152,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,384,0,908,42.290748898678416,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,601,0,1475,40.74576271186441,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,456,0,1140,40.0,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,511,2,1162,43.97590361445783,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,438,0,1047,41.833810888252145,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,3068,10,6870,44.65793304221252,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,388,0,908,42.731277533039645,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,489,4,1257,38.902147971360385,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,1178,2,3299,35.707790239466505,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,373,0,957,38.97596656217346,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,551,1,1539,35.80246913580247,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,481,1,1406,34.21052631578947,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,393,1,1055,37.25118483412322,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,546,2,1466,37.244201909959074,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1637,3,4214,38.84670147128619,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,674,0,1730,38.95953757225434,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,747,0,1874,39.861259338313765,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,941,1,2342,40.17933390264731,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,479,0,1284,37.30529595015577,http://i.imgur.com/cetMZcH.png
2406.0,Gäu,Oberbuchsiten,829,1,2300,36.04347826086956,http://i.imgur.com/GMgfP9q.png
2407.0,Gäu,Oensingen,2540,3,6484,39.1733497840839,http://i.imgur.com/nxrng2H.png
2408.0,Gäu,Wolfwil,957,1,2388,40.07537688442211,http://i.imgur.com/rWT56QU.png
2503.0,Gösgen,Erlinsbach,1259,0,3594,35.03060656649972,http://i.imgur.com/PUlb6uL.png
2492.0,Gösgen,Kienberg,180,0,497,36.21730382293762,http://i.imgur.com/wLtAkKX.png
2493.0,Gösgen,Lostorf,1441,2,4052,35.56268509378085,http://i.imgur.com/zAcNSRM.png
2495.0,Gösgen,Niedergösgen,1555,1,4057,38.328814394873056,http://i.imgur.com/AllQYDU.png
2497.0,Gösgen,Obergösgen,891,2,2402,37.09408825978351,http://i.imgur.com/H29uxzr.png
2499.0,Gösgen,Stüsslingen,501,2,1236,40.53398058252427,http://i.imgur.com/ZbMWoK9.png
2500.0,Gösgen,Trimbach,2598,2,6663,38.991445294912204,http://i.imgur.com/WoSpmww.png
2501.0,Gösgen,Winznau,729,1,1964,37.11812627291242,http://i.imgur.com/XzWXfuU.png
2542.0,Lebern,Bellach,2134,4,5389,39.59918352198924,http://i.imgur.com/ltCzE3I.png
2543.0,Lebern,Bettlach,1964,3,4965,39.556898288016114,http://i.imgur.com/iR6Ksbc.png
,Lebern,Feldbrunnen,316,2,1004,31.47410358565737,
2545.0,Lebern,Flumenthal,455,1,1037,43.876567020250725,http://i.imgur.com/h8frbs5.png
2546.0,Lebern,Grenchen,6935,11,18010,38.50638534147696,http://i.imgur.com/HPgVrQu.png
2547.0,Lebern,Günsberg,467,2,1163,40.15477214101462,http://i.imgur.com/ZKfrFH6.png
2548.0,Lebern,Hubersdorf,284,0,725,39.17241379310345,http://i.imgur.com/GrIxwUh.png
2550.0,Lebern,Langendorf,1578,6,3798,41.54818325434439,http://i.imgur.com/gBJhift.png
2551.0,Lebern,Lommiswil,645,0,1605,40.18691588785047,http://i.imgur.com/kp8FhJC.png
2553.0,Lebern,Oberdorf,674,1,1819,37.053326003298515,http://i.imgur.com/crpGiRQ.png
2554.0,Lebern,Riedholz,991,1,2310,42.9004329004329,http://i.imgur.com/sMEMU8t.png
2555.0,Lebern,Rüttenen,462,0,1512,30.555555555555557,http://i.imgur.com/sivJZRn.png
2556.0,Lebern,Selzach,1410,4,3569,39.50686466797422,http://i.imgur.com/kla0mby.png
2571.0,Olten,Boningen,347,0,794,43.702770780856426,http://i.imgur.com/MhFqEu0.png
2572.0,Olten,Däniken,1105,1,2969,37.217918491074435,http://i.imgur.com/BZxrxKx.png
2573.0,Olten,Dulliken,2077,1,5199,39.94999038276592,http://i.imgur.com/XL473mv.png
2575.0,Olten,Fulenbach,710,1,1776,39.97747747747748,http://i.imgur.com/QcYUHDY.png
2576.0,Olten,Gretzenbach,1040,3,2773,37.50450775333574,http://i.imgur.com/MlSwCRn.png
2578.0,Olten,Gunzgen,622,1,1680,37.023809523809526,http://i.imgur.com/tAcSIIa.png
2579.0,Olten,Hägendorf,2079,1,5265,39.48717948717949,http://i.imgur.com/RJoWgKI.png
2580.0,Olten,Kappel,1185,4,3392,34.93514150943396,http://i.imgur.com/FR4dCDn.png
2581.0,Olten,Olten,7447,13,18417,40.435467231362324,http://i.imgur.com/P9JM0Cd.png
2582.0,Olten,Rickenbach,409,0,1087,37.62649494020239,http://i.imgur.com/EVTUO7d.png
2583.0,Olten,Schönenwerd,1955,5,5133,38.08688875901032,http://i.imgur.com/l6WAIYt.png
2584.0,Olten,Starrkirch-Wil,743,1,1813,40.98179812465526,http://i.imgur.com/T9u6sRs.png
2586.0,Olten,Wangen b. Olten,2141,6,5372,39.854802680565896,http://i.imgur.com/gCafUGv.png
2421.0,Thal,Aedermannsdorf,253,1,582,43.470790378006875,http://i.imgur.com/BVMxQoV.png
2422.0,Thal,Balsthal,2626,1,6354,41.328297135662574,http://i.imgur.com/18bTE5O.png
2425.0,Thal,Holderbank,270,0,731,36.935704514363884,http://i.imgur.com/ftfz7o1.png
2426.0,Thal,Laupersdorf,742,0,1819,40.79164376030786,http://i.imgur.com/ZL7intR.png
2427.0,Thal,Matzendorf,487,0,1371,35.521517140773156,http://i.imgur.com/z108GYa.png
2428.0,Thal,Mümliswil-Ramiswil,952,0,2383,39.94964330675619,http://i.imgur.com/IvGrJWV.png
,Thal,Welschenrohr-Gänsbrunnen,404,0,1173,34.44160272804774,
2611.0,Thierstein,Bärschwil,267,6,793,33.669609079445145,http://i.imgur.com/SIV7f2Q.png
2613.0,Thierstein,Breitenbach,1898,3,4055,46.806411837237974,http://i.imgur.com/RS288nQ.png
2614.0,Thierstein,Büsserach,1033,3,2346,44.032395566922425,http://i.imgur.com/Frdm2ev.png
2615.0,Thierstein,Erschwil,386,0,940,41.06382978723404,http://i.imgur.com/fi2KQWE.png
