bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2492,Gösgen,Kienberg,100,7,506,19.76284584980237,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,794,9,3967,20.015124779430298,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,950,19,3904,24.334016393442624,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,500,9,2363,21.159542953872197,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,274,5,1227,22.33088834555827,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,1686,21,6617,25.479824693970077,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,387,6,1977,19.575113808801213,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1225,26,5340,22.94007490636704,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1003,18,4971,20.177026755180044,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,126,2,977,12.896622313203684,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,243,5,1056,23.011363636363637,http://i.imgur.com/h8frbs5.png
2546,Lebern,Grenchen,4298,101,17746,24.219542432097374,http://i.imgur.com/HPgVrQu.png
2547,Lebern,Günsberg,242,5,1197,20.2172096908939,http://i.imgur.com/ZKfrFH6.png
2548,Lebern,Hubersdorf,173,4,727,23.796423658872076,http://i.imgur.com/GrIxwUh.png
2550,Lebern,Langendorf,854,21,3789,22.538928477170757,http://i.imgur.com/gBJhift.png
2551,Lebern,Lommiswil,314,5,1590,19.748427672955977,http://i.imgur.com/kp8FhJC.png
2553,Lebern,Oberdorf,308,8,1780,17.303370786516854,http://i.imgur.com/crpGiRQ.png
2554,Lebern,Riedholz,524,13,2317,22.615451014242556,http://i.imgur.com/sMEMU8t.png
2555,Lebern,Rüttenen,244,1,1483,16.45313553607552,http://i.imgur.com/sivJZRn.png
2556,Lebern,Selzach,766,10,3510,21.82336182336182,http://i.imgur.com/kla0mby.png
2571,Olten,Boningen,199,2,796,25.0,http://i.imgur.com/MhFqEu0.png
2572,Olten,Däniken,637,5,2898,21.980676328502415,http://i.imgur.com/BZxrxKx.png
2573,Olten,Dulliken,1364,14,5105,26.718903036238984,http://i.imgur.com/XL473mv.png
2575,Olten,Fulenbach,318,2,1773,17.93570219966159,http://i.imgur.com/QcYUHDY.png
2576,Olten,Gretzenbach,576,10,2789,20.652563642882754,http://i.imgur.com/MlSwCRn.png
2578,Olten,Gunzgen,339,10,1691,20.047309284447074,http://i.imgur.com/tAcSIIa.png
2579,Olten,Hägendorf,1266,16,5193,24.3789716926632,http://i.imgur.com/RJoWgKI.png
2580,Olten,Kappel,702,5,3286,21.363359707851494,http://i.imgur.com/FR4dCDn.png
2581,Olten,Olten,4222,63,18549,22.761334842848672,http://i.imgur.com/P9JM0Cd.png
2582,Olten,Rickenbach,239,3,1057,22.61116367076632,http://i.imgur.com/EVTUO7d.png
2583,Olten,Schönenwerd,1199,20,5094,23.53749509226541,http://i.imgur.com/l6WAIYt.png
2584,Olten,Starrkirch-Wil,444,5,1758,25.25597269624573,http://i.imgur.com/T9u6sRs.png
2586,Olten,Wangen b. Olten,1219,24,5155,23.64694471387003,http://i.imgur.com/gCafUGv.png
2421,Thal,Aedermannsdorf,162,0,581,27.882960413080895,http://i.imgur.com/BVMxQoV.png
2422,Thal,Balsthal,1703,23,6234,27.317933910811675,http://i.imgur.com/18bTE5O.png
2425,Thal,Holderbank,179,1,706,25.35410764872521,http://i.imgur.com/ftfz7o1.png
2426,Thal,Laupersdorf,419,6,1811,23.136388735505246,http://i.imgur.com/ZL7intR.png
2427,Thal,Matzendorf,282,13,1326,21.266968325791854,http://i.imgur.com/z108GYa.png
2428,Thal,Mümliswil-Ramiswil,594,8,2395,24.801670146137784,http://i.imgur.com/IvGrJWV.png
2430,Thal,Welschenrohr,227,2,1089,20.84481175390266,http://i.imgur.com/hQrTbTj.png
2611,Thierstein,Bärschwil,135,12,804,16.791044776119403,http://i.imgur.com/SIV7f2Q.png
2613,Thierstein,Breitenbach,1067,12,3994,26.71507260891337,http://i.imgur.com/RS288nQ.png
2614,Thierstein,Büsserach,537,3,2297,23.378319547235524,http://i.imgur.com/Frdm2ev.png
2615,Thierstein,Erschwil,236,11,950,24.842105263157897,http://i.imgur.com/fi2KQWE.png
2616,Thierstein,Fehren,131,1,595,22.016806722689076,http://i.imgur.com/tOLwfbI.png
2618,Thierstein,Himmelried,168,4,958,17.536534446764094,http://i.imgur.com/JV9lhgR.png
2619,Thierstein,Kleinlützel,263,6,1221,21.53972153972154,http://i.imgur.com/YRAV8Lv.png
2620,Thierstein,Meltingen,205,4,657,31.202435312024352,http://i.imgur.com/US4T7TG.png
2621,Thierstein,Nunningen,429,10,1916,22.390396659707722,http://i.imgur.com/wk78sE6.png
2622,Thierstein,Zullwil,208,5,659,31.56297420333839,http://i.imgur.com/TJpYXDO.png
2511,Wasseramt,Aeschi,241,0,1270,18.976377952755904,http://i.imgur.com/tCbYiS4.png
2513,Wasseramt,Biberist,2190,40,9151,23.931810731067642,http://i.imgur.com/t1DRpBF.png
2516,Wasseramt,Deitingen,525,7,2240,23.4375,http://i.imgur.com/p2y3Rzi.png
2517,Wasseramt,Derendingen,1602,24,6608,24.243341404358354,http://i.imgur.com/drmZ0fh.png
2535,Wasseramt,Drei Höfe,146,7,750,19.466666666666665,http://i.imgur.com/4JHrz4f.png
2518,Wasseramt,Etziken,260,5,975,26.666666666666668,http://i.imgur.com/HbwkPRH.png
2519,Wasseramt,Gerlafingen,1669,41,5529,30.186290468439136,http://i.imgur.com/9CQ9svQ.png
2520,Wasseramt,Halten,133,2,851,15.62867215041128,http://i.imgur.com/v6uFic4.png
2523,Wasseramt,Horriwil,176,2,836,21.052631578947366,http://i.imgur.com/EbWzfp4.png
2525,Wasseramt,Kriegstetten,289,13,1306,22.128637059724348,http://i.imgur.com/4jZ8ETC.png
2526,Wasseramt,Lohn-Ammannsegg,575,21,2873,20.013922728854855,http://i.imgur.com/B6ZozeW.png
2527,Wasseramt,Luterbach,840,21,3599,23.33981661572659,http://i.imgur.com/M0uPCK5.png
2528,Wasseramt,Obergerlafingen,234,4,1266,18.48341232227488,http://i.imgur.com/oXurco9.png
2529,Wasseramt,Oekingen,188,8,879,21.387940841865756,http://i.imgur.com/zvx6Jpb.png
2530,Wasseramt,Recherswil,454,10,2029,22.375554460325283,http://i.imgur.com/tvUPa8W.png
2532,Wasseramt,Subingen,799,11,3181,25.1178874567746,http://i.imgur.com/3nC8fJu.png
2534,Wasseramt,Zuchwil,2459,62,9103,27.013072613424143,http://i.imgur.com/A5H6PB3.png
