BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,vorletzte_sieben_tage,kategorie_sieben_tage,Wappen
4105,Mandach,331.0,,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,513.0,62.0,65.0,17.466802860061286,62.0,65.0,4.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,1210.0,177.0,151.0,20.851283818714457,177.0,151.0,4.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,1421.0,111.0,121.0,21.838020593207315,111.0,121.0,4.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,795.0,93.0,86.0,21.603260869565215,93.0,86.0,4.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,253.0,25.0,14.0,12.365591397849462,25.0,14.0,2.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,170.0,16.0,19.0,19.036954087346025,16.0,19.0,2.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,763.0,84.0,58.0,19.37039857831937,84.0,58.0,4.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,315.0,36.0,46.0,20.153550863723606,36.0,46.0,3.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,520.0,44.0,41.0,17.350684017350684,44.0,41.0,3.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,1768.0,217.0,193.0,21.445900048520137,217.0,193.0,4.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,482.0,61.0,68.0,22.650375939849624,61.0,68.0,4.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,2332.0,261.0,221.0,21.08499095840868,261.0,221.0,4.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,901.0,108.0,102.0,20.06234691605433,108.0,102.0,4.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,211.0,24.0,23.0,17.43801652892562,24.0,23.0,2.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,191.0,29.0,12.0,17.55514705882353,29.0,12.0,2.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,160.0,20.0,9.0,15.952143569292124,20.0,9.0,2.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,2123.0,219.0,254.0,23.61775503393036,219.0,254.0,4.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,1041.0,109.0,131.0,21.633416458852867,109.0,131.0,4.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,805.0,76.0,70.0,19.189511323003575,76.0,70.0,4.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,726.0,90.0,67.0,25.836298932384345,90.0,67.0,4.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,1905.0,200.0,197.0,22.32247480665573,200.0,197.0,4.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,108.0,14.0,23.0,18.33616298811545,14.0,23.0,2.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,549.0,69.0,86.0,20.065789473684212,69.0,86.0,4.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,393.0,78.0,47.0,19.30255402750491,78.0,47.0,4.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,191.0,22.0,24.0,18.173168411037107,22.0,24.0,2.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,645.0,66.0,64.0,15.941670785961442,66.0,64.0,4.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,349.0,41.0,32.0,22.662337662337663,41.0,32.0,3.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,1773.0,217.0,164.0,20.40745856353591,217.0,164.0,4.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,447.0,79.0,61.0,17.959019686621133,79.0,61.0,4.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,195.0,33.0,43.0,18.29268292682927,33.0,43.0,3.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,3244.0,295.0,262.0,22.848288491336806,295.0,262.0,4.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,638.0,88.0,61.0,21.416582745887883,88.0,61.0,4.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,1772.0,166.0,151.0,20.081595648232096,166.0,151.0,4.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,358.0,64.0,50.0,23.50623768877216,64.0,50.0,4.0,http://i.imgur.com/yEt9ppb.png
4039,Remetschwil,2021.0,358.0,29.0,32.0,17.714002968827312,29.0,32.0,2.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,196.0,43.0,17.0,14.759036144578314,43.0,17.0,3.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,2923.0,388.0,256.0,21.683976261127597,388.0,256.0,4.0,http://i.imgur.com/9BmdPBn.png
4111,Riniken,1478.0,213.0,30.0,23.0,14.411366711772667,30.0,23.0,2.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,2079.0,288.0,200.0,22.583097979578536,288.0,200.0,4.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,163.0,19.0,23.0,18.314606741573034,19.0,23.0,2.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,982.0,109.0,104.0,21.58241758241758,109.0,104.0,4.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,1247.0,180.0,171.0,22.521220877731622,180.0,171.0,4.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,144.0,14.0,23.0,16.822429906542055,14.0,23.0,2.0,http://i.imgur.com/yan4Ctu.png
4283,Safenwil,4050.0,753.0,109.0,93.0,18.592592592592595,109.0,93.0,4.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,636.0,32.0,55.0,21.863183224475765,32.0,55.0,3.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,595.0,79.0,48.0,19.89301237044467,79.0,48.0,4.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,438.0,74.0,53.0,19.043478260869566,74.0,53.0,4.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,172.0,15.0,26.0,21.026894865525673,15.0,26.0,2.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,222.0,12.0,17.0,19.25411968777103,12.0,17.0,2.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,260.0,37.0,26.0,17.50841750841751,37.0,26.0,3.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,132.0,18.0,7.0,16.624685138539043,18.0,7.0,2.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,105.0,9.0,10.0,14.914772727272727,9.0,10.0,1.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,975.0,88.0,85.0,21.851187808157775,88.0,85.0,4.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,849.0,86.0,107.0,20.7275390625,86.0,107.0,4.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,1243.0,116.0,73.0,23.857965451055662,116.0,73.0,4.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,147.0,28.0,11.0,22.650231124807398,28.0,11.0,2.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,994.0,170.0,119.0,23.132417966022807,170.0,119.0,4.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,361.0,77.0,58.0,22.60488415779587,77.0,58.0,4.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,3004.0,363.0,337.0,24.732422196607935,363.0,337.0,4.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,280.0,37.0,24.0,21.3089802130898,37.0,24.0,3.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,824.0,96.0,104.0,20.63611319809667,96.0,104.0,4.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,601.0,93.0,57.0,19.103623649078195,93.0,57.0,4.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,459.0,50.0,46.0,20.741075463172166,50.0,46.0,3.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,934.0,104.0,90.0,19.257731958762886,104.0,90.0,4.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,2669.0,301.0,319.0,25.390030441400302,301.0,319.0,4.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,253.0,26.0,34.0,21.368243243243242,26.0,34.0,2.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,287.0,46.0,60.0,17.195925704014382,46.0,60.0,3.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,134.0,16.0,18.0,16.381418092909534,16.0,18.0,2.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,692.0,86.0,39.0,23.33108563722185,86.0,39.0,4.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,328.0,30.0,22.0,22.267481330617787,30.0,22.0,2.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,159.0,40.0,31.0,17.588495575221238,40.0,31.0,3.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,254.0,25.0,39.0,18.567251461988306,25.0,39.0,2.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,906.0,109.0,88.0,21.19298245614035,109.0,88.0,4.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,566.0,59.0,72.0,17.75407779171895,59.0,72.0,4.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,281.0,43.0,39.0,18.74583055370247,43.0,39.0,3.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,1285.0,156.0,114.0,17.80024934201413,156.0,114.0,4.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,180.0,23.0,15.0,11.904761904761903,23.0,15.0,2.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,311.0,37.0,30.0,14.48532836516069,37.0,30.0,3.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,1361.0,238.0,152.0,17.914966434118732,238.0,152.0,4.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,276.0,33.0,20.0,16.576576576576578,33.0,20.0,3.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,451.0,44.0,31.0,22.951653944020357,44.0,31.0,3.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,354.0,36.0,42.0,17.851739788199698,36.0,42.0,3.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,602.0,83.0,41.0,20.127047810096958,83.0,41.0,4.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,200.0,19.0,29.0,19.398642095053344,19.0,29.0,2.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,4400.0,502.0,428.0,20.84715246849237,502.0,428.0,4.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,836.0,134.0,99.0,21.896280775275013,134.0,99.0,4.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,1514.0,209.0,152.0,19.74439227960355,209.0,152.0,4.0,http://i.imgur.com/rEkQqqO.png
4181,Wittnau,1349.0,258.0,30.0,25.0,19.125277983691625,30.0,25.0,2.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,3407.0,381.0,347.0,20.448952643898927,381.0,347.0,4.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,338.0,57.0,46.0,20.672782874617738,57.0,46.0,4.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,215.0,38.0,18.0,20.813165537270088,38.0,18.0,3.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,973.0,89.0,75.0,20.321637426900587,89.0,75.0,4.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,1378.0,257.0,156.0,21.258870718913915,257.0,156.0,4.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,204.0,14.0,25.0,17.555938037865747,14.0,25.0,2.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,462.0,53.0,62.0,19.31438127090301,53.0,62.0,4.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,271.0,27.0,19.0,20.163690476190478,27.0,19.0,2.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,2135.0,288.0,175.0,17.927617768074565,288.0,175.0,4.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,802.0,92.0,68.0,17.810348656451254,92.0,68.0,4.0,http://i.imgur.com/LxfskzN.png
4324,Zurzach,7552.0,1200.0,134.0,98.0,15.889830508474576,134.0,98.0,4.0,https://i.imgur.com/LNTr6vQ.png
4264,Zuzgen,868.0,142.0,30.0,10.0,16.359447004608295,30.0,10.0,2.0,http://i.imgur.com/SNdgB4O.png
