bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2518,Wasseramt,Etziken,283,3,975,29.025641025641026,http://i.imgur.com/HbwkPRH.png
2519,Wasseramt,Gerlafingen,1896,10,5529,34.29191535539881,http://i.imgur.com/9CQ9svQ.png
2520,Wasseramt,Halten,163,0,851,19.153936545240892,http://i.imgur.com/v6uFic4.png
2523,Wasseramt,Horriwil,221,2,836,26.435406698564595,http://i.imgur.com/EbWzfp4.png
2525,Wasseramt,Kriegstetten,353,7,1306,27.029096477794795,http://i.imgur.com/4jZ8ETC.png
2526,Wasseramt,Lohn-Ammannsegg,685,15,2873,23.84267316394013,http://i.imgur.com/B6ZozeW.png
2527,Wasseramt,Luterbach,985,6,3599,27.368713531536535,http://i.imgur.com/M0uPCK5.png
2528,Wasseramt,Obergerlafingen,274,4,1266,21.642969984202214,http://i.imgur.com/oXurco9.png
2529,Wasseramt,Oekingen,210,0,879,23.890784982935152,http://i.imgur.com/zvx6Jpb.png
2530,Wasseramt,Recherswil,528,4,2029,26.02267126663381,http://i.imgur.com/tvUPa8W.png
2532,Wasseramt,Subingen,914,4,3181,28.73310279786231,http://i.imgur.com/3nC8fJu.png
2534,Wasseramt,Zuchwil,2811,18,9103,30.879929693507634,http://i.imgur.com/A5H6PB3.png
