bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601.0,Solothurn,Solothurn,6017,60,16883,35.639400580465555,http://i.imgur.com/JHN85pd.png
2465.0,Bucheggberg,Buchegg,753,5,2521,29.869099563665213,http://i.imgur.com/yrxc1LY.png
2464.0,Bucheggberg,Lüsslingen-Nennigkofen,489,4,1104,44.29347826086957,http://i.imgur.com/N8MtfcB.png
2455.0,Bucheggberg,Lüterkofen-Ichertswil,286,2,879,32.53697383390216,http://i.imgur.com/YJgUnxE.png
2457.0,Bucheggberg,Messen,488,0,1474,33.10719131614654,http://i.imgur.com/2uxYEzV.png
2461.0,Bucheggberg,Schnottwil,379,2,1139,33.274802458296755,http://i.imgur.com/pEng2IM.png
2471.0,Dorneck,Bättwil,341,3,1190,28.655462184873947,http://i.imgur.com/LLvYalH.png
2472.0,Dorneck,Büren,342,2,1051,32.540437678401524,http://i.imgur.com/PnBxaSz.png
2473.0,Dorneck,Dornach,2463,20,6923,35.57706196735519,http://i.imgur.com/COHmoqb.png
2474.0,Dorneck,Gempen,282,1,906,31.125827814569533,http://i.imgur.com/HzEspur.png
2475.0,Dorneck,Hochwald,361,0,1277,28.26938136256852,http://i.imgur.com/kIBMZAQ.png
2476.0,Dorneck,Hofstetten-Flüh,891,0,3216,27.705223880597014,http://i.imgur.com/V2VR9yi.png
2477.0,Dorneck,Metzerlen-Mariastein,291,0,943,30.858960763520678,http://i.imgur.com/i4ILrgV.png
2478.0,Dorneck,Nuglar-St. Pantaleon,440,2,1521,28.928336620644313,http://i.imgur.com/MGm5Ywo.png
2479.0,Dorneck,Rodersdorf,335,4,1368,24.48830409356725,http://i.imgur.com/p4uw0r9.png
2480.0,Dorneck,Seewen,298,1,1026,29.0448343079922,http://i.imgur.com/0JB6Mb5.png
2481.0,Dorneck,Witterswil,382,9,1450,26.344827586206897,http://i.imgur.com/0JrQ5Xw.png
2401.0,Gäu,Egerkingen,1265,14,4086,30.959373470386687,http://i.imgur.com/wyoEuip.png
2402.0,Gäu,Härkingen,506,11,1648,30.70388349514563,http://i.imgur.com/PQdyoSw.png
2403.0,Gäu,Kestenholz,606,3,1852,32.721382289416844,http://i.imgur.com/ITC2whV.png
2404.0,Gäu,Neuendorf,713,3,2278,31.299385425812115,http://i.imgur.com/aAcIy85.png
2405.0,Gäu,Niederbuchsiten,331,6,1265,26.16600790513834,http://i.imgur.com/cetMZcH.png
2406.0,Gäu,Oberbuchsiten,621,6,2305,26.941431670281997,http://i.imgur.com/GMgfP9q.png
2407.0,Gäu,Oensingen,2059,9,6326,32.5482137211508,http://i.imgur.com/nxrng2H.png
2408.0,Gäu,Wolfwil,738,14,2376,31.060606060606062,http://i.imgur.com/rWT56QU.png
2503.0,Gösgen,Erlinsbach,1012,14,3576,28.299776286353467,http://i.imgur.com/PUlb6uL.png
2492.0,Gösgen,Kienberg,138,2,506,27.27272727272727,http://i.imgur.com/wLtAkKX.png
2493.0,Gösgen,Lostorf,1082,7,3967,27.275018905974285,http://i.imgur.com/zAcNSRM.png
2495.0,Gösgen,Niedergösgen,1241,19,3904,31.787909836065577,http://i.imgur.com/AllQYDU.png
2497.0,Gösgen,Obergösgen,656,3,2363,27.761320355480322,http://i.imgur.com/H29uxzr.png
2499.0,Gösgen,Stüsslingen,370,8,1227,30.15484922575387,http://i.imgur.com/ZbMWoK9.png
2500.0,Gösgen,Trimbach,2088,21,6617,31.555085386126642,http://i.imgur.com/WoSpmww.png
2501.0,Gösgen,Winznau,515,5,1977,26.049570055639858,http://i.imgur.com/XzWXfuU.png
2542.0,Lebern,Bellach,1693,16,5340,31.70411985018727,http://i.imgur.com/ltCzE3I.png
2543.0,Lebern,Bettlach,1431,18,4971,28.786964393482194,http://i.imgur.com/iR6Ksbc.png
,Lebern,Feldbrunnen,232,2,977,23.74616171954964,
2545.0,Lebern,Flumenthal,355,2,1056,33.61742424242424,http://i.imgur.com/h8frbs5.png
