BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,vorletzte_sieben_tage,kategorie_sieben_tage,Wappen
4006,Gränichen,8039.0,1118.0,98,79,13.90720238835676,98.0,98.0,4.0,http://i.imgur.com/CIdzMjH.png
4099,Habsburg,418.0,,,,,,,,http://i.imgur.com/gdx3lLc.png
4197,Hallwil,902.0,149.0,5,14,16.518847006651885,5.0,5.0,1.0,http://i.imgur.com/HtG409v.png
4100,Hausen,3673.0,517.0,30,38,14.07568744895181,30.0,30.0,2.0,http://i.imgur.com/xX4VwmR.png
4251,Hellikon,783.0,97.0,0-3,7,12.388250319284802,0.0,0.0,0.0,http://i.imgur.com/J5RSMbU.png
4198,Hendschiken,1320.0,207.0,21,14,15.681818181818183,21.0,21.0,2.0,http://i.imgur.com/gWXFvm5.png
4166,Herznach,1560.0,212.0,19,8,13.58974358974359,19.0,19.0,2.0,http://i.imgur.com/MhJEcTa.png
4007,Hirschthal,1646.0,241.0,15,17,14.641555285540706,15.0,15.0,2.0,http://i.imgur.com/EukYYJT.png
4199,Holderbank,1382.0,233.0,11,10,16.859623733719246,11.0,11.0,2.0,http://i.imgur.com/qsnl5Dc.png
4136,Holziken,1494.0,208.0,11,18,13.92235609103079,11.0,11.0,2.0,http://i.imgur.com/UX2nmJk.png
4200,Hunzenschwil,4106.0,653.0,60,45,15.903555772040917,60.0,60.0,4.0,http://i.imgur.com/Vqj6WIx.png
4068,Hägglingen,2478.0,329.0,27,23,13.27683615819209,27.0,27.0,2.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643.0,106.0,7,10,16.485225505443236,7.0,7.0,1.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190.0,269.0,42,22,12.28310502283105,42.0,42.0,3.0,http://i.imgur.com/ECk8cce.png
4252,Kaiseraugst,5533.0,792.0,43,48,14.314115308151093,43.0,43.0,3.0,http://i.imgur.com/rTZ61AE.png
4169,Kaisten,2685.0,362.0,25,30,13.482309124767225,25.0,25.0,2.0,http://i.imgur.com/k2OMcvS.png
4233,Kallern,399.0,,,,,,,,http://i.imgur.com/xKNEKBa.png
4030,Killwangen,2050.0,320.0,32,23,15.609756097560975,32.0,32.0,3.0,http://i.imgur.com/1mK0CwS.png
4275,Kirchleerau,882.0,118.0,9,0-3,13.378684807256235,9.0,9.0,1.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,503.0,27,37,14.277604314504682,27.0,27.0,2.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,260.0,21,9,15.384615384615385,21.0,21.0,2.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,707.0,41,21,15.500986625739968,41.0,41.0,3.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,204.0,19,22,11.245865490628445,19.0,19.0,2.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,857.0,49,52,13.633471205854281,49.0,49.0,3.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,564.0,21,19,15.376226826608505,21.0,21.0,2.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,167.0,15,6,12.425595238095239,15.0,15.0,2.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,392.0,30,17,14.16184971098266,30.0,30.0,2.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,1502.0,105,96,13.781080833103953,105.0,105.0,4.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,256.0,18,13,11.819021237303785,18.0,18.0,2.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,91.0,6,7,12.231182795698924,6.0,6.0,1.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,386.0,27,21,12.246192893401016,27.0,27.0,2.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,470.0,35,23,12.094698919197118,35.0,35.0,3.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,342.0,22,21,11.644535240040858,22.0,22.0,2.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,824.0,63,41,14.199551955884887,63.0,63.0,4.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,1115.0,54,49,17.135392654064855,54.0,54.0,4.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,538.0,49,47,14.619565217391303,49.0,49.0,3.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,189.0,16,15,9.237536656891496,16.0,16.0,2.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,132.0,10,0-3,14.781634938409855,10.0,10.0,1.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,570.0,45,23,14.47067783701447,45.0,45.0,3.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,218.0,28,10,13.947536788227769,28.0,28.0,2.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,413.0,28,9,13.780447113780447,28.0,28.0,2.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,1179.0,121,78,14.301310043668122,121.0,121.0,4.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,325.0,25,18,15.272556390977442,25.0,25.0,2.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,1646.0,128,86,14.88245931283906,128.0,128.0,4.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,645.0,32,43,14.362057448229793,32.0,32.0,3.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,139.0,13,16,11.487603305785123,13.0,13.0,2.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,133.0,6,9,12.224264705882353,6.0,6.0,1.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,129.0,4,11,12.861415752741776,4.0,4.0,1.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,1515.0,107,58,16.853932584269664,107.0,107.0,4.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,713.0,46,31,14.817123857024106,46.0,46.0,3.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,609.0,53,36,14.517282479141835,53.0,53.0,4.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,530.0,43,34,18.86120996441281,43.0,43.0,3.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,1397.0,76,57,16.369814858214202,76.0,76.0,4.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,67.0,6,0-3,11.37521222410866,6.0,6.0,1.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,365.0,19,14,13.3406432748538,19.0,19.0,2.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,247.0,32,16,12.13163064833006,32.0,32.0,3.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,134.0,16,14,12.749762131303521,16.0,16.0,2.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,475.0,30,11,11.739990113692537,30.0,30.0,2.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,241.0,29,11,15.64935064935065,29.0,29.0,2.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,1301.0,89,79,14.974677716390424,89.0,89.0,4.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,267.0,31,24,10.727199678585778,31.0,31.0,3.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,101.0,20,13,9.47467166979362,20.0,20.0,2.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,2459.0,137,97,17.319340752218622,137.0,137.0,4.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,443.0,21,23,14.870762000671366,21.0,21.0,2.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,1350.0,94,48,15.29918404351768,94.0,94.0,4.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,227.0,16,22,14.90479317137229,16.0,16.0,2.0,http://i.imgur.com/yEt9ppb.png
4039,Remetschwil,2021.0,264.0,22,10,13.062840178129639,22.0,22.0,2.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,121.0,15,7,9.11144578313253,15.0,15.0,2.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,2063.0,131,107,15.304154302670621,131.0,131.0,4.0,http://i.imgur.com/9BmdPBn.png
4111,Riniken,1478.0,139.0,16,7,9.404600811907985,16.0,16.0,2.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,1466.0,92,45,15.924397132305018,92.0,92.0,4.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,110.0,9,16,12.359550561797752,9.0,9.0,1.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,690.0,62,43,15.164835164835164,62.0,62.0,4.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,814.0,69,52,14.701101679609895,69.0,69.0,4.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,82.0,13,0-3,9.579439252336448,13.0,13.0,2.0,http://i.imgur.com/yan4Ctu.png
4283,Safenwil,4050.0,505.0,38,31,12.469135802469136,38.0,38.0,3.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,510.0,44,42,17.531797868683398,44.0,44.0,3.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,436.0,30,26,14.577064526914077,30.0,30.0,2.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,288.0,38,12,12.521739130434783,38.0,38.0,3.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,108.0,9,0-3,13.202933985330073,9.0,9.0,1.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,176.0,16,17,15.264527320034693,16.0,16.0,2.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,180.0,15,20,12.121212121212121,15.0,15.0,2.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,88.0,6,4,11.083123425692696,6.0,6.0,1.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,81.0,8,7,11.505681818181818,8.0,8.0,1.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,738.0,56,28,16.53966831017481,56.0,56.0,4.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,591.0,40,58,14.4287109375,40.0,40.0,3.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,978.0,86,64,18.771593090211134,86.0,86.0,4.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,105.0,7,0-3,16.178736517719567,7.0,7.0,1.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,635.0,71,44,14.777751919944146,71.0,71.0,4.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,201.0,15,4,12.58609893550407,15.0,15.0,2.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,2055.0,119,78,16.919150337559692,119.0,119.0,4.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,196.0,12,16,14.916286149162861,12.0,12.0,2.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,560.0,58,48,14.024542950162786,58.0,58.0,4.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,419.0,34,19,13.318499682136045,34.0,34.0,3.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,325.0,29,29,14.685946678716673,29.0,29.0,2.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,674.0,26,21,13.896907216494844,26.0,26.0,2.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,1864.0,168,90,17.732115677321154,168.0,168.0,4.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,159.0,11,8,13.429054054054054,11.0,11.0,2.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,160.0,19,15,9.586578789694428,19.0,19.0,2.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,88.0,12,9,10.757946210268948,12.0,12.0,2.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,521.0,25,15,17.56574511126096,25.0,25.0,2.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,251.0,12,6,17.040054310930074,12.0,12.0,2.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,76.0,9,4,8.4070796460177,9.0,9.0,1.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,179.0,10,15,13.084795321637428,10.0,10.0,1.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,641.0,59,29,14.994152046783626,59.0,59.0,4.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,382.0,25,24,11.982434127979925,25.0,25.0,2.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,173.0,19,23,11.541027351567712,19.0,19.0,2.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,932.0,76,45,12.910375398254606,76.0,76.0,4.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,129.0,6,7,8.531746031746032,6.0,6.0,1.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,234.0,11,12,10.898928737773637,11.0,11.0,2.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,846.0,66,61,11.135974726865868,66.0,66.0,4.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,214.0,22,18,12.852852852852854,22.0,22.0,2.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,348.0,15,22,17.709923664122137,15.0,15.0,2.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,239.0,32,14,12.05244578920827,32.0,32.0,3.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,430.0,43,28,14.376462721497827,43.0,43.0,3.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,142.0,4,0-3,13.773035887487875,4.0,4.0,1.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,3168.0,260,166,15.009949777314507,260.0,260.0,4.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,542.0,45,34,14.195914091147197,45.0,45.0,3.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,1037.0,80,42,13.523735002608243,80.0,80.0,4.0,http://i.imgur.com/rEkQqqO.png
4181,Wittnau,1349.0,183.0,21,5,13.565604151223129,21.0,21.0,2.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,2400.0,202,105,14.404897665206171,202.0,202.0,4.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,215.0,14,6,13.149847094801222,14.0,14.0,2.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,147.0,10,7,14.230396902226525,10.0,10.0,1.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,745.0,37,32,15.559732664995824,37.0,37.0,3.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,891.0,73,50,13.745757482258561,73.0,73.0,4.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,150.0,16,7,12.908777969018933,16.0,16.0,2.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,293.0,25,24,12.249163879598662,25.0,25.0,2.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,208.0,11,10,15.476190476190476,11.0,11.0,2.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,1535.0,127,94,12.88941136955244,127.0,127.0,4.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,570.0,50,44,12.658227848101266,50.0,50.0,3.0,http://i.imgur.com/LxfskzN.png
4324,Zurzach,7552.0,893.0,52,29,11.82468220338983,52.0,52.0,4.0,https://i.imgur.com/LNTr6vQ.png
4264,Zuzgen,868.0,88.0,9,7,10.138248847926267,9.0,9.0,1.0,http://i.imgur.com/SNdgB4O.png
