BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,kategorie_sieben_tage,Wappen
4026,Ennetbaden,3507.0,432.0,31,29,12.318220701454234,31.0,3.0,http://i.imgur.com/wJOjCmh.png
4005,Erlinsbach,4327.0,492.0,14,31,11.370464525075109,14.0,2.0,http://i.imgur.com/Ih3L9IJ.png
4196,Fahrwangen,2310.0,258.0,6,14,11.168831168831169,6.0,1.0,http://i.imgur.com/zB6yFbf.png
4067,Fischbach-Göslikon,1663.0,200.0,15,8,12.026458208057727,15.0,2.0,http://i.imgur.com/mWTvWia.png
4306,Fisibach,526.0,69.0,4,0-3,13.11787072243346,4.0,1.0,http://i.imgur.com/yTT7fDF.png
4027,Fislisbach,5606.0,802.0,27,25,14.306100606493043,27.0,2.0,http://i.imgur.com/Nlv59so.png
4028,Freienwil,1053.0,119.0,5,10,11.301044634377968,5.0,1.0,http://i.imgur.com/nTfgkCY.png
4163,Frick,5584.0,734.0,31,39,13.144699140401144,31.0,3.0,http://i.imgur.com/vz4fzlu.png
4307,Full-Reuenthal,862.0,82.0,0-3,6,9.51276102088167,0.0,0.0,http://i.imgur.com/K5WG8LN.png
4164,Gansingen,1060.0,106.0,7,4,10.0,7.0,1.0,http://i.imgur.com/78jiI1Z.png
4029,Gebenstorf,5497.0,702.0,36,47,12.770602146625432,36.0,3.0,http://i.imgur.com/RxpsOVw.png
4232,Geltwil,214.0,,,,,,,http://i.imgur.com/QsJLNJe.png
4165,Gipf-Oberfrick,3722.0,328.0,25,31,8.812466415905428,25.0,2.0,http://i.imgur.com/xgSIKpN.png
4135,Gontenschwil,2137.0,256.0,10,23,11.979410388394946,10.0,1.0,http://i.imgur.com/Lclz6bM.png
4006,Gränichen,8039.0,933.0,35,46,11.605921134469462,35.0,3.0,http://i.imgur.com/CIdzMjH.png
4099,Habsburg,418.0,,,,,,,http://i.imgur.com/gdx3lLc.png
4197,Hallwil,902.0,129.0,25,16,14.301552106430155,25.0,2.0,http://i.imgur.com/HtG409v.png
4100,Hausen,3673.0,450.0,24,37,12.251565477811054,24.0,2.0,http://i.imgur.com/xX4VwmR.png
4251,Hellikon,783.0,87.0,9,5,11.11111111111111,9.0,1.0,http://i.imgur.com/J5RSMbU.png
4198,Hendschiken,1320.0,171.0,16,0-3,12.954545454545455,16.0,2.0,http://i.imgur.com/gWXFvm5.png
4166,Herznach,1560.0,182.0,4,9,11.666666666666666,4.0,1.0,http://i.imgur.com/MhJEcTa.png
4007,Hirschthal,1646.0,207.0,15,9,12.575941676792224,15.0,2.0,http://i.imgur.com/EukYYJT.png
4199,Holderbank,1382.0,210.0,8,0-3,15.195369030390736,8.0,1.0,http://i.imgur.com/qsnl5Dc.png
4136,Holziken,1494.0,179.0,11,19,11.981258366800535,11.0,2.0,http://i.imgur.com/UX2nmJk.png
4167,Hornussen,1005.0,125.0,6,10,12.437810945273633,6.0,1.0,http://i.imgur.com/lSP17BT.png
4200,Hunzenschwil,4106.0,547.0,28,23,13.321967851924013,28.0,2.0,http://i.imgur.com/Vqj6WIx.png
4068,Hägglingen,2478.0,278.0,10,13,11.218724778046813,10.0,1.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643.0,87.0,0-3,7,13.530326594090203,0.0,0.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190.0,204.0,19,13,9.315068493150685,19.0,2.0,http://i.imgur.com/ECk8cce.png
4252,Kaiseraugst,5533.0,700.0,27,19,12.651364540032532,27.0,2.0,http://i.imgur.com/rTZ61AE.png
4308,Kaiserstuhl,419.0,,,,,,,http://i.imgur.com/M6tzgTf.png
4169,Kaisten,2685.0,306.0,18,23,11.396648044692737,18.0,2.0,http://i.imgur.com/k2OMcvS.png
4233,Kallern,399.0,,,,,,,http://i.imgur.com/xKNEKBa.png
4030,Killwangen,2050.0,265.0,7,11,12.926829268292684,7.0,1.0,http://i.imgur.com/1mK0CwS.png
4275,Kirchleerau,882.0,106.0,5,7,12.01814058956916,5.0,1.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,439.0,22,12,12.46097076355379,22.0,2.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,228.0,5,0-3,13.491124260355031,5.0,1.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,639.0,18,40,14.01008550756413,18.0,2.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,161.0,11,11,8.875413450937156,11.0,2.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,751.0,40,40,11.94718421889914,40.0,3.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,524.0,11,31,14.285714285714285,11.0,2.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,142.0,10,9,10.56547619047619,10.0,1.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,345.0,22,8,12.463872832369942,22.0,2.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,1297.0,86,76,11.900174327919991,86.0,4.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,226.0,5,10,10.43397968605725,5.0,1.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,79.0,4,7,10.618279569892474,4.0,1.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,339.0,17,22,10.75507614213198,17.0,2.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,407.0,24,32,10.47349459598559,24.0,2.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,297.0,19,13,10.112359550561797,19.0,2.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,721.0,36,23,12.424607961399277,36.0,3.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,1011.0,20,27,15.53711387736284,20.0,2.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,438.0,34,18,11.902173913043478,34.0,3.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,157.0,6,13,7.6735092864125125,6.0,1.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,116.0,0-3,8,12.989921612541993,0.0,0.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,501.0,27,16,12.718964204112718,27.0,2.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,180.0,8,8,11.516314779270633,8.0,1.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,373.0,4,13,12.445779112445779,4.0,1.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,978.0,58,53,11.863173216885007,58.0,4.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,282.0,13,13,13.25187969924812,13.0,2.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,1426.0,43,55,12.893309222423147,43.0,3.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,564.0,36,19,12.558450233800937,36.0,3.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,110.0,13,0-3,9.090909090909092,13.0,2.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,114.0,4,10,10.477941176470589,4.0,1.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,112.0,15,6,11.166500498504487,15.0,2.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,1349.0,59,62,15.00723106018467,59.0,4.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,633.0,22,37,13.154613466334164,22.0,2.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,517.0,29,19,12.32419547079857,29.0,2.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,455.0,20,35,16.19217081850534,20.0,2.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,1255.0,53,68,14.705882352941178,53.0,4.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,58.0,0-3,0-3,9.847198641765704,0.0,0.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,332.0,14,16,12.134502923976607,14.0,2.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,195.0,17,16,9.577603143418468,17.0,2.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,104.0,9,0-3,9.895337773549,9.0,1.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,433.0,27,27,10.701927829955512,27.0,2.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,201.0,20,23,13.05194805194805,20.0,2.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,1121.0,48,28,12.902854511970535,48.0,3.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,214.0,16,11,8.597830453997588,16.0,2.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,68.0,0-3,4,6.378986866791744,0.0,0.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,2219.0,94,106,15.628961825609242,94.0,4.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,400.0,9,26,13.427324605572341,9.0,1.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,1201.0,30,41,13.610607434270172,30.0,2.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,186.0,7,16,12.21273801707157,7.0,1.0,http://i.imgur.com/yEt9ppb.png
4315,Rekingen,940.0,96.0,0-3,4,10.212765957446807,0.0,0.0,http://i.imgur.com/L3LxyZ0.png
4039,Remetschwil,2021.0,232.0,17,12,11.479465611083622,17.0,2.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,100.0,0-3,9,7.530120481927711,0.0,0.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,1801.0,102,112,13.360534124629082,102.0,4.0,http://i.imgur.com/9BmdPBn.png
4316,Rietheim,722.0,85.0,0-3,6,11.772853185595569,0.0,0.0,http://i.imgur.com/GdFbyfK.png
4111,Riniken,1478.0,116.0,8,4,7.848443843031124,8.0,1.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,1329.0,48,51,14.436237236584837,48.0,3.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,85.0,5,4,9.550561797752808,5.0,1.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,582.0,15,17,12.791208791208792,15.0,2.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,691.0,49,26,12.479682138342064,49.0,3.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,65.0,0-3,0-3,7.593457943925233,0.0,0.0,http://i.imgur.com/yan4Ctu.png
4317,Rümikon,333.0,,,,,,,http://i.imgur.com/yB4U0hv.png
4283,Safenwil,4050.0,436.0,28,22,10.765432098765432,28.0,2.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,414.0,8,25,14.23169474046064,8.0,1.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,381.0,32,23,12.738214643931794,32.0,3.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,234.0,16,15,10.173913043478262,16.0,2.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,97.0,8,4,11.858190709046456,8.0,1.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,145.0,16,7,12.575888985255853,16.0,2.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,143.0,14,9,9.62962962962963,14.0,2.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,78.0,0-3,7,9.82367758186398,0.0,0.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,66.0,0-3,0-3,9.375,0.0,0.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,649.0,18,20,14.545047064096817,18.0,2.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,489.0,54,65,11.9384765625,54.0,4.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,825.0,40,61,15.834932821497121,40.0,3.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,95.0,0-3,7,14.637904468412943,0.0,0.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,518.0,31,21,12.054922038631604,31.0,3.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,182.0,5,6,11.396368190356919,5.0,1.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,1856.0,58,46,15.280750864482135,58.0,4.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,168.0,7,18,12.785388127853881,7.0,1.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,445.0,38,11,11.14450288004007,38.0,3.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,366.0,14,14,11.633820724729816,14.0,2.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,264.0,27,15,11.92950745594216,27.0,2.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,630.0,22,35,12.989690721649486,22.0,2.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,1588.0,47,85,15.10654490106545,47.0,3.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,139.0,0-3,11,11.739864864864865,0.0,0.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,124.0,10,8,7.429598562013181,10.0,1.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,67.0,6,4,8.190709046454767,6.0,1.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,481.0,16,14,16.217127444369524,16.0,2.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,231.0,11,25,15.682281059063136,11.0,2.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,62.0,4,0-3,6.8584070796460175,4.0,1.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,154.0,7,6,11.257309941520468,7.0,1.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,555.0,23,25,12.982456140350877,23.0,2.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,332.0,26,32,10.41405269761606,26.0,2.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,130.0,11,0-3,8.67244829886591,11.0,2.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,809.0,38,28,11.206538301703837,38.0,3.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,115.0,0-3,10,7.605820105820106,0.0,0.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,210.0,0-3,11,9.781089892873778,0.0,0.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,713.0,29,28,9.385283664604449,29.0,2.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,173.0,20,25,10.39039039039039,20.0,2.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,309.0,12,9,15.725190839694655,12.0,2.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,193.0,13,8,9.732728189611699,13.0,2.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,357.0,21,25,11.9358074222668,21.0,2.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,131.0,12,9,12.70611057225994,12.0,2.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,2738.0,136,121,12.972614422439117,136.0,4.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,457.0,24,22,11.969617600838136,24.0,2.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,911.0,39,35,11.880542514345331,39.0,3.0,http://i.imgur.com/rEkQqqO.png
4322,Wislikofen,357.0,,,,,,,http://i.imgur.com/aTJL5Ed.png
4181,Wittnau,1349.0,158.0,5,7,11.712379540400295,5.0,1.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,2086.0,73,92,12.520256887341697,73.0,4.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,193.0,8,8,11.80428134556575,8.0,1.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,130.0,4,13,12.584704743465633,4.0,1.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,671.0,24,30,14.01420217209691,24.0,2.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,762.0,32,32,11.755630978093182,32.0,3.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,125.0,6,16,10.757314974182444,6.0,1.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,244.0,10,12,10.200668896321071,10.0,1.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,186.0,12,17,13.839285714285715,12.0,2.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,1310.0,53,72,11.000083970106642,53.0,4.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,473.0,25,27,10.504108372196313,25.0,2.0,http://i.imgur.com/LxfskzN.png
4264,Zuzgen,868.0,72.0,6,0-3,8.294930875576037,6.0,1.0,http://i.imgur.com/SNdgB4O.png
