BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,vorletzte_sieben_tage,kategorie_sieben_tage,Wappen
4124,Bözberg,1650.0,351.0,14.0,12.0,21.272727272727273,14.0,12.0,2.0,http://i.imgur.com/Z82TA8D.png
4185,Böztal,2719.0,719.0,35.0,18.0,26.443545421110702,35.0,18.0,3.0,https://i.imgur.com/zKagqOg.png
4229,Bünzen,1116.0,356.0,33.0,8.0,31.899641577060933,33.0,8.0,3.0,http://i.imgur.com/R25JhYh.png
4064,Büttikon,1015.0,378.0,43.0,23.0,37.24137931034483,43.0,23.0,3.0,http://i.imgur.com/ogYGHIu.png
4004,Densbüren,732.0,176.0,9.0,15.0,24.043715846994534,9.0,15.0,1.0,http://i.imgur.com/0PxOfpX.png
4231,Dietwil,1349.0,455.0,42.0,22.0,33.72868791697554,42.0,22.0,3.0,http://i.imgur.com/OzZ1nJd.png
4194,Dintikon,2273.0,726.0,48.0,22.0,31.940167179938406,48.0,22.0,3.0,http://i.imgur.com/lBAsq7b.png
4065,Dottikon,3904.0,1544.0,100.0,73.0,39.549180327868854,100.0,73.0,4.0,http://i.imgur.com/0mUHtpT.png
4304,Döttingen,4181.0,1253.0,48.0,52.0,29.9689069600574,48.0,52.0,3.0,http://i.imgur.com/vlYGFfx.png
4134,Dürrenäsch,1313.0,371.0,33.0,18.0,28.25590251332826,33.0,18.0,3.0,http://i.imgur.com/yvxFBnD.png
4066,Eggenwil,1038.0,258.0,18.0,11.0,24.85549132947977,18.0,11.0,2.0,http://i.imgur.com/yYenINV.png
4195,Egliswil,1472.0,443.0,40.0,12.0,30.095108695652172,40.0,12.0,3.0,http://i.imgur.com/vN2vVQd.png
4049,Ehrendingen,4849.0,1329.0,115.0,59.0,27.407712930501134,115.0,59.0,4.0,http://i.imgur.com/fiW4ip1.png
4161,Eiken,2298.0,730.0,24.0,25.0,31.766753698868584,24.0,25.0,2.0,http://i.imgur.com/iCYKJYG.png
4305,Endingen,2567.0,719.0,47.0,42.0,28.009349435138294,47.0,42.0,3.0,http://i.imgur.com/n2YkuRe.png
4026,Ennetbaden,3507.0,929.0,85.0,33.0,26.48987738808098,85.0,33.0,4.0,http://i.imgur.com/wJOjCmh.png
4005,Erlinsbach,4327.0,1272.0,116.0,110.0,29.39681072336492,116.0,110.0,4.0,http://i.imgur.com/Ih3L9IJ.png
4196,Fahrwangen,2310.0,703.0,47.0,36.0,30.432900432900432,47.0,36.0,3.0,http://i.imgur.com/zB6yFbf.png
4067,Fischbach-Göslikon,1663.0,473.0,13.0,11.0,28.442573662056525,13.0,11.0,2.0,http://i.imgur.com/mWTvWia.png
4306,Fisibach,526.0,185.0,6.0,7.0,35.17110266159696,6.0,7.0,1.0,http://i.imgur.com/yTT7fDF.png
4027,Fislisbach,5606.0,1742.0,84.0,62.0,31.07384944702105,84.0,62.0,4.0,http://i.imgur.com/Nlv59so.png
4028,Freienwil,1053.0,287.0,15.0,14.0,27.255460588793923,15.0,14.0,2.0,http://i.imgur.com/nTfgkCY.png
4163,Frick,5584.0,1656.0,81.0,77.0,29.656160458452725,81.0,77.0,4.0,http://i.imgur.com/vz4fzlu.png
4307,Full-Reuenthal,862.0,204.0,18.0,5.0,23.665893271461716,18.0,5.0,2.0,http://i.imgur.com/K5WG8LN.png
4164,Gansingen,1060.0,309.0,17.0,16.0,29.150943396226413,17.0,16.0,2.0,http://i.imgur.com/78jiI1Z.png
4029,Gebenstorf,5497.0,1563.0,105.0,57.0,28.433691104238672,105.0,57.0,4.0,http://i.imgur.com/RxpsOVw.png
4232,Geltwil,214.0,,,,,,,,http://i.imgur.com/QsJLNJe.png
4165,Gipf-Oberfrick,3722.0,932.0,33.0,34.0,25.040300913487375,33.0,34.0,3.0,http://i.imgur.com/xgSIKpN.png
4135,Gontenschwil,2137.0,501.0,47.0,19.0,23.444080486663545,47.0,19.0,3.0,http://i.imgur.com/Lclz6bM.png
4006,Gränichen,8039.0,2562.0,239.0,204.0,31.869635526806817,239.0,204.0,4.0,http://i.imgur.com/CIdzMjH.png
4099,Habsburg,418.0,,,,,,,,http://i.imgur.com/gdx3lLc.png
4197,Hallwil,902.0,281.0,26.0,13.0,31.1529933481153,26.0,13.0,2.0,http://i.imgur.com/HtG409v.png
4100,Hausen,3673.0,1002.0,75.0,43.0,27.280152463925944,75.0,43.0,4.0,http://i.imgur.com/xX4VwmR.png
4251,Hellikon,783.0,229.0,11.0,19.0,29.246487867177525,11.0,19.0,2.0,http://i.imgur.com/J5RSMbU.png
4198,Hendschiken,1320.0,418.0,37.0,18.0,31.666666666666664,37.0,18.0,3.0,http://i.imgur.com/gWXFvm5.png
4166,Herznach,1560.0,433.0,23.0,22.0,27.75641025641026,23.0,22.0,2.0,http://i.imgur.com/MhJEcTa.png
4007,Hirschthal,1646.0,442.0,39.0,15.0,26.852976913730252,39.0,15.0,3.0,http://i.imgur.com/EukYYJT.png
4199,Holderbank,1382.0,449.0,36.0,20.0,32.489146164978294,36.0,20.0,3.0,http://i.imgur.com/qsnl5Dc.png
4136,Holziken,1494.0,493.0,35.0,33.0,32.998661311914326,35.0,33.0,3.0,http://i.imgur.com/UX2nmJk.png
4200,Hunzenschwil,4106.0,1342.0,99.0,57.0,32.683877252800784,99.0,57.0,4.0,http://i.imgur.com/Vqj6WIx.png
4068,Hägglingen,2478.0,696.0,53.0,41.0,28.087167070217916,53.0,41.0,4.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643.0,219.0,8.0,11.0,34.05909797822706,8.0,11.0,1.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190.0,626.0,33.0,36.0,28.584474885844745,33.0,36.0,3.0,http://i.imgur.com/ECk8cce.png
4252,Kaiseraugst,5533.0,1731.0,84.0,61.0,31.28501716970902,84.0,61.0,4.0,http://i.imgur.com/rTZ61AE.png
4169,Kaisten,2685.0,747.0,37.0,40.0,27.821229050279328,37.0,40.0,3.0,http://i.imgur.com/k2OMcvS.png
4233,Kallern,399.0,,,,,,,,http://i.imgur.com/xKNEKBa.png
4030,Killwangen,2050.0,638.0,27.0,17.0,31.121951219512194,27.0,17.0,2.0,http://i.imgur.com/1mK0CwS.png
4275,Kirchleerau,882.0,250.0,19.0,5.0,28.34467120181406,19.0,5.0,2.0,http://i.imgur.com/VUYTPz1.png
4309,Klingnau,3523.0,1004.0,82.0,50.0,28.49843883054215,82.0,50.0,4.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690.0,455.0,21.0,21.0,26.923076923076923,21.0,21.0,2.0,http://i.imgur.com/NUihGv5.png
4276,Kölliken,4561.0,1461.0,77.0,84.0,32.03244902433677,77.0,84.0,4.0,http://i.imgur.com/82JAxdf.png
4031,Künten,1814.0,436.0,38.0,22.0,24.035281146637267,38.0,22.0,3.0,http://i.imgur.com/5mVDyI2.png
4008,Küttigen,6286.0,1730.0,105.0,93.0,27.521476296531976,105.0,93.0,4.0,http://i.imgur.com/p524AOA.png
4170,Laufenburg,3668.0,1133.0,93.0,51.0,30.888767720828792,93.0,51.0,4.0,http://i.imgur.com/0q2DzDX.png
4311,Leibstadt,1344.0,345.0,26.0,36.0,25.669642857142854,26.0,36.0,2.0,http://i.imgur.com/nDEg55x.png
4137,Leimbach,480.0,,,,,,,,http://i.imgur.com/TX9Scww.png
4312,Lengnau,2768.0,788.0,44.0,49.0,28.468208092485547,44.0,49.0,3.0,http://i.imgur.com/jtVn2cE.png
4201,Lenzburg,10899.0,3317.0,247.0,206.0,30.433984769244887,247.0,206.0,4.0,http://i.imgur.com/hwKNDNt.png
4313,Leuggern,2166.0,527.0,39.0,44.0,24.330563250230842,39.0,44.0,3.0,http://i.imgur.com/jwxM3DD.png
4138,Leutwil,744.0,183.0,18.0,11.0,24.596774193548388,18.0,11.0,2.0,http://i.imgur.com/L9D6Thz.png
4104,Lupfig,3152.0,839.0,79.0,32.0,26.618020304568528,79.0,32.0,4.0,http://i.imgur.com/GsvlHnm.png
4253,Magden,3886.0,1010.0,81.0,34.0,25.990735975295937,81.0,34.0,4.0,http://i.imgur.com/RjlsGjO.png
4105,Mandach,331.0,,,,,,,,http://i.imgur.com/9A7gzrY.png
4202,Meisterschwanden,2937.0,817.0,88.0,39.0,27.817500851208717,88.0,39.0,4.0,http://i.imgur.com/5oMnSnx.png
4314,Mellikon,227.0,,,,,,,,http://i.imgur.com/nxzSlN6.png
4033,Mellingen,5803.0,1672.0,104.0,60.0,28.812683094950884,104.0,60.0,4.0,http://i.imgur.com/ygzUtMm.png
4139,Menziken,6507.0,2039.0,131.0,75.0,31.335484862455814,131.0,75.0,4.0,http://i.imgur.com/uIpPosE.png
4234,Merenschwand,3680.0,1171.0,89.0,38.0,31.820652173913043,89.0,38.0,4.0,http://i.imgur.com/VUV5NO6.png
4184,Mettauertal,2046.0,394.0,39.0,11.0,19.257086999022484,39.0,11.0,3.0,http://i.imgur.com/gALhRfi.png
4277,Moosleerau,893.0,263.0,27.0,14.0,29.451287793952968,27.0,14.0,2.0,http://i.imgur.com/tY7Fvn4.png
4009,Muhen,3939.0,1148.0,77.0,52.0,29.144452906829144,77.0,52.0,4.0,http://i.imgur.com/bL0cP46.png
4255,Mumpf,1563.0,452.0,26.0,11.0,28.918746001279587,26.0,11.0,2.0,http://i.imgur.com/4FvMR7y.png
4279,Murgenthal,2997.0,794.0,45.0,66.0,26.493159826493162,45.0,66.0,3.0,http://i.imgur.com/vQIoXmy.png
4236,Muri,8244.0,2557.0,246.0,92.0,31.01649684619117,246.0,92.0,4.0,http://i.imgur.com/djI91Qx.png
4032,Mägenwil,2128.0,687.0,36.0,21.0,32.28383458646616,36.0,21.0,3.0,http://i.imgur.com/i6P6JMV.png
4254,Möhlin,11060.0,3499.0,247.0,104.0,31.636528028933093,247.0,104.0,4.0,http://i.imgur.com/dODOirk.png
4106,Mönthal,398.0,,,,,,,,http://i.imgur.com/Yxxsjjp.png
4203,Möriken-Wildegg,4491.0,1334.0,123.0,66.0,29.703852148741927,123.0,66.0,4.0,http://i.imgur.com/0EUBHOL.png
4235,Mühlau,1210.0,345.0,26.0,30.0,28.512396694214875,26.0,30.0,2.0,http://i.imgur.com/RsXBeqQ.png
4107,Mülligen,1088.0,288.0,21.0,14.0,26.47058823529412,21.0,14.0,2.0,http://i.imgur.com/9f1bnFE.png
4172,Münchwilen,1003.0,257.0,17.0,13.0,25.623130608175476,17.0,13.0,2.0,http://i.imgur.com/28quAhM.png
4034,Neuenhof,8989.0,2694.0,111.0,81.0,29.96996328846368,111.0,81.0,4.0,http://i.imgur.com/yrqjhgc.png
4204,Niederlenz,4812.0,1530.0,125.0,76.0,31.795511221945137,125.0,76.0,4.0,http://i.imgur.com/8PjOy30.png
4035,Niederrohrdorf,4195.0,1242.0,158.0,58.0,29.606674612634087,158.0,58.0,4.0,http://i.imgur.com/FIcVun6.png
4072,Niederwil,2810.0,993.0,67.0,32.0,35.338078291814945,67.0,32.0,4.0,http://i.imgur.com/W6rKm9n.png
4010,Oberentfelden,8534.0,2603.0,166.0,85.0,30.50152331849074,166.0,85.0,4.0,http://i.imgur.com/eNr44Vb.png
4173,Oberhof,589.0,135.0,5.0,6.0,22.920203735144312,5.0,6.0,1.0,http://i.imgur.com/z0ORwr7.png
4140,Oberkulm,2736.0,835.0,58.0,38.0,30.519005847953217,58.0,38.0,4.0,http://i.imgur.com/P5AI07c.png
4073,Oberlunkhofen,2036.0,580.0,41.0,19.0,28.487229862475445,41.0,19.0,3.0,http://i.imgur.com/KcFNdhq.png
4256,Obermumpf,1051.0,272.0,20.0,15.0,25.88011417697431,20.0,15.0,2.0,http://i.imgur.com/lZjt1pO.png
4037,Oberrohrdorf,4046.0,983.0,53.0,42.0,24.29560059317845,53.0,42.0,4.0,http://i.imgur.com/9yN4UPe.png
4237,Oberrüti,1540.0,503.0,32.0,19.0,32.66233766233766,32.0,19.0,3.0,http://i.imgur.com/pRsDklD.png
4038,Obersiggenthal,8688.0,2440.0,149.0,97.0,28.084714548802946,149.0,97.0,4.0,http://i.imgur.com/uJJH5dZ.png
4074,Oberwil-Lieli,2489.0,626.0,47.0,22.0,25.150662916834072,47.0,22.0,3.0,http://i.imgur.com/WgLIb5X.png
4175,Oeschgen,1066.0,333.0,11.0,7.0,31.238273921200747,11.0,7.0,2.0,http://i.imgur.com/A9axLHn.png
4280,Oftringen,14198.0,4553.0,277.0,202.0,32.06789688688548,277.0,202.0,4.0,http://i.imgur.com/yKfDk3D.png
4257,Olsberg,356.0,,,,,,,,http://i.imgur.com/vmb4c6O.png
4205,Othmarsingen,2979.0,973.0,79.0,69.0,32.66196710305472,79.0,69.0,4.0,http://i.imgur.com/534vMUa.png
4141,Reinach,8824.0,2567.0,206.0,131.0,29.091115140525837,206.0,131.0,4.0,http://i.imgur.com/Iyt0GB9.png
4281,Reitnau,1523.0,492.0,28.0,28.0,32.30466185160867,28.0,28.0,2.0,http://i.imgur.com/yEt9ppb.png
4039,Remetschwil,2021.0,545.0,37.0,26.0,26.966848095002472,37.0,26.0,3.0,http://i.imgur.com/3bWmPXL.png
4110,Remigen,1328.0,287.0,16.0,15.0,21.61144578313253,16.0,15.0,2.0,http://i.imgur.com/U0CfL6R.png
4258,Rheinfelden,13480.0,4109.0,148.0,144.0,30.48219584569733,148.0,144.0,4.0,http://i.imgur.com/9BmdPBn.png
4111,Riniken,1478.0,319.0,21.0,13.0,21.58322056833559,21.0,13.0,2.0,http://i.imgur.com/0uuXfx7.png
4282,Rothrist,9206.0,2965.0,173.0,212.0,32.20725613730176,173.0,212.0,4.0,http://i.imgur.com/9SjdW5A.png
4238,Rottenschwil,890.0,226.0,24.0,4.0,25.39325842696629,24.0,4.0,2.0,http://i.imgur.com/H1UEchi.png
4075,Rudolfstetten-Friedlisberg,4550.0,1319.0,46.0,67.0,28.98901098901099,46.0,67.0,3.0,http://i.imgur.com/0ovp26K.png
4206,Rupperswil,5537.0,1812.0,125.0,83.0,32.72530251038469,125.0,83.0,4.0,http://i.imgur.com/Ltb4dWS.png
4112,Rüfenach,856.0,210.0,11.0,14.0,24.53271028037383,11.0,14.0,2.0,http://i.imgur.com/yan4Ctu.png
4283,Safenwil,4050.0,1131.0,82.0,34.0,27.925925925925927,82.0,34.0,4.0,http://i.imgur.com/f0W1g7a.png
4076,Sarmenstorf,2909.0,932.0,96.0,33.0,32.0385012031626,96.0,33.0,4.0,http://i.imgur.com/sZSmep6.png
4207,Schafisheim,2991.0,916.0,56.0,52.0,30.625208960213975,56.0,52.0,4.0,http://i.imgur.com/H3aMbia.png
4125,Schinznach,2300.0,633.0,35.0,18.0,27.52173913043478,35.0,18.0,3.0,http://i.imgur.com/QGZrvS1.png
4142,Schlossrued,818.0,249.0,26.0,10.0,30.440097799511,26.0,10.0,2.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153.0,351.0,25.0,33.0,30.442324371205547,25.0,33.0,2.0,http://i.imgur.com/PwOUivA.png
4318,Schneisingen,1485.0,362.0,15.0,18.0,24.377104377104377,15.0,18.0,2.0,http://i.imgur.com/VRUk88K.png
4259,Schupfart,794.0,218.0,14.0,13.0,27.455919395465994,14.0,13.0,2.0,http://i.imgur.com/eMTBgqS.png
4176,Schwaderloch,704.0,151.0,7.0,6.0,21.448863636363637,7.0,6.0,1.0,http://i.imgur.com/NHfpFSM.png
4144,Schöftland,4462.0,1356.0,112.0,37.0,30.389959659345582,112.0,37.0,4.0,http://i.imgur.com/9LgvZlg.png
4208,Seengen,4096.0,1266.0,125.0,64.0,30.908203125,125.0,64.0,4.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210.0,1711.0,123.0,84.0,32.840690978886755,123.0,84.0,4.0,http://i.imgur.com/cQJKG8S.png
4319,Siglistorf,649.0,206.0,12.0,5.0,31.741140215716484,12.0,5.0,2.0,http://i.imgur.com/npW0y0w.png
4239,Sins,4297.0,1426.0,79.0,37.0,33.18594368163835,79.0,37.0,4.0,http://i.imgur.com/I3auIg0.png
4177,Sisseln,1597.0,543.0,30.0,28.0,34.00125234815279,30.0,28.0,2.0,http://i.imgur.com/7RvTKOe.png
4040,Spreitenbach,12146.0,4000.0,203.0,118.0,32.932652725177014,203.0,118.0,4.0,http://i.imgur.com/rTrCwxh.png
4284,Staffelbach,1314.0,416.0,23.0,35.0,31.65905631659056,23.0,35.0,2.0,http://i.imgur.com/3J4WNhu.png
4210,Staufen,3993.0,1268.0,93.0,95.0,31.755572251440018,93.0,95.0,4.0,http://i.imgur.com/GQ3xIgp.png
4260,Stein,3146.0,947.0,47.0,49.0,30.10171646535283,47.0,49.0,3.0,http://i.imgur.com/3moofQ2.png
4041,Stetten,2213.0,656.0,32.0,37.0,29.64301852688658,32.0,37.0,3.0,http://i.imgur.com/Qeadgb2.png
4285,Strengelbach,4850.0,1501.0,119.0,114.0,30.948453608247423,119.0,114.0,4.0,http://i.imgur.com/zvfHrHe.png
4012,Suhr,10512.0,3669.0,176.0,172.0,34.90296803652968,176.0,172.0,4.0,http://i.imgur.com/lcfdzfA.png
4320,Tegerfelden,1184.0,360.0,28.0,22.0,30.405405405405407,28.0,22.0,2.0,http://i.imgur.com/EVYOopQ.png
4145,Teufenthal,1669.0,454.0,45.0,22.0,27.20191731575794,45.0,22.0,3.0,http://i.imgur.com/NvOAkJh.png
4117,Thalheim,818.0,201.0,13.0,8.0,24.5721271393643,13.0,8.0,2.0,http://i.imgur.com/esL6zNk.png
4042,Turgi,2966.0,975.0,48.0,39.0,32.872555630478764,48.0,39.0,3.0,http://i.imgur.com/PzCWLUz.png
4077,Tägerig,1473.0,452.0,26.0,14.0,30.685675492192804,26.0,14.0,2.0,http://i.imgur.com/zvpZnBf.png
4179,Ueken,904.0,226.0,14.0,10.0,25.0,14.0,10.0,2.0,http://i.imgur.com/BVhtXoi.png
4286,Uerkheim,1368.0,368.0,25.0,20.0,26.900584795321635,25.0,20.0,2.0,http://i.imgur.com/Bkm3C1T.png
4078,Uezwil,496.0,,,,,,,,http://i.imgur.com/guL4ZZO.png
4013,Unterentfelden,4275.0,1312.0,108.0,73.0,30.690058479532162,108.0,73.0,4.0,http://i.imgur.com/YH3LS4D.png
4146,Unterkulm,3188.0,906.0,121.0,54.0,28.419071518193224,121.0,54.0,4.0,http://i.imgur.com/BoM5cfD.png
4079,Unterlunkhofen,1499.0,426.0,32.0,17.0,28.418945963975982,32.0,17.0,3.0,http://i.imgur.com/0P2K5gE.png
4044,Untersiggenthal,7219.0,1886.0,143.0,74.0,26.12550214711179,143.0,74.0,4.0,http://i.imgur.com/jBMixKU.png
4120,Veltheim,1512.0,315.0,34.0,12.0,20.833333333333336,34.0,12.0,3.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147.0,459.0,37.0,22.0,21.37866790870983,37.0,22.0,3.0,http://i.imgur.com/eE28poK.png
4080,Villmergen,7597.0,2065.0,162.0,83.0,27.181782282479926,162.0,83.0,4.0,http://i.imgur.com/A2GyHF4.png
4122,Villnachern,1665.0,473.0,39.0,24.0,28.40840840840841,39.0,24.0,3.0,http://i.imgur.com/GZXQi5c.png
4287,Vordemwald,1965.0,620.0,25.0,25.0,31.552162849872772,25.0,25.0,2.0,http://i.imgur.com/vl3uVMt.png
4261,Wallbach,1983.0,533.0,33.0,23.0,26.87846696923853,33.0,23.0,3.0,http://i.imgur.com/FNtG3ZP.png
4240,Waltenschwil,2991.0,914.0,82.0,38.0,30.55834169174189,82.0,38.0,4.0,http://i.imgur.com/b4SUG3R.png
4262,Wegenstetten,1031.0,268.0,16.0,10.0,25.994180407371488,16.0,10.0,2.0,http://i.imgur.com/zXwaQpI.png
4045,Wettingen,21106.0,6249.0,425.0,242.0,29.607694494456556,425.0,242.0,4.0,http://i.imgur.com/bZt880G.png
4081,Widen,3818.0,1136.0,64.0,67.0,29.75379779989523,64.0,67.0,4.0,http://i.imgur.com/vcitIcK.png
4288,Wiliberg,173.0,,,,,,,,http://i.imgur.com/5dd7Hhd.png
4123,Windisch,7668.0,2272.0,152.0,105.0,29.629629629629626,152.0,105.0,4.0,http://i.imgur.com/rEkQqqO.png
4181,Wittnau,1349.0,379.0,26.0,20.0,28.09488510007413,26.0,20.0,2.0,http://i.imgur.com/MAHyAYx.png
4082,Wohlen,16661.0,4970.0,289.0,185.0,29.830142248364446,289.0,185.0,4.0,http://i.imgur.com/toO1BXR.png
4046,Wohlenschwil,1635.0,504.0,31.0,13.0,30.825688073394495,31.0,13.0,3.0,http://i.imgur.com/o0QVJBn.png
4182,Wölflinswil,1033.0,324.0,24.0,11.0,31.364956437560505,24.0,11.0,2.0,http://i.imgur.com/vV3lkT2.png
4047,Würenlingen,4788.0,1462.0,130.0,85.0,30.53467000835422,130.0,85.0,4.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482.0,1922.0,91.0,53.0,29.651342178340016,91.0,53.0,4.0,http://i.imgur.com/BeciNc5.png
4183,Zeihen,1162.0,321.0,24.0,14.0,27.62478485370052,24.0,14.0,2.0,http://i.imgur.com/DRqKcvq.png
4263,Zeiningen,2392.0,696.0,54.0,26.0,29.09698996655518,54.0,26.0,4.0,http://i.imgur.com/NDqPy8c.png
4147,Zetzwil,1344.0,408.0,25.0,26.0,30.357142857142854,25.0,26.0,2.0,http://i.imgur.com/HQ60iSU.png
4289,Zofingen,11909.0,3320.0,313.0,177.0,27.878075405155766,313.0,177.0,4.0,http://i.imgur.com/Qf7Qf0z.png
4083,Zufikon,4503.0,1257.0,98.0,53.0,27.9147235176549,98.0,53.0,4.0,http://i.imgur.com/LxfskzN.png
4324,Zurzach,7552.0,1587.0,88.0,48.0,21.014300847457626,88.0,48.0,4.0,https://i.imgur.com/LNTr6vQ.png
4264,Zuzgen,868.0,223.0,14.0,8.0,25.691244239631338,14.0,8.0,2.0,http://i.imgur.com/SNdgB4O.png
