bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2601,Solothurn,Solothurn,4451,39,16883,26.363797903216252,http://i.imgur.com/JHN85pd.png
2465,Bucheggberg,Buchegg,573,7,2521,22.72907576358588,http://i.imgur.com/yrxc1LY.png
2464,Bucheggberg,Lüsslingen-Nennigkofen,395,4,1104,35.778985507246375,http://i.imgur.com/N8MtfcB.png
2455,Bucheggberg,Lüterkofen-Ichertswil,197,0,879,22.41183162684869,http://i.imgur.com/YJgUnxE.png
2457,Bucheggberg,Messen,416,6,1474,28.222523744911804,http://i.imgur.com/2uxYEzV.png
2461,Bucheggberg,Schnottwil,307,7,1139,26.953467954345918,http://i.imgur.com/pEng2IM.png
2471,Dorneck,Bättwil,264,6,1190,22.18487394957983,http://i.imgur.com/LLvYalH.png
2472,Dorneck,Büren,254,5,1051,24.1674595623216,http://i.imgur.com/PnBxaSz.png
2473,Dorneck,Dornach,2113,24,6923,30.521450238335984,http://i.imgur.com/COHmoqb.png
2474,Dorneck,Gempen,248,1,906,27.373068432671083,http://i.imgur.com/HzEspur.png
2475,Dorneck,Hochwald,302,7,1277,23.64917776037588,http://i.imgur.com/kIBMZAQ.png
2476,Dorneck,Hofstetten-Flüh,655,32,3216,20.366915422885572,http://i.imgur.com/V2VR9yi.png
2477,Dorneck,Metzerlen-Mariastein,232,7,943,24.60233297985154,http://i.imgur.com/i4ILrgV.png
2478,Dorneck,Nuglar-St. Pantaleon,303,12,1521,19.92110453648915,http://i.imgur.com/MGm5Ywo.png
2479,Dorneck,Rodersdorf,260,6,1368,19.005847953216374,http://i.imgur.com/p4uw0r9.png
2480,Dorneck,Seewen,228,10,1026,22.22222222222222,http://i.imgur.com/0JB6Mb5.png
2481,Dorneck,Witterswil,283,6,1450,19.517241379310345,http://i.imgur.com/0JrQ5Xw.png
2401,Gäu,Egerkingen,1045,12,4086,25.575134605971613,http://i.imgur.com/wyoEuip.png
2402,Gäu,Härkingen,410,4,1648,24.87864077669903,http://i.imgur.com/PQdyoSw.png
2403,Gäu,Kestenholz,471,2,1852,25.431965442764582,http://i.imgur.com/ITC2whV.png
2404,Gäu,Neuendorf,600,6,2278,26.33889376646181,http://i.imgur.com/aAcIy85.png
2405,Gäu,Niederbuchsiten,265,2,1265,20.948616600790515,http://i.imgur.com/cetMZcH.png
2406,Gäu,Oberbuchsiten,522,8,2305,22.64642082429501,http://i.imgur.com/GMgfP9q.png
2407,Gäu,Oensingen,1731,14,6326,27.363262725260828,http://i.imgur.com/nxrng2H.png
2408,Gäu,Wolfwil,503,2,2376,21.170033670033668,http://i.imgur.com/rWT56QU.png
2503,Gösgen,Erlinsbach,813,8,3576,22.734899328859058,http://i.imgur.com/PUlb6uL.png
2492,Gösgen,Kienberg,110,2,506,21.73913043478261,http://i.imgur.com/wLtAkKX.png
2493,Gösgen,Lostorf,854,5,3967,21.527602722460298,http://i.imgur.com/zAcNSRM.png
2495,Gösgen,Niedergösgen,1018,10,3904,26.075819672131146,http://i.imgur.com/AllQYDU.png
2497,Gösgen,Obergösgen,550,7,2363,23.275497249259416,http://i.imgur.com/H29uxzr.png
2499,Gösgen,Stüsslingen,286,1,1227,23.30888345558272,http://i.imgur.com/ZbMWoK9.png
2500,Gösgen,Trimbach,1790,8,6617,27.051533927761827,http://i.imgur.com/WoSpmww.png
2501,Gösgen,Winznau,414,2,1977,20.94081942336874,http://i.imgur.com/XzWXfuU.png
2542,Lebern,Bellach,1361,13,5340,25.48689138576779,http://i.imgur.com/ltCzE3I.png
2543,Lebern,Bettlach,1132,23,4971,22.772078052705695,http://i.imgur.com/iR6Ksbc.png
2544,Lebern,Feldbrunnen-St. Niklaus,137,2,977,14.022517911975434,http://i.imgur.com/8RQLWmc.png
2545,Lebern,Flumenthal,264,5,1056,25.0,http://i.imgur.com/h8frbs5.png
2546,Lebern,Grenchen,4729,54,17746,26.648258762538035,http://i.imgur.com/HPgVrQu.png
2547,Lebern,Günsberg,266,6,1197,22.22222222222222,http://i.imgur.com/ZKfrFH6.png
2548,Lebern,Hubersdorf,188,3,727,25.859697386519947,http://i.imgur.com/GrIxwUh.png
2550,Lebern,Langendorf,943,9,3789,24.887833201372395,http://i.imgur.com/gBJhift.png
2551,Lebern,Lommiswil,357,6,1590,22.452830188679247,http://i.imgur.com/kp8FhJC.png
2553,Lebern,Oberdorf,336,1,1780,18.876404494382022,http://i.imgur.com/crpGiRQ.png
2554,Lebern,Riedholz,568,10,2317,24.514458351316357,http://i.imgur.com/sMEMU8t.png
