BFS-Nummer,gemeinde,einwohner,fälle_total,letzte Woche,vorletzte Woche,fälle_pro_hundert,letzte_sieben_tage,kategorie_sieben_tage,Wappen
4047,Würenlingen,4788,340.0,23,12,7.101086048454469,23.0,2.0,http://i.imgur.com/MCG8Kel.png
4048,Würenlos,6482,413.0,8,4,6.371490280777538,8.0,1.0,http://i.imgur.com/BeciNc5.png
4061,Arni,1900,109.0,0-3,0-3,5.7368421052631575,0.0,0.0,http://i.imgur.com/C3WOB3q.png
4062,Berikon,4753,334.0,12,5,7.027140753208499,12.0,2.0,http://i.imgur.com/3Xs5j19.png
4063,Bremgarten,8320,573.0,13,0-3,6.887019230769232,13.0,2.0,http://i.imgur.com/BG0afll.png
4064,Büttikon,1015,76.0,0-3,5,7.48768472906404,0.0,0.0,http://i.imgur.com/ogYGHIu.png
4065,Dottikon,3904,377.0,8,15,9.656762295081968,8.0,1.0,http://i.imgur.com/0mUHtpT.png
4066,Eggenwil,1038,59.0,0-3,0-3,5.684007707129094,0.0,0.0,http://i.imgur.com/yYenINV.png
4067,Fischbach-Göslikon,1663,93.0,0-3,0-3,5.592303066746843,0.0,0.0,http://i.imgur.com/mWTvWia.png
4068,Hägglingen,2478,141.0,0-3,0-3,5.690072639225181,0.0,0.0,http://i.imgur.com/yrhxWfN.png
4084,Islisberg,643,53.0,0-3,0-3,8.242612752721618,0.0,0.0,http://i.imgur.com/xKYZkne.png
4071,Jonen,2190,120.0,0-3,0-3,5.47945205479452,0.0,0.0,http://i.imgur.com/ECk8cce.png
4072,Niederwil,2810,269.0,0-3,0-3,9.572953736654805,0.0,0.0,http://i.imgur.com/W6rKm9n.png
4073,Oberlunkhofen,2036,105.0,4,0-3,5.157170923379175,4.0,1.0,http://i.imgur.com/KcFNdhq.png
4074,Oberwil-Lieli,2489,127.0,6,0-3,5.102450783447168,6.0,1.0,http://i.imgur.com/WgLIb5X.png
4075,Rudolfstetten-Friedlisberg,4550,287.0,5,5,6.3076923076923075,5.0,1.0,http://i.imgur.com/0ovp26K.png
4076,Sarmenstorf,2909,163.0,0-3,0-3,5.603300103128222,0.0,0.0,http://i.imgur.com/sZSmep6.png
4077,Tägerig,1473,92.0,0-3,0-3,6.245756958587916,0.0,0.0,http://i.imgur.com/zvpZnBf.png
4078,Uezwil,496,,,,,,,http://i.imgur.com/guL4ZZO.png
4079,Unterlunkhofen,1499,69.0,0-3,0-3,4.603068712474983,0.0,0.0,http://i.imgur.com/0P2K5gE.png
4080,Villmergen,7597,414.0,15,0-3,5.449519547189681,15.0,2.0,http://i.imgur.com/A2GyHF4.png
4081,Widen,3818,278.0,0-3,0-3,7.281299109481404,0.0,0.0,http://i.imgur.com/vcitIcK.png
4082,Wohlen,16661,1304.0,63,9,7.826661064762019,63.0,4.0,http://i.imgur.com/toO1BXR.png
4083,Zufikon,4503,214.0,0-3,4,4.752387297357317,0.0,0.0,http://i.imgur.com/LxfskzN.png
4091,Auenstein,1615,63.0,0-3,0-3,3.900928792569659,0.0,0.0,http://i.imgur.com/uT769MY.png
4092,Birr,4605,392.0,16,15,8.512486427795874,16.0,2.0,http://i.imgur.com/8lubMLf.png
4093,Birrhard,747,50.0,0-3,0-3,6.693440428380187,0.0,0.0,http://i.imgur.com/vJnLuxW.png
4124,Bözberg,1650,61.0,0-3,0-3,3.6969696969696972,0.0,0.0,http://i.imgur.com/Z82TA8D.png
4094,Bözen,801,52.0,0-3,0-3,6.491885143570538,0.0,0.0,http://i.imgur.com/4vqxy3h.png
4095,Brugg,12651,769.0,29,0-3,6.078570863963323,29.0,2.0,http://i.imgur.com/V9u6Gti.png
4096,Effingen,617,43.0,0-3,0-3,6.9692058346839545,0.0,0.0,http://i.imgur.com/ZN8SrR2.png
4097,Elfingen,296,,,,,,,http://i.imgur.com/Zf9aMeU.png
4099,Habsburg,418,,,,,,,http://i.imgur.com/gdx3lLc.png
4100,Hausen,3673,238.0,16,0-3,6.479716852708957,16.0,2.0,http://i.imgur.com/xX4VwmR.png
4104,Lupfig,3152,197.0,0-3,0-3,6.25,0.0,0.0,http://i.imgur.com/GsvlHnm.png
4105,Mandach,331,,,,,,,http://i.imgur.com/9A7gzrY.png
4106,Mönthal,398,,,,,,,http://i.imgur.com/Yxxsjjp.png
4107,Mülligen,1088,48.0,0-3,0-3,4.411764705882353,0.0,0.0,http://i.imgur.com/9f1bnFE.png
4110,Remigen,1328,58.0,7,0-3,4.367469879518072,7.0,1.0,http://i.imgur.com/U0CfL6R.png
4111,Riniken,1478,79.0,0-3,0-3,5.345060893098782,0.0,0.0,http://i.imgur.com/0uuXfx7.png
4112,Rüfenach,856,45.0,0-3,0-3,5.257009345794392,0.0,0.0,http://i.imgur.com/yan4Ctu.png
4125,Schinznach,2300,153.0,0-3,0-3,6.6521739130434785,0.0,0.0,http://i.imgur.com/QGZrvS1.png
4117,Thalheim,818,37.0,0-3,0-3,4.52322738386308,0.0,0.0,http://i.imgur.com/esL6zNk.png
4120,Veltheim,1512,74.0,0-3,0-3,4.894179894179894,0.0,0.0,http://i.imgur.com/FtvKIDE.png
4121,Villigen,2147,137.0,7,0-3,6.380996739636702,7.0,1.0,http://i.imgur.com/eE28poK.png
4122,Villnachern,1665,85.0,0-3,0-3,5.105105105105105,0.0,0.0,http://i.imgur.com/GZXQi5c.png
4123,Windisch,7668,600.0,8,0-3,7.82472613458529,8.0,1.0,http://i.imgur.com/rEkQqqO.png
4131,Beinwil am See,3377,230.0,4,0-3,6.8107787977494825,4.0,1.0,http://i.imgur.com/CZhBYqU.png
4132,Birrwil,1153,56.0,0-3,0-3,4.856895056374675,0.0,0.0,http://i.imgur.com/JoWL5vL.png
4133,Burg,1013,87.0,0-3,0-3,8.588351431391905,0.0,0.0,http://i.imgur.com/vOAYsho.png
4134,Dürrenäsch,1313,52.0,0-3,0-3,3.9603960396039604,0.0,0.0,http://i.imgur.com/yvxFBnD.png
4135,Gontenschwil,2137,122.0,0-3,0-3,5.708937763219467,0.0,0.0,http://i.imgur.com/Lclz6bM.png
4136,Holziken,1494,92.0,0-3,0-3,6.157965194109773,0.0,0.0,http://i.imgur.com/UX2nmJk.png
4137,Leimbach,480,,,,,,,http://i.imgur.com/TX9Scww.png
4138,Leutwil,744,42.0,0-3,0-3,5.64516129032258,0.0,0.0,http://i.imgur.com/L9D6Thz.png
4139,Menziken,6507,522.0,21,5,8.022130013831259,21.0,2.0,http://i.imgur.com/uIpPosE.png
4140,Oberkulm,2736,235.0,9,0-3,8.589181286549707,9.0,1.0,http://i.imgur.com/P5AI07c.png
4141,Reinach,8824,715.0,32,12,8.102901178603808,32.0,3.0,http://i.imgur.com/Iyt0GB9.png
4142,Schlossrued,818,49.0,0-3,0-3,5.990220048899755,0.0,0.0,http://i.imgur.com/qBWENd4.png
4143,Schmiedrued,1153,77.0,0-3,0-3,6.678230702515179,0.0,0.0,http://i.imgur.com/PwOUivA.png
4144,Schöftland,4462,367.0,8,0-3,8.225011205737337,8.0,1.0,http://i.imgur.com/9LgvZlg.png
4145,Teufenthal,1669,65.0,0-3,0-3,3.894547633313361,0.0,0.0,http://i.imgur.com/NvOAkJh.png
4146,Unterkulm,3188,180.0,11,0-3,5.646173149309912,11.0,2.0,http://i.imgur.com/BoM5cfD.png
4147,Zetzwil,1344,99.0,0-3,0-3,7.366071428571429,0.0,0.0,http://i.imgur.com/HQ60iSU.png
4161,Eiken,2298,136.0,9,0-3,5.918189730200174,9.0,1.0,http://i.imgur.com/iCYKJYG.png
4163,Frick,5584,466.0,8,0-3,8.345272206303726,8.0,1.0,http://i.imgur.com/vz4fzlu.png
4164,Gansingen,1060,54.0,0-3,0-3,5.09433962264151,0.0,0.0,http://i.imgur.com/78jiI1Z.png
4165,Gipf-Oberfrick,3722,156.0,0-3,0-3,4.1912950026867275,0.0,0.0,http://i.imgur.com/xgSIKpN.png
4166,Herznach,1560,73.0,0-3,0-3,4.67948717948718,0.0,0.0,http://i.imgur.com/MhJEcTa.png
4167,Hornussen,1005,84.0,0-3,0-3,8.358208955223882,0.0,0.0,http://i.imgur.com/lSP17BT.png
4169,Kaisten,2685,203.0,0-3,4,7.560521415270019,0.0,0.0,http://i.imgur.com/k2OMcvS.png
4170,Laufenburg,3668,331.0,9,0-3,9.023991275899673,9.0,1.0,http://i.imgur.com/0q2DzDX.png
4184,Mettauertal,2046,55.0,0-3,0-3,2.6881720430107525,0.0,0.0,http://i.imgur.com/gALhRfi.png
4172,Münchwilen,1003,51.0,0-3,0-3,5.084745762711865,0.0,0.0,http://i.imgur.com/28quAhM.png
4173,Oberhof,589,21.0,0-3,0-3,3.5653650254668934,0.0,0.0,http://i.imgur.com/z0ORwr7.png
4175,Oeschgen,1066,43.0,0-3,0-3,4.033771106941838,0.0,0.0,http://i.imgur.com/A9axLHn.png
4176,Schwaderloch,704,46.0,0-3,0-3,6.534090909090909,0.0,0.0,http://i.imgur.com/NHfpFSM.png
4177,Sisseln,1597,116.0,0-3,0-3,7.263619286161553,0.0,0.0,http://i.imgur.com/7RvTKOe.png
4179,Ueken,904,35.0,0-3,0-3,3.8716814159292032,0.0,0.0,http://i.imgur.com/BVhtXoi.png
4181,Wittnau,1349,84.0,0-3,0-3,6.226834692364715,0.0,0.0,http://i.imgur.com/MAHyAYx.png
4182,Wölflinswil,1033,63.0,0-3,0-3,6.098741529525654,0.0,0.0,http://i.imgur.com/vV3lkT2.png
4183,Zeihen,1162,49.0,0-3,0-3,4.216867469879518,0.0,0.0,http://i.imgur.com/DRqKcvq.png
4191,Ammerswil,721,26.0,0-3,4,3.6061026352288486,0.0,0.0,http://i.imgur.com/afyGrTN.png
4192,Boniswil,1480,110.0,0-3,0-3,7.4324324324324325,0.0,0.0,http://i.imgur.com/uBIcVt3.png
4193,Brunegg,881,52.0,6,0-3,5.902383654937571,6.0,1.0,http://i.imgur.com/F3kukwZ.png
4194,Dintikon,2273,176.0,0-3,0-3,7.743070831500221,0.0,0.0,http://i.imgur.com/lBAsq7b.png
4195,Egliswil,1472,86.0,4,4,5.842391304347826,4.0,1.0,http://i.imgur.com/vN2vVQd.png
4196,Fahrwangen,2310,138.0,0-3,0-3,5.974025974025974,0.0,0.0,http://i.imgur.com/zB6yFbf.png
4197,Hallwil,902,49.0,0-3,0-3,5.432372505543237,0.0,0.0,http://i.imgur.com/HtG409v.png
4198,Hendschiken,1320,92.0,0-3,0-3,6.969696969696971,0.0,0.0,http://i.imgur.com/gWXFvm5.png
4199,Holderbank,1382,121.0,0-3,4,8.755426917510855,0.0,0.0,http://i.imgur.com/qsnl5Dc.png
4200,Hunzenschwil,4106,363.0,15,4,8.84072089624939,15.0,2.0,http://i.imgur.com/Vqj6WIx.png
4201,Lenzburg,10899,755.0,27,11,6.927241031287274,27.0,2.0,http://i.imgur.com/hwKNDNt.png
4202,Meisterschwanden,2937,173.0,0-3,0-3,5.89036431733061,0.0,0.0,http://i.imgur.com/5oMnSnx.png
4203,Möriken-Wildegg,4491,89.0,0-3,0-3,1.9817412602983746,0.0,0.0,http://i.imgur.com/0EUBHOL.png
4204,Niederlenz,4812,352.0,14,0-3,7.315045719035744,14.0,2.0,http://i.imgur.com/8PjOy30.png
4205,Othmarsingen,2979,226.0,5,0-3,7.586438402148373,5.0,1.0,http://i.imgur.com/534vMUa.png
4206,Rupperswil,5537,426.0,9,4,7.693696947805671,9.0,1.0,http://i.imgur.com/Ltb4dWS.png
4207,Schafisheim,2991,199.0,9,0-3,6.65329321297225,9.0,1.0,http://i.imgur.com/H3aMbia.png
4208,Seengen,4096,221.0,0-3,0-3,5.3955078125,0.0,0.0,http://i.imgur.com/5Sg16Rz.png
4209,Seon,5210,389.0,7,0-3,7.4664107485604605,7.0,1.0,http://i.imgur.com/cQJKG8S.png
4210,Staufen,3993,257.0,5,6,6.43626346105685,5.0,1.0,http://i.imgur.com/GQ3xIgp.png
4221,Abtwil,964,45.0,0-3,0-3,4.668049792531121,0.0,0.0,http://i.imgur.com/quVNZ0U.png
4222,Aristau,1495,102.0,0-3,0-3,6.822742474916388,0.0,0.0,http://i.imgur.com/PIvaWFS.png
4223,Auw,2180,149.0,5,0-3,6.8348623853211015,5.0,1.0,http://i.imgur.com/84retIE.png
4224,Beinwil (Freiamt),1203,67.0,0-3,0-3,5.569409808811305,0.0,0.0,http://i.imgur.com/1n5fQC2.png
4226,Besenbüren,627,37.0,0-3,0-3,5.901116427432217,0.0,0.0,http://i.imgur.com/yiA3B1k.png
4227,Bettwil,662,34.0,0-3,0-3,5.13595166163142,0.0,0.0,http://i.imgur.com/OaApds5.png
4228,Boswil,2870,164.0,5,0-3,5.714285714285714,5.0,1.0,http://i.imgur.com/sxNfHIM.png
4229,Bünzen,1116,53.0,0-3,0-3,4.749103942652329,0.0,0.0,http://i.imgur.com/R25JhYh.png
4230,Buttwil,1239,51.0,0-3,0-3,4.116222760290557,0.0,0.0,http://i.imgur.com/yppnIDt.png
4231,Dietwil,1349,108.0,0-3,0-3,8.005930318754633,0.0,0.0,http://i.imgur.com/OzZ1nJd.png
4232,Geltwil,214,,,,,,,http://i.imgur.com/QsJLNJe.png
4233,Kallern,399,,,,,,,http://i.imgur.com/xKNEKBa.png
4234,Merenschwand,3680,269.0,11,0-3,7.309782608695651,11.0,2.0,http://i.imgur.com/VUV5NO6.png
4235,Mühlau,1210,51.0,0-3,0-3,4.214876033057851,0.0,0.0,http://i.imgur.com/RsXBeqQ.png
4236,Muri,8244,586.0,21,8,7.108199902959729,21.0,2.0,http://i.imgur.com/djI91Qx.png
4237,Oberrüti,1540,85.0,0-3,0-3,5.51948051948052,0.0,0.0,http://i.imgur.com/pRsDklD.png
4238,Rottenschwil,890,54.0,0-3,0-3,6.067415730337078,0.0,0.0,http://i.imgur.com/H1UEchi.png
4239,Sins,4297,292.0,0-3,4,6.795438678147544,0.0,0.0,http://i.imgur.com/I3auIg0.png
4240,Waltenschwil,2991,190.0,6,0-3,6.352390504847877,6.0,1.0,http://i.imgur.com/b4SUG3R.png
4251,Hellikon,783,41.0,0-3,0-3,5.236270753512133,0.0,0.0,http://i.imgur.com/J5RSMbU.png
4252,Kaiseraugst,5533,420.0,16,9,7.5908187240195195,16.0,2.0,http://i.imgur.com/rTZ61AE.png
4253,Magden,3886,187.0,0-3,4,4.812146165723108,0.0,0.0,http://i.imgur.com/RjlsGjO.png
4254,Möhlin,11060,866.0,27,16,7.830018083182639,27.0,2.0,http://i.imgur.com/dODOirk.png
4255,Mumpf,1563,107.0,0-3,0-3,6.8458093410108765,0.0,0.0,http://i.imgur.com/4FvMR7y.png
4256,Obermumpf,1051,49.0,0-3,0-3,4.662226450999048,0.0,0.0,http://i.imgur.com/lZjt1pO.png
4257,Olsberg,356,,,,,,,http://i.imgur.com/vmb4c6O.png
4258,Rheinfelden,13480,897.0,30,34,6.654302670623145,30.0,2.0,http://i.imgur.com/9BmdPBn.png
4259,Schupfart,794,50.0,0-3,0-3,6.297229219143577,0.0,0.0,http://i.imgur.com/eMTBgqS.png
4260,Stein,3146,226.0,12,0-3,7.183725365543547,12.0,2.0,http://i.imgur.com/3moofQ2.png
4261,Wallbach,1983,89.0,4,0-3,4.48814926878467,4.0,1.0,http://i.imgur.com/FNtG3ZP.png
4262,Wegenstetten,1031,53.0,0-3,0-3,5.140640155189137,0.0,0.0,http://i.imgur.com/zXwaQpI.png
4263,Zeiningen,2392,119.0,0-3,0-3,4.974916387959866,0.0,0.0,http://i.imgur.com/NDqPy8c.png
4264,Zuzgen,868,43.0,0-3,0-3,4.953917050691245,0.0,0.0,http://i.imgur.com/SNdgB4O.png
4271,Aarburg,8471,729.0,26,13,8.605831660960925,26.0,2.0,http://i.imgur.com/6Voq865.png
4273,Bottenwil,816,49.0,0-3,0-3,6.004901960784314,0.0,0.0,http://i.imgur.com/LKmgR6E.png
4274,Brittnau,3960,184.0,0-3,0-3,4.646464646464646,0.0,0.0,http://i.imgur.com/pYHLczb.png
4275,Kirchleerau,882,66.0,0-3,0-3,7.482993197278912,0.0,0.0,http://i.imgur.com/VUYTPz1.png
4276,Kölliken,4561,361.0,0-3,0-3,7.914930936198202,0.0,0.0,http://i.imgur.com/82JAxdf.png
4277,Moosleerau,893,60.0,0-3,0-3,6.718924972004479,0.0,0.0,http://i.imgur.com/tY7Fvn4.png
4279,Murgenthal,2997,206.0,0-3,0-3,6.873540206873541,0.0,0.0,http://i.imgur.com/vQIoXmy.png
4280,Oftringen,14198,1236.0,38,6,8.705451472038316,38.0,3.0,http://i.imgur.com/yKfDk3D.png
4281,Reitnau,1523,85.0,0-3,0-3,5.581089954038083,0.0,0.0,http://i.imgur.com/yEt9ppb.png
4282,Rothrist,9206,739.0,26,6,8.027373452096459,26.0,2.0,http://i.imgur.com/9SjdW5A.png
4283,Safenwil,4050,284.0,0-3,0-3,7.012345679012346,0.0,0.0,http://i.imgur.com/f0W1g7a.png
4284,Staffelbach,1314,93.0,0-3,0-3,7.077625570776255,0.0,0.0,http://i.imgur.com/3J4WNhu.png
4285,Strengelbach,4850,309.0,7,5,6.371134020618557,7.0,1.0,http://i.imgur.com/zvfHrHe.png
4286,Uerkheim,1368,76.0,0-3,0-3,5.555555555555555,0.0,0.0,http://i.imgur.com/Bkm3C1T.png
4287,Vordemwald,1965,146.0,0-3,0-3,7.430025445292621,0.0,0.0,http://i.imgur.com/vl3uVMt.png
4288,Wiliberg,173,,,,,,,http://i.imgur.com/5dd7Hhd.png
4289,Zofingen,11909,700.0,14,0-3,5.8779074649424805,14.0,2.0,http://i.imgur.com/Qf7Qf0z.png
4323,Bad Zurzach,4343,296.0,9,0-3,6.815565277457979,9.0,1.0,http://i.imgur.com/mjSPuPu.png
4301,Baldingen,273,,,,,,,http://i.imgur.com/BEwN8fD.png
4302,Böbikon,165,,,,,,,http://i.imgur.com/XdM34RQ.png
4303,Böttstein,3926,326.0,9,12,8.303616912888435,9.0,1.0,http://i.imgur.com/qhbXZHO.png
4304,Döttingen,4181,384.0,7,7,9.184405644582636,7.0,1.0,http://i.imgur.com/vlYGFfx.png
4305,Endingen,2567,171.0,0-3,4,6.661472536034281,0.0,0.0,http://i.imgur.com/n2YkuRe.png
4306,Fisibach,526,29.0,0-3,0-3,5.513307984790875,0.0,0.0,http://i.imgur.com/yTT7fDF.png
4307,Full-Reuenthal,862,60.0,0-3,0-3,6.960556844547564,0.0,0.0,http://i.imgur.com/K5WG8LN.png
4308,Kaiserstuhl,419,,,,,,,http://i.imgur.com/M6tzgTf.png
4309,Klingnau,3523,308.0,6,0-3,8.742548963951178,6.0,1.0,http://i.imgur.com/VoJQHvN.png
4310,Koblenz,1690,160.0,0-3,0-3,9.467455621301776,0.0,0.0,http://i.imgur.com/NUihGv5.png
4311,Leibstadt,1344,80.0,4,0-3,5.952380952380952,4.0,1.0,http://i.imgur.com/nDEg55x.png
4312,Lengnau,2768,194.0,0-3,0-3,7.008670520231214,0.0,0.0,http://i.imgur.com/jtVn2cE.png
4313,Leuggern,2166,160.0,9,0-3,7.386888273314867,9.0,1.0,http://i.imgur.com/jwxM3DD.png
4314,Mellikon,227,,,,,,,http://i.imgur.com/nxzSlN6.png
4315,Rekingen,940,62.0,4,0-3,6.595744680851063,4.0,1.0,http://i.imgur.com/L3LxyZ0.png
4316,Rietheim,722,53.0,4,0-3,7.340720221606649,4.0,1.0,http://i.imgur.com/GdFbyfK.png
4317,Rümikon,333,,,,,,,http://i.imgur.com/yB4U0hv.png
4318,Schneisingen,1485,60.0,0-3,0-3,4.040404040404041,0.0,0.0,http://i.imgur.com/VRUk88K.png
4319,Siglistorf,649,55.0,0-3,0-3,8.47457627118644,0.0,0.0,http://i.imgur.com/npW0y0w.png
4320,Tegerfelden,1184,82.0,0-3,0-3,6.925675675675675,0.0,0.0,http://i.imgur.com/EVYOopQ.png
4322,Wislikofen,357,,,,,,,http://i.imgur.com/aTJL5Ed.png
